accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id
10,2,8.0,136,7,53.85,210,94,302,71.73,43,43.0,57,33,1,1,0,0,96,8,8,16,2,25,33,0,0,33,22,188,0,0,2.41,8.44,44,0,14.55,0,8,9,25,17,8,6,2,,113,46.31,0,0,0,119,12,20,1,29,2254,8,,0,0,1,0,0.0,0,0,0,0,281,23,0,6.92,0,7,0,0,0,0,0,0,281.75,0.0,0,38,17,21,18,36,49.32,0,45,24,53.33,20,19,73,25,156,45.35,13,327,119,421,228.4,55,0,877,33,8,0,Vinícius Lopes,Santa Clara,1001753,3011
20,0,0.0,113,12,54.55,201,176,377,77.73,12,19.35,50,34,3,0,1,1,62,8,11,10,0,13,34,0,0,25,6,128,0,0,2.17,10.8,19,0,23.4,0,11,14,34,32,2,10,1,,58,42.65,1,0,2,108,7,18,1,25,1930,13,,0,0,4,0,50.0,0,2,0,1,235,17,0,6.92,0,9,0,0,0,0,0,0,175.45,0.0,0,36,11,15,22,19,39.58,0,19,10,52.63,18,31,48,14,70,35.35,22,302,197,485,235.3,47,2,796,20,1,0,Yanis Begraoui,Estoril Praia,930246,4500
25,17,26.98,191,27,38.03,362,275,620,77.6,24,61.54,15,29,2,0,0,0,78,5,1,5,9,59,29,0,0,8,19,98,1,2,2.51,0.79,41,0,0.0,0,0,2,22,20,2,0,0,,97,53.89,0,0,1,179,23,22,0,21,2008,1,,1,1,0,0,0.0,0,0,0,0,325,3,0,6.92,0,0,0,0,0,0,0,0,0.0,0.0,0,5,7,6,1,10,40.0,0,51,33,64.71,21,66,25,63,121,55.25,71,532,330,799,200.6,12,2,1401,36,5,0,Rodrigo Pinheiro,Famalicão,991924,49531
27,13,21.67,76,27,35.06,166,160,313,65.89,48,58.54,34,18,1,0,0,0,73,3,0,6,3,58,18,0,0,19,12,92,1,1,1.28,1.56,15,0,16.67,0,3,4,29,26,3,3,0,,59,50.43,0,0,0,162,21,14,3,17,1565,3,,0,0,0,1,0.0,0,0,0,0,286,7,0,6.92,0,0,0,0,0,0,0,0,521.67,0.0,0,12,6,6,6,9,40.91,0,29,18,62.07,14,55,22,60,107,53.77,77,337,198,475,124.5,18,2,856,23,5,0,Onyemaechi Bruno,Boavista,1134441,2995
1,0,0.0,21,0,0.0,34,12,46,76.67,8,47.06,9,6,0,0,0,0,7,0,1,0,0,2,6,0,0,1,0,17,0,0,0.22,1.46,2,0,50.0,0,2,2,2,2,0,2,0,,6,42.86,0,0,0,14,1,4,0,2,231,1,,0,0,0,0,0.0,0,0,0,0,28,2,0,6.92,0,2,0,0,0,0,0,0,115.5,0.0,0,3,1,0,4,2,28.57,0,1,1,100.0,4,2,7,0,14,45.16,1,46,14,60,41.5,4,1,93,4,1,0,Wendel,Santa Clara,937265,3011
37,10,14.08,249,44,57.89,463,204,657,78.21,13,50.0,13,33,4,0,0,0,84,4,9,9,0,24,32,0,0,16,21,95,0,1,3.64,5.26,26,0,6.12,0,3,7,29,24,5,3,0,,55,40.15,0,0,3,183,16,29,0,21,1916,2,,0,0,0,0,0.0,0,0,0,0,332,21,0,6.91,0,3,0,0,0,0,0,0,638.67,0.0,1,33,16,22,18,13,38.24,0,25,17,68.0,29,78,34,71,68,41.72,76,681,230,840,221.2,49,1,1218,17,5,0,Nuno Santos,Vitória SC,930552,3009
7,2,8.7,80,3,21.43,138,66,202,58.05,114,49.57,116,24,0,0,0,0,38,2,3,8,1,23,24,0,0,23,6,187,0,0,1.21,2.79,36,0,10.0,0,3,3,28,27,1,3,0,,64,47.41,1,0,0,146,1,20,0,18,1657,19,,0,0,1,0,100.0,0,1,0,1,274,12,0,6.91,0,2,0,0,0,0,0,0,552.33,0.0,0,22,8,12,10,9,39.13,0,14,8,57.14,20,14,23,23,178,48.77,14,284,87,348,165.8,30,1,687,48,1,0,Tomané,SC Farense,126076,2998
24,13,20.31,120,29,29.9,278,271,536,76.9,29,60.42,19,26,2,0,0,0,60,3,0,5,5,65,26,0,0,15,11,76,0,3,1.17,0.61,22,0,9.09,0,1,3,25,21,4,1,0,,82,58.99,0,0,0,161,21,15,0,22,1894,3,,0,0,0,1,0.0,0,0,0,1,297,2,0,6.91,0,1,0,0,0,0,0,0,1894.0,0.0,1,4,7,4,2,21,65.63,0,42,26,61.9,15,62,32,64,111,59.36,97,438,323,697,179.6,11,2,1241,19,4,0,Weverson,FC Arouca,905452,25777
4,3,27.27,80,8,47.06,139,70,206,77.44,11,35.48,20,15,2,0,0,0,60,3,3,2,0,7,15,0,0,10,12,66,0,0,2.01,2.16,8,0,4.76,0,1,3,20,18,2,1,0,,48,51.06,0,0,1,60,7,22,1,13,1090,5,,0,0,0,0,0.0,0,0,0,0,122,8,0,6.91,0,0,0,0,0,0,0,0,1090.0,0.0,0,9,12,10,9,19,54.29,0,13,6,46.15,22,8,35,11,59,47.2,17,195,82,266,103.6,21,0,449,16,2,0,Paulinho Bóia,CD Nacional,912781,3013
45,35,25.0,215,41,37.96,426,286,677,77.37,11,34.38,21,26,2,0,0,0,87,5,0,4,6,68,26,0,0,8,15,68,1,1,2.7,0.35,22,0,0.0,0,0,2,31,30,1,0,0,,53,53.0,0,0,0,198,17,42,0,24,2089,3,,0,2,0,0,0.0,0,0,0,0,365,6,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,2,3,5,2,2,7,58.33,0,40,28,70.0,40,96,12,140,64,48.48,108,654,361,875,179.5,8,2,1464,6,5,0,Rafa Soares,Famalicão,190137,49531
17,17,26.15,128,13,46.43,236,128,347,75.11,21,36.84,36,26,4,0,0,0,70,5,3,6,1,13,26,0,1,18,9,102,0,0,2.28,4.27,19,0,21.05,0,4,8,24,21,3,3,1,,74,52.86,0,0,0,115,0,21,2,20,1825,10,,0,1,0,0,0.0,0,0,0,1,261,14,0,6.9,1,2,0,0,0,0,0,0,456.25,0.0,0,13,6,4,9,17,44.74,0,12,11,91.67,20,32,38,65,95,48.22,28,373,154,462,179.4,19,1,808,47,1,0,Jérémy Livolant,Casa Pia,826054,36365
27,20,31.75,263,20,68.97,463,165,608,79.37,15,44.12,19,31,2,0,0,0,92,5,9,9,2,5,31,0,0,29,18,119,0,0,3.21,4.9,27,0,10.0,0,3,5,15,12,3,3,0,,74,42.53,1,0,1,158,11,32,1,25,2003,7,,0,0,0,1,0.0,0,0,0,1,322,20,0,6.9,0,1,0,0,0,0,0,0,667.67,0.0,0,22,8,7,14,19,38.78,0,24,14,58.33,32,51,49,63,89,42.79,29,638,191,766,213.9,30,0,1176,33,3,0,Pepê,FC Porto,882664,3002
30,0,0.0,50,47,38.52,164,673,837,85.15,68,54.84,56,23,0,0,0,0,94,0,0,1,4,154,23,0,0,1,12,109,0,2,0.15,0.36,41,0,50.0,0,2,2,35,34,1,2,0,,69,56.56,2,0,0,146,35,1,0,23,2070,0,,0,0,0,1,0.0,0,0,0,0,164,1,0,6.9,0,0,0,0,0,0,0,0,1035.0,0.0,0,4,0,1,2,10,76.92,0,42,31,73.81,1,57,13,0,137,55.69,122,262,721,983,158.7,4,0,1338,17,6,0,Felix Bacher,Estoril Praia,943525,4500
