accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,Pos
12,6,35.29,65,7,33.33,130,100,224,81.45,5,41.67,7,20,1,0,0,0,42,3,2,5,0,6,17,0,0,9,7,39,0,1,1.2,1.01,12,0,0.0,0,0,1,9,8,1,0,0,,28,46.67,0,0,1,51,9,12,0,5,585,1,,0,1,0,0,0.0,0,0,0,0,92,4,0,6.81,0,0,0,0,0,0,0,0,0.0,0.0,1,7,8,9,1,4,50.0,0,19,13,68.42,11,25,8,17,33,45.83,21,179,113,275,115.7,15,0,414,5,2,0,Kerem Demirbay,Galatasaray,142619,3061,MF
34,20,27.78,157,30,61.22,304,174,458,79.93,17,43.59,22,28,1,0,0,1,73,5,3,6,2,8,28,0,0,32,16,97,0,0,3.08,3.45,16,0,11.76,0,4,5,33,30,3,4,0,,61,44.85,0,0,1,115,2,24,2,16,1581,3,,0,0,1,1,0.0,0,0,0,0,254,9,0,6.8,0,2,0,0,0,0,0,0,395.25,0.0,0,17,17,15,13,14,53.85,0,15,10,66.67,24,56,26,72,78,44.57,49,452,193,573,190.5,34,0,889,34,3,0,Ramzi Safouri,Antalyaspor,186949,3056,MF
17,17,24.29,128,21,38.89,232,103,318,73.44,30,55.56,24,35,1,0,0,0,81,4,0,5,4,30,35,0,0,12,9,79,0,1,1.9,1.08,16,0,9.52,0,2,3,17,15,2,2,0,,44,44.44,1,0,0,115,10,15,0,17,1626,7,,0,0,0,0,0.0,0,0,0,0,245,12,0,6.8,0,1,0,0,0,0,0,0,813.0,0.0,0,20,1,12,4,16,47.06,0,17,12,70.59,15,32,34,70,74,48.37,54,370,133,433,238.1,21,1,798,13,1,0,Kingsley Schindler,Samsunspor,169113,3053,MF
12,3,27.27,87,11,68.75,140,71,208,77.9,8,40.0,12,18,1,0,0,0,30,2,3,4,1,5,18,0,0,17,17,93,0,1,0.57,2.41,23,0,9.52,0,2,3,14,13,1,2,0,,78,49.06,0,0,0,59,4,8,0,11,927,0,,0,1,0,0,0.0,0,0,0,0,157,7,0,6.8,0,2,0,0,0,0,0,0,463.5,0.0,0,16,5,8,9,32,56.14,0,26,15,57.69,7,19,57,11,86,48.04,16,197,81,267,122.4,21,0,519,20,1,0,Denis Drăguş,Trabzonspor,841199,3051,MF
13,3,100.0,101,13,68.42,239,194,430,88.48,19,59.38,13,22,1,0,0,0,54,0,0,3,1,8,20,0,0,15,10,76,0,1,0.83,1.36,36,0,0.0,0,0,1,18,18,0,0,0,,45,41.67,0,0,0,56,17,8,0,13,1065,3,,0,0,0,0,0.0,0,0,0,1,102,6,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,8,9,11,3,8,61.54,0,25,14,56.0,8,20,13,3,64,45.71,19,282,207,486,136.0,17,0,668,12,0,0,Umut Güneş,Başakşehir FK,876782,3086,MF
0,0,0.0,1,0,0.0,6,4,10,100.0,0,0.0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,,0,0,0.0,0,0,0,0,0,0,0,0,,1,100.0,0,0,0,0,0,0,0,0,8,0,,0,0,0,0,0.0,0,0,0,0,1,1,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,100.0,0,0,0,0.0,0,0,1,1,1,100.0,0,7,4,10,6.8,0,0,13,0,0,0,Nevzat Gezer,Gaziantep FK,2010873,5138,MF
0,1,100.0,2,0,0.0,6,8,13,92.86,0,0.0,0,2,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,2,0,0,0.35,,2,0,0.0,0,0,0,0,0,0,0,0,,2,50.0,0,0,0,1,0,1,0,0,22,0,,0,0,0,0,0.0,0,0,0,0,1,0,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,2,2,100.0,1,0,0,1,2,50.0,0,7,8,14,13.6,0,0,20,0,1,0,Bartuğ Elmaz,Fenerbahçe,997165,3052,MF
8,0,0.0,16,75,40.32,60,122,182,61.69,5,100.0,0,11,0,0,0,0,85,0,0,0,1,15,11,1,0,0,1,4,0,0,0.02,,3,0,0.0,100,0,0,20,17,3,0,0,-1.25,2,33.33,0,10,0,113,0,1,0,11,945,0,,0,0,0,3,0.0,4,0,1,0,115,0,9,6.8,0,0,5,18,8,26,0,9,0.0,0.0,0,0,0,0,0,0,0.0,5,1,1,100.0,1,17,0,0,7,63.64,186,160,135,295,74.8,0,0,396,3,4,0,Đorđe Nikolić,Sivasspor,797144,3076,GK
12,5,29.41,179,13,61.9,305,204,504,90.48,9,37.5,15,25,0,0,0,0,76,1,1,2,2,20,24,0,0,18,3,61,0,0,1.15,0.44,12,0,0.0,0,0,0,18,17,1,0,0,,66,58.93,0,0,0,53,7,14,0,15,1368,2,,0,0,0,0,0.0,0,0,0,2,116,6,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,8,1,4,3,9,39.13,0,24,12,50.0,14,20,23,17,75,55.15,21,356,218,557,163.2,9,0,840,33,2,0,Bright Osayi-Samuel,Fenerbahçe,791616,3052,DF
0,0,0.0,6,1,25.0,13,12,25,69.44,1,50.0,1,4,0,0,0,0,4,0,0,2,0,0,1,0,0,0,1,4,0,0,0.01,0.16,1,0,0.0,0,0,0,1,1,0,0,0,,5,62.5,0,0,0,11,0,0,0,1,67,0,,0,0,0,0,0.0,0,0,0,0,14,0,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,0,3,0,1,0,0.0,0,5,4,80.0,0,3,1,0,6,60.0,4,20,16,36,6.8,3,0,50,0,0,0,Yusuf Inci,Kasımpaşa,1529978,6063,MF
5,3,50.0,19,10,55.56,49,82,128,84.77,8,50.0,8,5,0,0,0,0,7,1,0,1,0,14,5,0,0,1,0,12,0,0,0.15,0.08,2,0,0.0,0,0,0,5,4,1,0,0,,9,69.23,0,0,0,23,5,3,0,4,310,0,,0,0,0,0,0.0,0,0,0,0,30,0,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,1,0,0,0.0,0,5,2,40.0,3,10,1,6,17,58.62,18,65,92,151,34.0,2,0,206,4,1,0,Hüseyin Türkmen,Trabzonspor,913994,3051,DF
0,0,0.0,5,5,83.33,14,17,31,86.11,0,0.0,0,2,0,0,0,0,5,0,0,0,0,0,2,0,0,1,2,3,0,0,0.01,0.05,0,0,0.0,0,0,0,2,1,1,0,0,,4,57.14,0,0,0,5,0,1,0,1,126,0,,0,0,0,0,0.0,0,0,0,0,7,2,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,1,1,1,100.0,0,1,0,0.0,1,2,1,0,4,57.14,6,18,18,36,13.6,2,0,48,2,0,0,Hasan Yakub İlçin,Antalyaspor,2031279,3056,MF
31,2,14.29,125,51,52.58,275,321,594,81.71,30,55.56,24,26,1,0,0,0,44,2,0,1,4,78,26,0,0,12,18,83,0,4,0.52,0.39,26,0,0.0,2,0,1,29,26,3,0,0,,68,53.54,0,0,0,133,21,9,0,18,1710,1,,0,0,0,1,0.0,0,0,0,1,199,2,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,3,3,5,0,14,70.0,0,34,24,70.59,9,52,20,14,98,54.14,97,364,377,727,176.7,6,0,1132,23,2,0,Rúben Vezo,Eyüpspor,233180,7040,DF
16,0,0.0,40,19,35.85,92,217,309,81.75,22,56.41,17,17,0,0,0,0,31,1,1,0,3,43,16,0,0,1,13,44,0,0,0.48,0.52,13,0,25.0,15,1,1,16,14,2,1,0,,34,55.74,1,0,0,69,14,4,0,12,913,0,,0,0,0,0,0.0,0,0,0,0,80,0,0,6.79,0,0,0,0,0,0,0,0,913.0,0.0,0,4,0,1,3,3,75.0,0,25,17,68.0,4,35,4,0,56,56.0,53,136,242,378,108.7,4,0,553,6,4,0,Ertuğrul Ersoy,Gaziantep FK,355004,5138,DF
14,15,50.0,95,9,60.0,151,44,180,70.59,33,33.0,67,28,4,0,0,0,34,6,4,5,0,9,27,0,0,23,10,129,0,0,2.24,3.13,20,0,8.33,0,2,6,17,15,2,1,1,,39,38.61,0,0,0,75,2,29,1,10,1025,10,,0,0,0,0,0.0,0,0,0,0,172,11,0,6.79,0,1,0,0,0,0,0,0,512.5,0.0,2,16,8,9,10,7,36.84,0,18,7,38.89,29,23,19,30,72,35.82,15,229,56,255,183.4,24,0,488,15,5,0,Kuryu Matsuki,Göztepe,1154637,3054,FW
12,0,0.0,22,9,34.62,88,209,297,86.59,31,73.81,11,11,0,0,0,0,30,0,0,1,2,23,11,0,0,0,1,25,0,1,0.05,0.26,12,0,16.67,0,1,1,6,6,0,1,0,,11,44.0,1,0,0,46,4,0,0,6,605,0,,0,0,0,0,0.0,0,0,0,0,57,0,0,6.79,0,0,0,0,0,0,0,0,605.0,0.0,0,5,1,4,1,1,50.0,0,7,6,85.71,0,20,2,3,42,62.69,26,118,228,343,74.7,6,0,420,4,1,0,Rodrigo Becão,Fenerbahçe,880207,3052,DF
58,1,7.14,138,119,47.04,413,1000,1412,85.32,56,56.0,44,33,0,0,0,0,115,0,0,2,3,137,32,0,0,7,10,94,1,1,0.72,0.36,33,0,0.0,4,0,0,50,44,6,0,0,,53,51.46,0,0,0,243,23,6,0,31,2829,2,,0,0,0,0,0.0,0,0,0,0,275,0,0,6.79,0,0,0,0,0,0,0,0,0.0,0.0,0,4,1,3,0,6,85.71,0,39,30,76.92,6,143,7,14,109,53.69,253,581,1088,1655,217.3,5,0,2000,9,7,0,Attila Mocsi,Çaykur Rizespor,889382,3064,DF
23,8,32.0,143,48,55.81,326,277,595,84.4,4,26.67,11,29,0,0,0,0,96,3,0,5,1,15,29,0,0,20,27,89,0,0,1.59,0.79,20,0,0.0,0,0,0,27,20,7,0,0,,91,53.85,0,0,2,110,21,16,0,16,1554,0,,0,0,0,0,0.0,0,0,0,0,178,8,0,6.79,1,0,0,0,0,0,0,0,0.0,0.0,0,4,17,12,4,20,64.52,0,43,29,67.44,16,53,31,25,95,51.63,86,424,306,705,196.9,21,0,989,28,6,1,Melih İbrahimoğlu,Konyaspor,998462,3085,MF
6,11,22.45,144,7,53.85,268,88,345,84.35,6,25.0,18,27,3,0,0,0,42,6,6,9,1,4,27,0,0,21,12,90,1,1,1.51,4.33,17,0,13.33,0,4,7,34,29,5,4,0,,70,49.3,0,0,2,64,8,14,1,22,1803,19,,0,0,0,0,0.0,0,0,0,0,208,4,0,6.79,0,3,0,0,0,0,0,0,450.75,0.0,0,21,9,9,12,21,47.73,0,17,13,76.47,14,10,44,49,76,45.78,13,362,96,409,183.3,30,1,728,32,3,0,Garry Rodrigues,Sivasspor,787429,3076,MF
11,3,20.0,114,14,51.85,162,74,233,77.41,4,66.67,2,24,0,0,0,0,65,1,1,5,0,2,21,0,0,17,16,89,0,0,1.91,1.26,29,0,4.76,0,1,1,15,14,1,1,0,,78,47.27,0,0,0,68,5,15,1,10,940,0,,0,0,0,0,0.0,0,0,0,0,161,9,0,6.79,0,0,0,0,0,0,0,0,940.0,0.0,2,11,10,10,6,36,57.14,0,25,16,64.0,15,23,63,15,82,47.95,27,228,88,301,142.5,21,0,549,17,2,0,Pedro Brazão,Bodrum FK,981535,202390,MF
14,0,0.0,118,36,59.02,340,313,653,82.87,21,39.62,32,21,1,0,0,0,92,0,1,4,1,34,21,0,0,9,26,109,0,0,0.83,0.7,37,0,0.0,0,0,1,33,31,2,0,0,,79,50.64,0,0,0,135,25,5,0,19,1635,0,,1,0,0,0,0.0,0,0,0,0,178,6,0,6.79,0,0,0,0,0,0,0,0,0.0,0.0,0,6,5,7,0,12,60.0,0,54,34,62.96,5,36,20,1,100,47.85,61,439,350,788,142.5,11,0,1038,13,4,0,Lamine Diack,Hatayspor,982317,3091,MF
24,2,14.29,216,41,49.4,475,331,804,78.52,42,57.53,31,32,2,0,0,0,252,7,0,13,3,32,32,0,1,46,33,196,2,4,2.02,0.99,73,0,0.0,0,0,2,38,33,5,0,0,,133,44.63,0,0,0,220,47,28,0,32,2671,0,,0,0,0,0,0.0,0,0,0,0,392,20,0,6.78,1,0,0,0,0,0,0,0,0.0,0.0,0,2,29,18,0,39,61.9,0,74,47,63.51,28,43,63,14,175,47.17,83,650,388,1024,217.1,31,1,1570,20,9,0,Anthony Dennis,Göztepe,1484438,3054,MF
44,0,0.0,130,61,47.29,282,428,710,81.52,34,55.74,27,25,0,0,0,0,90,2,1,5,3,79,25,0,0,5,22,85,1,1,0.97,1.15,32,0,0.0,0,0,0,30,27,3,0,0,,74,56.06,0,0,0,161,11,8,0,20,1595,1,,0,0,0,1,0.0,0,0,0,0,187,2,0,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0,9,5,6,3,12,100.0,0,37,22,59.46,8,93,12,3,108,55.96,129,396,478,871,169.6,14,0,1120,25,4,0,Fatih Aksoy,Alanyaspor,827922,6362,DF
6,23,23.71,133,10,50.0,259,140,376,85.26,4,19.05,17,34,3,0,0,0,83,6,1,10,2,15,34,0,0,38,17,159,0,0,3.35,2.58,37,0,6.0,0,3,6,49,45,4,3,0,,112,44.09,0,0,1,65,10,28,1,26,2273,4,,0,0,1,0,100.0,0,1,0,1,289,11,0,6.78,0,2,0,0,0,0,0,0,757.67,0.0,2,17,33,20,20,27,33.75,0,29,19,65.52,28,16,80,97,116,42.18,20,386,152,441,230.6,50,0,959,56,8,0,Joelson Fernandes,Hatayspor,1032547,3091,MF
25,20,19.05,199,47,50.54,461,507,948,84.27,22,59.46,15,28,1,0,0,0,153,5,0,4,3,61,28,0,1,13,19,80,0,0,2.32,1.14,26,0,0.0,0,0,1,46,42,4,0,0,,72,52.55,0,0,0,177,24,17,0,28,2403,12,,0,0,0,1,0.0,0,0,0,0,345,8,0,6.78,1,0,0,0,0,0,0,0,0.0,0.0,0,14,16,22,4,12,57.14,0,46,31,67.39,17,56,21,105,94,54.02,93,652,578,1125,189.9,30,0,1735,15,4,0,Güray Vural,Antalyaspor,43559,3056,DF
44,16,25.81,200,38,44.19,439,369,792,82.5,16,36.36,28,31,4,0,0,0,137,5,0,3,5,73,31,0,2,32,25,130,0,0,1.87,0.49,21,0,9.09,0,1,5,47,38,9,1,0,,117,53.42,0,0,0,168,26,21,0,31,2738,1,,0,0,0,0,0.0,0,0,0,0,341,2,0,6.78,2,1,0,0,0,0,0,0,2738.0,0.0,0,4,7,4,4,30,53.57,0,49,32,65.31,21,86,56,62,133,50.57,86,588,434,960,210.2,11,0,1663,39,9,0,Murat Paluli,Sivasspor,893014,3076,DF
11,0,0.0,21,25,60.98,82,265,347,86.75,17,48.57,18,15,0,0,0,0,36,0,0,0,3,55,15,0,0,0,8,32,0,1,0.04,0.27,9,0,0.0,12,0,0,18,16,2,0,0,,23,62.16,0,0,0,53,16,0,0,11,955,3,,0,0,0,0,0.0,0,0,0,0,61,0,0,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0,3,1,3,1,1,33.33,0,16,9,56.25,0,23,3,1,40,55.56,41,117,284,400,101.7,4,0,534,7,2,0,Julian Jeanvier,Kayserispor,250477,3072,DF
8,2,20.0,66,4,100.0,133,80,211,69.41,42,44.21,53,34,1,0,0,0,39,1,8,6,1,16,33,0,0,33,6,123,0,1,1.27,7.99,20,0,16.33,0,8,9,26,22,4,8,0,,41,36.94,2,0,1,93,3,18,0,23,1890,11,,0,0,3,0,100.0,0,3,0,0,227,10,0,6.78,0,6,0,0,0,0,0,0,236.25,0.0,0,41,8,23,20,15,45.45,0,11,4,36.36,18,14,33,10,83,40.29,4,213,101,304,223.7,49,1,591,18,1,0,George Pușcaș,Bodrum FK,190319,202390,FW
31,3,30.0,164,46,56.79,490,644,1131,88.29,31,45.59,37,32,1,0,0,0,217,1,0,6,2,41,32,0,0,32,25,143,0,3,0.77,0.64,34,0,5.0,0,1,2,78,69,9,0,1,,140,56.91,0,0,0,150,32,13,0,31,2808,0,,0,0,0,1,0.0,0,0,0,0,257,9,0,6.78,0,1,0,0,0,0,0,0,2808.0,0.0,0,4,16,5,9,42,68.85,0,66,41,62.12,13,68,61,10,171,54.46,81,578,713,1281,216.9,20,0,1722,33,6,0,Maestro,Adana Demirspor,1002146,3101,MF
9,14,41.18,149,18,54.55,310,240,536,88.74,6,35.29,11,18,0,0,0,0,80,2,0,0,1,17,18,0,0,19,14,86,0,0,1.47,0.34,23,0,0.0,0,0,0,21,19,2,0,0,,58,43.61,0,0,0,68,9,13,0,14,1207,2,,0,0,0,0,0.0,0,0,0,0,163,5,0,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0,2,6,7,1,20,50.0,0,22,17,77.27,13,20,40,34,64,42.67,33,378,260,604,122.0,8,0,865,16,4,0,Yalçın Kayan,Eyüpspor,945548,7040,MF
13,1,9.09,109,5,38.46,175,48,222,75.25,20,36.36,35,32,2,0,0,0,48,7,4,9,0,6,31,0,1,44,9,146,0,0,1.82,4.31,37,0,8.57,0,3,5,17,17,0,3,0,,75,40.32,0,0,1,73,3,15,0,11,1317,9,,0,0,1,0,100.0,0,1,0,2,201,11,0,6.77,1,3,0,0,0,0,0,0,439.0,0.0,0,33,2,13,13,36,57.14,0,11,10,90.91,15,24,63,11,95,39.42,13,246,60,295,210.0,35,0,594,29,3,0,Semih Kılıçsoy,Beşiktaş JK,1142606,3050,MF
15,9,18.75,66,16,50.0,122,52,165,71.74,10,58.82,7,19,1,0,0,0,39,2,1,2,0,9,18,0,0,15,6,53,0,0,1.09,1.25,7,0,12.5,0,2,3,11,8,3,2,0,,45,49.45,0,0,0,65,2,16,2,9,824,0,,0,0,0,0,0.0,0,0,0,0,162,4,0,6.77,0,0,0,0,0,0,0,0,412.0,0.0,2,9,7,5,9,11,36.67,0,17,7,41.18,16,32,30,48,55,50.93,32,211,67,230,121.9,16,1,461,18,1,0,Emrah Başsan,Sivasspor,174141,3076,MF
8,5,11.11,125,10,34.48,224,108,327,74.83,7,30.43,16,33,1,0,0,0,69,2,4,3,0,7,32,0,0,18,14,85,0,0,1.46,1.96,15,0,13.04,0,3,4,15,13,2,3,0,,72,51.06,0,0,1,110,7,20,0,12,1235,10,,0,0,0,0,0.0,0,0,0,0,236,8,0,6.77,0,3,0,0,0,0,0,0,411.67,0.0,0,17,6,10,10,22,46.81,0,31,20,64.52,20,23,47,45,79,48.17,29,357,125,437,216.7,23,1,722,19,4,0,Arbnor Muja,Samsunspor,890695,3053,MF
2,3,18.75,66,4,44.44,103,80,180,76.6,16,32.65,33,30,1,0,0,0,28,3,7,12,0,8,30,0,0,14,5,78,0,1,0.67,6.67,8,0,15.91,0,7,8,19,15,4,4,3,,38,45.78,1,0,1,55,2,9,0,16,1477,14,,0,0,0,0,0.0,0,0,0,0,147,11,0,6.77,0,6,0,0,0,0,0,0,211.0,0.0,1,30,14,19,13,10,32.26,0,6,4,66.67,9,6,31,16,54,40.91,9,163,88,235,203.1,44,3,464,22,5,0,Hwang Ui-Jo,Alanyaspor,791314,6362,FW
17,15,31.25,120,20,55.56,223,85,293,77.93,3,20.0,12,20,4,0,0,0,38,2,1,3,0,9,20,0,0,19,10,62,0,0,1.26,0.5,10,0,0.0,0,0,4,14,13,1,0,0,,40,44.44,0,0,0,83,7,17,0,12,1078,0,,0,0,0,0,0.0,0,0,0,0,168,4,0,6.77,0,0,0,0,0,0,0,0,0.0,0.0,1,4,5,3,3,10,45.45,0,12,7,58.33,17,42,22,48,43,40.95,36,330,94,376,135.4,9,1,583,18,1,0,Alex Pritchard,Sivasspor,180009,3076,MF
21,4,23.53,201,29,67.44,365,324,685,88.5,18,40.91,26,29,1,0,0,0,113,5,7,5,1,29,28,0,0,28,23,117,0,1,1.83,4.48,30,0,23.81,0,5,6,24,22,2,5,0,,74,44.85,3,0,0,89,13,24,0,21,1814,3,,0,0,0,1,0.0,0,0,0,0,178,15,0,6.77,1,2,0,0,0,0,0,0,362.8,0.0,0,15,6,6,10,16,55.17,0,42,28,66.67,24,28,29,17,92,44.02,43,436,355,774,189.5,21,1,1103,16,1,1,Tayfur Bingöl,Eyüpspor,255957,7040,MF
17,7,22.58,51,16,42.11,87,83,163,73.09,4,40.0,6,15,1,0,0,0,32,3,2,1,0,17,15,0,0,7,7,28,0,0,0.95,0.99,9,0,14.29,0,1,2,13,11,2,1,0,,24,52.17,0,0,0,60,7,10,1,6,613,4,,0,0,0,0,0.0,0,0,0,0,99,1,0,6.77,0,0,0,0,0,0,0,0,613.0,0.0,0,5,2,3,3,5,71.43,0,11,7,63.64,10,36,7,31,28,50.0,38,154,100,223,101.5,7,0,390,10,1,0,Emre Taşdemir,Gaziantep FK,190191,5138,DF
2,0,0.0,0,7,41.18,5,54,59,83.1,2,100.0,0,3,0,0,0,0,21,0,0,0,1,2,3,0,0,0,0,0,0,0,0.0,,0,0,0.0,15,0,0,3,3,0,0,0,-1.22,1,100.0,0,2,0,12,0,0,0,2,225,0,,0,0,0,0,0.0,0,0,0,0,12,0,0,6.77,0,0,0,2,3,5,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,1,100.0,0,4,0,0,3,100.0,17,14,57,71,20.3,0,0,95,1,0,0,Birkan Tetik,Eyüpspor,788087,7040,GK
1,0,0.0,2,2,100.0,8,10,18,81.82,2,100.0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0.01,,0,0,0.0,0,0,0,0,0,0,0,0,,3,100.0,0,0,0,4,1,0,0,0,37,0,,0,0,0,0,0.0,0,0,0,0,5,0,0,6.77,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,3,3,100.0,0,1,0,0,5,100.0,2,10,12,22,20.3,0,0,28,0,0,0,Tugay Kaçar,Eyüpspor,152437,7040,DF
12,2,13.33,95,10,62.5,192,161,351,83.57,21,33.33,42,29,2,0,0,0,39,1,4,11,0,12,29,0,1,29,11,145,1,0,1.12,6.5,25,0,19.51,0,8,10,50,43,7,8,0,,77,42.78,1,0,0,69,10,19,0,25,2195,8,,0,0,3,0,100.0,0,3,0,1,210,4,0,6.77,1,7,0,0,0,0,0,0,274.38,0.0,0,26,15,14,16,27,40.3,0,10,9,90.0,19,22,67,15,98,40.33,16,262,173,420,196.2,41,1,774,42,1,0,Yusuf Barası,Adana Demirspor,1000187,3101,FW
33,9,20.93,148,37,37.76,309,304,604,74.11,49,49.0,51,29,2,0,0,0,87,6,4,3,4,56,29,0,0,24,25,147,1,4,3.11,2.35,37,0,5.26,0,1,3,30,25,5,1,0,,64,40.0,0,0,0,211,20,21,0,20,1811,2,,0,0,0,0,0.0,0,0,0,0,323,4,0,6.77,0,1,0,0,0,0,0,0,1811.0,0.0,1,9,10,8,8,11,47.83,0,43,22,51.16,21,85,23,43,113,43.46,98,506,352,815,196.2,19,1,1190,10,3,0,Ali Karimi,Kayserispor,803869,3072,MF
2,3,27.27,56,5,41.67,100,55,152,63.6,54,50.47,53,27,3,0,0,0,29,5,1,6,2,9,25,0,0,29,8,123,0,0,1.29,3.09,18,0,15.38,0,4,7,21,20,1,2,2,,39,35.78,1,0,0,87,2,12,1,11,1071,10,,0,0,0,0,0.0,0,0,0,2,186,6,0,6.76,0,2,0,0,0,0,0,0,267.75,0.0,0,21,5,11,9,13,41.94,0,5,2,40.0,12,4,31,11,93,43.06,12,181,69,239,169.1,26,0,470,22,3,0,Philippe Keny,Başakşehir FK,988909,3086,FW
8,1,100.0,51,1,20.0,92,55,146,64.6,25,32.89,51,33,0,0,0,0,35,1,7,5,0,6,32,0,0,9,5,97,0,0,0.35,7.77,27,0,23.53,0,8,8,26,24,2,8,0,,35,43.21,0,0,0,80,3,8,1,10,1307,6,,0,0,1,0,100.0,0,1,0,0,120,13,0,6.76,0,7,0,0,0,0,0,0,163.38,0.0,0,28,6,11,18,8,50.0,0,3,3,100.0,8,12,16,1,60,38.22,5,149,78,226,216.4,34,1,383,27,4,0,Adolfo Gaich,Antalyaspor,940692,3056,FW
3,5,29.41,53,4,44.44,87,46,128,79.01,6,30.0,14,16,0,0,0,0,23,0,0,1,0,3,16,0,0,6,3,39,0,0,0.56,0.6,9,3,26.67,0,4,4,20,18,2,1,3,,17,40.48,0,0,0,34,4,10,0,8,693,1,,0,0,0,0,0.0,0,0,0,0,89,5,0,6.76,0,4,0,0,0,0,0,0,173.25,50.0,6,2,13,2,12,4,33.33,0,7,5,71.43,10,6,12,17,23,37.1,9,125,54,162,108.2,15,0,282,8,1,0,Salih Kavrazlı,Adana Demirspor,964233,3101,MF
16,24,33.8,71,24,29.27,180,168,324,69.83,12,36.36,21,25,1,0,0,0,63,5,0,2,0,68,24,0,0,9,18,65,0,0,2.2,0.18,9,0,0.0,0,0,1,27,25,2,0,0,,64,59.26,0,0,0,140,18,20,0,19,1618,0,,0,0,0,0,0.0,0,0,0,0,282,0,0,6.76,0,0,0,0,0,0,0,0,0.0,0.0,0,2,5,5,0,10,52.63,0,44,27,61.36,20,44,19,71,76,53.9,82,326,209,464,162.3,7,0,963,11,2,0,Uzeyir Ergun,Bodrum FK,996122,202390,DF
3,1,16.67,18,1,100.0,35,15,49,81.67,0,0.0,3,8,0,0,0,0,10,0,2,2,1,0,8,0,0,3,2,11,0,0,0.26,1.81,2,0,0.0,0,0,0,1,0,1,0,0,,7,46.67,0,0,0,11,2,3,0,1,182,0,,0,0,0,0,0.0,0,0,0,1,24,5,0,6.76,0,0,0,0,0,0,0,0,0.0,0.0,0,6,5,5,4,3,75.0,0,1,0,0.0,3,7,4,6,7,38.89,1,47,19,60,54.1,11,0,102,3,0,0,Yusuf Demir,Galatasaray,962283,3061,MF
3,3,17.65,69,4,50.0,118,38,153,71.5,2,40.0,3,23,0,0,0,0,40,0,0,3,0,6,21,0,0,22,3,94,0,0,0.87,0.74,28,0,18.18,0,2,2,22,19,3,2,0,,96,51.34,0,0,0,61,6,12,1,11,1071,6,,0,0,0,0,0.0,0,0,0,2,188,7,0,6.76,0,1,0,0,0,0,0,0,535.5,0.0,0,9,2,4,4,48,55.17,0,14,9,64.29,12,11,87,17,98,51.04,8,181,50,214,142.0,11,1,508,34,8,0,Moussa Djenepo,Antalyaspor,869910,3056,MF
