,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
156,Tom Ducrocq,fr FRA,MF,Bastia,24,1999,32,31,2737,30.4,3,4,7,0,3,3,6,0,0.10,0.13,0.23,0.00,0.13,Matches,e70d83c1
157,Damien Durand,fr FRA,MFFW,Red Star,28,1995,34,24,2196,24.4,7,3,10,7,0,0,3,0,0.29,0.12,0.41,0.29,0.41,Matches,4a25c963
158,Dylan Durivaux,fr FRA,DFMF,Red Star,23,2001,28,25,2298,25.5,0,2,2,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,Matches,c6320f04
159,Joachim Eickmayer,fr FRA,MF,Red Star,31,1993,24,15,1223,13.6,2,1,3,2,0,0,3,0,0.15,0.07,0.22,0.15,0.22,Matches,72070536
160,Simon Elisor,fr FRA,FW,Metz,25,1999,9,4,328,3.6,0,3,3,0,0,0,0,0,0.00,0.82,0.82,0.00,0.82,Matches,825ed0d1
161,Nesta Elphege,fr FRA,FW,Grenoble Foot,23,2001,9,3,293,3.3,0,1,1,0,0,0,0,0,0.00,0.31,0.31,0.00,0.31,Matches,a3f86b82
162,Florian Escales,fr FRA,GK,Annecy FC,28,1996,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,e0238966
163,Josué Escartin,fr FRA,DFMF,Red Star,21,2003,30,15,1377,15.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,225f944c
164,Marco Essimi Ateba,fr FRA,MF,USL Dunkerque,25,1999,12,3,321,3.6,1,0,1,1,0,0,0,0,0.28,0.00,0.28,0.28,0.28,Matches,33f80397
165,Yannick Etile,mq MTQ,GK,Martigues,23,2001,13,12,1163,12.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6fc4e6c8
166,Cyril Etoga,cm CMR,MF,Bastia,21,2003,16,8,805,8.9,0,1,1,0,0,0,5,1,0.00,0.11,0.11,0.00,0.11,Matches,2904e54c
167,Bandiougou Fadiga,fr FRA,MF,Lorient,23,2001,6,0,61,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,45bb4303
168,Ryan Fage,fr FRA,MF,Troyes,20,2003,4,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,004cce90
169,Ilhan Fakili,fr FRA,MF,Clermont Foot,18,2006,5,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,eabef312
170,Simon Falette,gn GUI,DF,Martigues,32,1992,33,31,2729,30.3,0,1,1,0,0,0,5,1,0.00,0.03,0.03,0.00,0.03,Matches,b82880c6
171,Alioune Fall,fr FRA,FW,Red Star,29,1994,15,3,412,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c54ccad0
172,Aymeric Faurand,fr FRA,MF,Stade Laval,20,2004,6,0,89,1.0,0,1,1,0,0,0,0,0,0.00,1.01,1.01,0.00,1.01,Matches,9583e71e
173,Nehemiah Fernandez,fr FRA,DFMF,USL Dunkerque,19,2004,8,6,514,5.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,40604d0c
174,Ibrahim Fofana,ci CIV,MF,Amiens,20,2003,23,8,900,10.0,1,0,1,1,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches,60758f27
175,Mamadou Fofana,ml MLI,DF,Amiens,26,1998,14,13,1193,13.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4c4ffacc
176,Núrio Fortuna,ao ANG,DF,USL Dunkerque,29,1995,5,3,276,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,16c149b8
177,Tom Fragassi,fr FRA,MF,Ajaccio,19,2005,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3897aba9
178,Nolan Galves,fr FRA,DF,Rodez AF,21,2003,31,18,1633,18.1,2,3,5,2,0,0,3,0,0.11,0.17,0.28,0.11,0.28,Matches,64ad5ff7
179,Ismaëlo Ganiou,fr FRA,MFDF,Annecy FC,19,2005,12,11,971,10.8,1,2,3,1,0,0,2,0,0.09,0.19,0.28,0.09,0.28,Matches,7ce98c36
180,Hugo Garie,fr FRA,MF,Rodez AF,19,2004,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4bbed053
181,Kyllian Gasnier,fr FRA,MF,Pau FC,22,2002,8,1,155,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0fafe569
182,Jordy Gaspar,ao ANG,DF,Pau FC,27,1997,27,19,1696,18.8,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,5fc8a115
183,Johan Gastien,fr FRA,MF,Clermont Foot,36,1988,25,21,1903,21.1,1,0,1,1,0,0,9,1,0.05,0.00,0.05,0.05,0.05,Matches,868eaba0
184,Didi Gaucho,ci CIV,MFDF,Caen,23,2001,29,29,2368,26.3,0,1,1,0,0,0,11,0,0.00,0.04,0.04,0.00,0.04,Matches,269bd412
185,Jules Gaudin,fr FRA,DF,Paris FC,24,2000,16,7,679,7.5,0,2,2,0,0,0,1,0,0.00,0.27,0.27,0.00,0.27,Matches,5d3a02a3
186,Jules Gaudin,fr FRA,DFMF,Caen,24,2000,11,10,878,9.8,0,1,1,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matches,5d3a02a3
187,Luan Gautier,fr FRA,DF,Martigues,19,2005,7,4,382,4.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,857fcfd5
188,Owen Géne,fr FRA,MF,Amiens,21,2003,20,18,1570,17.4,0,1,1,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,Matches,bfff2337
189,Enzo Genton,fr FRA,MF,Lorient,18,2006,6,0,48,0.5,1,0,1,1,0,0,1,0,1.87,0.00,1.87,1.87,1.87,Matches,558246b4
190,Alec Georgen,fr FRA,DF,USL Dunkerque,25,1998,33,32,2860,31.8,0,1,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matches,99295490
191,Rayan Ghrieb,fr FRA,MF,Guingamp,25,1999,28,16,1400,15.6,9,2,11,8,1,1,1,0,0.58,0.13,0.71,0.51,0.64,Matches,74ea20a8
192,Tieri Godame,cf CTA,MF,Guingamp,22,2002,3,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c0dba48f
193,Tom Gomes,fr FRA,FW,Pau FC,20,2004,4,1,57,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b6380f7b
194,Donatien Gomis,sn SEN,DF,Guingamp,29,1994,18,18,1589,17.7,1,0,1,1,0,0,1,1,0.06,0.00,0.06,0.06,0.06,Matches,f9c4b0aa
195,Tidiam Gomis,fr FRA,MFFW,Caen,17,2006,20,12,1041,11.6,2,2,4,2,0,0,0,0,0.17,0.17,0.35,0.17,0.35,Matches,64c705d7
196,Anthony Gonçalves,fr FRA,DFMF,Stade Laval,38,1986,16,0,108,1.2,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,c27dfb82
197,Alimami Gory,ml MLI,MFFW,Paris FC,27,1996,30,23,1887,21.0,4,4,8,4,0,0,5,0,0.19,0.19,0.38,0.19,0.38,Matches,a2f8e467
198,Paolo Gozzi Iweru,it ITA,DF,Troyes,23,2001,16,12,1059,11.8,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,94230890
199,Samuel Grandsir,fr FRA,MFFW,Caen,27,1996,9,9,697,7.7,1,0,1,1,0,0,0,0,0.13,0.00,0.13,0.13,0.13,Matches,d2448564
200,Sabri Guendouz,dz ALG,MF,Guingamp,24,2000,20,3,452,5.0,0,2,2,0,0,1,3,0,0.00,0.40,0.40,0.00,0.40,Matches,5a1ac5a4
201,Ismaël Guerti,fr FRA,FW,Metz,20,2004,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,448256fc
202,Juan Guevara,co COL,DF,Bastia,23,2001,16,12,1078,12.0,0,1,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches,869b895e
