,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
157,Michele Collocolo,it ITA,MF,Cremonese,24,1999,30,26,2279,25.3,7,2,9,7,0,0,7,0,0.28,0.08,0.36,0.28,0.36,Matches,b7946402
158,Mattia Compagnon,it ITA,MF,Catanzaro,22,2001,22,14,1184,13.2,2,0,2,2,0,0,2,0,0.15,0.00,0.15,0.15,0.15,Matches,270d0d18
159,Edoardo Contiero,it ITA,MF,Cosenza,18,2006,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,18166117
160,Mauro Coppolaro,it ITA,DF,Carrarese,27,1997,17,13,1172,13.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,47d9821b
161,Tommaso Corazza,it ITA,MF,Salernitana,20,2004,13,10,950,10.6,1,4,5,1,0,0,1,0,0.09,0.38,0.47,0.09,0.47,Matches,c1b9b13c
162,Niccolò Corrado,it ITA,DFMF,Brescia,24,2000,36,21,1963,21.8,1,2,3,1,0,0,1,0,0.05,0.09,0.14,0.05,0.14,Matches,4e6abb7f
163,Francesco Corriere,it ITA,GK,Salernitana,18,2006,1,0,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8e88da43
164,Matteo Cotali,it ITA,MFDF,Modena,27,1997,30,24,1923,21.4,1,0,1,1,0,0,6,1,0.05,0.00,0.05,0.05,0.05,Matches,5f32b7ba
165,Mamadou Coulibaly,sn SEN,MF,Catanzaro,25,1999,22,3,530,5.9,1,0,1,1,0,0,3,0,0.17,0.00,0.17,0.17,0.17,Matches,c976160c
166,Mamadou Coulibaly,sn SEN,MF,Salernitana,25,1999,1,1,45,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,c976160c
167,Alessio Cragno,it ITA,GK,Sampdoria,30,1994,14,14,1260,14.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,f554e29b
168,Valerio Crespi,it ITA,FW,FC Südtirol,19,2004,13,1,171,1.9,0,1,1,0,0,0,2,0,0.00,0.53,0.53,0.00,0.53,Matches,bfaaface
169,Juan Cruz,ar ARG,FW,Cosenza,25,1999,6,2,172,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,72f5b81f
170,Marvin Cuni,al ALB,FW,Frosinone,23,2001,3,3,212,2.4,1,0,1,1,0,0,0,0,0.42,0.00,0.42,0.42,0.42,Matches,1d45fd81
171,Marco Curto,it ITA,DF,Sampdoria,25,1999,14,12,1121,12.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,57f86750
172,Marco Curto,it ITA,DF,Cesena,25,1999,12,10,849,9.4,2,0,2,2,0,0,4,0,0.21,0.00,0.21,0.21,0.21,Matches,57f86750
173,Marco D'Alessandro,it ITA,MFDF,Catanzaro,33,1991,15,7,668,7.4,0,1,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,Matches,060606ec
174,Francesco D'Alessio,it ITA,MF,Cittadella,20,2004,24,18,1571,17.5,0,2,2,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches,38bf8baa
175,Luca D'Andrea,it ITA,MF,Brescia,19,2004,9,4,345,3.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f778fe3f
176,Luca D'Andrea,it ITA,MF,Sassuolo,19,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f778fe3f
177,Tommaso D'Orazio,it ITA,MF,Cosenza,34,1990,25,15,1307,14.5,2,1,3,2,0,0,8,0,0.14,0.07,0.21,0.14,0.21,Matches,6e1249fe
178,Christian Dalle Mura,it ITA,DF,Cosenza,22,2002,23,23,1932,21.5,0,1,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches,f32df091
179,Nicola Dalmonte,it ITA,FW,Salernitana,26,1997,4,1,97,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,59a3efba
180,Flavius Daniliuc,at AUT,DF,Salernitana,23,2001,3,3,265,2.9,1,0,1,1,0,0,1,0,0.34,0.00,0.34,0.34,0.34,Matches,7ef972c3
181,Ebrima Darboe,gm GAM,MF,Frosinone,23,2001,26,21,1715,19.1,2,1,3,2,0,0,6,1,0.10,0.05,0.16,0.10,0.16,Matches,cf043a33
182,Federico Davi,it ITA,DF,FC Südtirol,22,2002,5,0,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bae62a5d
183,Simone Davì,it ITA,MFDF,FC Südtirol,24,1999,26,17,1607,17.9,2,2,4,2,0,0,3,0,0.11,0.11,0.22,0.11,0.22,Matches,12729a08
184,Manuel De Luca,it ITA,FW,Cremonese,26,1998,34,16,1653,18.4,8,2,10,7,1,1,3,0,0.44,0.11,0.54,0.38,0.49,Matches,60e3603d
185,Sebastien De Maio,fr FRA,DF,Mantova,37,1987,14,8,919,10.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,952a03fe
186,Alessandro Debenedetti,it ITA,FWMF,Mantova,20,2003,29,4,832,9.2,4,0,4,4,0,0,0,0,0.43,0.00,0.43,0.43,0.43,Matches,727df0b5
187,Grégoire Defrel,mq MTQ,FW,Modena,33,1991,26,13,1182,13.1,3,4,7,3,0,0,2,1,0.23,0.30,0.53,0.23,0.53,Matches,854ee61a
188,Duccio Degl'Innocenti,it ITA,MF,Spezia,21,2003,17,6,703,7.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,0e0d6c53
189,Simone Della Latta,it ITA,MF,Carrarese,31,1993,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6590a38a
190,Alessandro Dellavalle,it ITA,DF,Modena,20,2004,25,22,1998,22.2,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches,227f25be
191,Fabio Depaoli,it ITA,MF,Sampdoria,27,1997,33,24,2062,22.9,4,2,6,4,0,0,10,1,0.17,0.09,0.26,0.17,0.26,Matches,d97f2e8d
192,Jacopo Desogus,it ITA,FWMF,Cittadella,21,2002,23,9,841,9.3,1,0,1,1,0,0,3,0,0.11,0.00,0.11,0.11,0.11,Matches,28d2bc57
193,Sebastiano Desplanches,it ITA,GK,Palermo,21,2003,21,20,1854,20.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,dff0c818
194,Mattia Destro,it ITA,FW,Reggiana,33,1991,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d7d32194
195,Gianluca Di Chiara,it ITA,DF,Frosinone,30,1993,4,4,305,3.4,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,68852c0a
196,Federico Di Francesco,it ITA,MFFW,Palermo,30,1994,28,17,1444,16.0,1,6,7,1,0,0,3,0,0.06,0.37,0.44,0.06,0.44,Matches,1fca9171
197,Tommaso Di Marco,it ITA,MF,Juve Stabia,21,2003,4,0,62,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,aa6a6385
198,Francesco Di Mariano,it ITA,MF,Palermo,28,1996,20,11,990,11.0,1,0,1,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,Matches,35a2557c
199,Alessandro Di Pardo,it ITA,MFDF,Modena,25,1999,26,18,1435,15.9,2,2,4,2,0,0,2,1,0.13,0.13,0.25,0.13,0.25,Matches,e0ce7038
200,Giuseppe Di Serio,it ITA,FW,Spezia,23,2001,30,14,1299,14.4,1,2,3,1,0,0,7,0,0.07,0.14,0.21,0.07,0.21,Matches,5048486b
201,Rocco Di Vico,it ITA,MF,Salernitana,17,2007,2,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,12385ba9
202,Salim Diakité,ml MLI,DFMF,Palermo,24,2000,31,22,2060,22.9,1,1,2,1,0,0,8,0,0.04,0.04,0.09,0.04,0.09,Matches,e548cd88
203,Davide Diaw,it ITA,FW,Cittadella,32,1992,4,0,83,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9af85b4a
204,Lorenzo Dickmann,it ITA,DFMF,Brescia,27,1996,36,33,2928,32.5,0,2,2,0,0,0,10,0,0.00,0.06,0.06,0.00,0.06,Matches,12851227
205,Filippo Distefano,it ITA,FWMF,Frosinone,20,2003,13,7,551,6.1,2,0,2,2,0,0,1,0,0.33,0.00,0.33,0.33,0.33,Matches,2110f96c
206,Akim Djibril,it ITA,MF,Cittadella,18,2006,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,72c45ea9
207,Josh Doig,sct SCO,DF,Sassuolo,22,2002,29,25,2189,24.3,1,1,2,1,0,0,4,0,0.04,0.04,0.08,0.04,0.08,Matches,2f69d881
208,Daniele Donnarumma,it ITA,MF,Cesena,32,1992,28,22,1864,20.7,1,3,4,1,0,0,3,1,0.05,0.14,0.19,0.05,0.19,Matches,2b80d22e
209,Mehdi Dorval,dz ALG,MF,Bari,23,2001,37,37,3091,34.3,4,5,9,4,0,0,4,0,0.12,0.15,0.26,0.12,0.26,Matches,dfa5df10
210,Giacomo Drago,it ITA,GK,FC Südtirol,23,2001,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8c9af1c9
211,Edgaras Dubickas,lt LTU,MF,Juve Stabia,26,1998,5,0,90,1.0,0,1,1,0,0,0,0,0,0.00,1.00,1.00,0.00,1.00,Matches,c59f90b0
212,Edoardo Duca,it ITA,MF,Modena,27,1997,18,4,575,6.4,0,1,1,0,0,0,4,0,0.00,0.16,0.16,0.00,0.16,Matches,59c90e02
213,Nosa Edward Obaretin,it ITA,DF,Bari,21,2003,25,20,1805,20.1,0,1,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,Matches,2db8428c
214,Salvatore Elia,it ITA,MF,Spezia,25,1999,31,26,2087,23.2,2,3,5,2,0,0,5,0,0.09,0.13,0.22,0.09,0.22,Matches,e9ca1b91
215,Francesco Esposito,it ITA,FW,Spezia,19,2005,35,33,2767,30.7,17,2,19,16,1,2,7,0,0.55,0.07,0.62,0.52,0.59,Matches,041e5f1f
216,Salvatore Esposito,it ITA,MF,Spezia,23,2000,34,32,2865,31.8,7,9,16,4,3,4,7,0,0.22,0.28,0.50,0.13,0.41,Matches,5cf5c9ad
217,Estanis,es ESP,MF,Sampdoria,20,2003,9,2,302,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ace50e9f
218,Diego Falcinelli,it ITA,FWMF,Spezia,33,1991,22,5,586,6.5,1,0,1,1,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matches,a39b9ef6
219,Filippo Falco,it ITA,FWMF,Carrarese,32,1992,1,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e23f56c1
220,Cesar Falletti,uy URU,FWMF,Bari,31,1992,27,19,1531,17.0,1,2,3,0,1,2,3,0,0.06,0.12,0.18,0.00,0.12,Matches,00823e9a
221,Costantino Favasuli,it ITA,MFDF,Bari,20,2004,29,19,1643,18.3,1,1,2,1,0,0,7,0,0.05,0.05,0.11,0.05,0.11,Matches,8b38f187
222,Andrea Favilli,it ITA,FW,Bari,27,1997,22,7,784,8.7,5,1,6,4,1,1,6,0,0.57,0.11,0.69,0.46,0.57,Matches,44510fde
223,Giacomo Fedel,it ITA,MF,Mantova,21,2002,9,3,394,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,74e13d3a
224,Alex Ferrari,it ITA,DF,Sampdoria,30,1994,9,7,674,7.5,0,1,1,0,0,0,4,1,0.00,0.13,0.13,0.00,0.13,Matches,d0dbca9f
225,Tommaso Ferrari,it ITA,FW,Pisa,17,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5c41e1ad
226,Salvador Ferrer,es ESP,DF,Spezia,26,1998,1,0,9,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,eb76987d
227,Marco Festa,it ITA,GK,Mantova,32,1992,38,38,3420,38.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,c195ae4a
228,Riccardo Fiamozzi,it ITA,DFMF,Reggiana,31,1993,24,17,1507,16.7,0,2,2,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,Matches,9f9b9269
229,Mattia Finotto,it ITA,FW,Carrarese,31,1992,37,25,2155,23.9,6,1,7,6,0,0,0,0,0.25,0.04,0.29,0.25,0.29,Matches,a96a244b
230,Antonio Fiori,it ITA,MF,Mantova,21,2003,35,23,1893,21.0,2,5,7,2,0,0,4,0,0.10,0.24,0.33,0.10,0.33,Matches,c097a009
231,Vincenzo Fiorillo,it ITA,GK,Salernitana,34,1990,5,4,356,4.0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,a2565f79
232,Vincenzo Fiorillo,it ITA,GK,Carrarese,34,1990,12,12,1010,11.2,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,a2565f79
233,Aldo Florenzi,it ITA,MF,Cosenza,22,2002,29,28,2170,24.1,2,2,4,2,0,0,13,2,0.08,0.08,0.17,0.08,0.17,Matches,d1a0bfeb
234,Romano Floriani,it ITA,MF,Juve Stabia,21,2003,33,33,2718,30.2,1,2,3,1,0,0,6,0,0.03,0.07,0.10,0.03,0.10,Matches,e19e0ca1
235,Riccardo Fogliata,it ITA,MF,Brescia,20,2004,6,2,235,2.6,1,0,1,1,0,0,0,0,0.38,0.00,0.38,0.38,0.38,Matches,97f0e79b
236,Francesco Folino,it ITA,DF,Juve Stabia,22,2002,16,15,1351,15.0,3,0,3,3,0,0,7,1,0.20,0.00,0.20,0.20,0.20,Matches,051104b5
237,Francesco Folino,it ITA,DF,Cremonese,22,2002,7,3,388,4.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,051104b5
238,Alessandro Fontanarosa,it ITA,DFMF,Reggiana,21,2003,10,9,749,8.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,8961065a
239,Alessandro Fontanarosa,it ITA,DF,Carrarese,21,2003,5,2,222,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,8961065a
240,Niccolò Fortini,it ITA,MF,Juve Stabia,18,2006,26,23,1952,21.7,2,3,5,2,0,0,4,0,0.09,0.14,0.23,0.09,0.23,Matches,ed336580
241,Matteo Francesconi,it ITA,MF,Cesena,20,2004,29,18,1475,16.4,0,0,0,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,Matches,f19c84b0
242,Andrea Fulignati,it ITA,GK,Cremonese,29,1994,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,195f5e38
243,Tommaso Fumagalli,it ITA,FWMF,Cosenza,24,2000,24,16,1274,14.2,4,1,5,3,1,1,4,0,0.28,0.07,0.35,0.21,0.28,Matches,a0940b8b
244,Gerardo Fusco,it ITA,FW,Salernitana,19,2005,2,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f83f6de1
245,Giacomo Gabbiani,it ITA,FW,Cremonese,18,2006,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,99d206c3
246,Riccardo Gagno,it ITA,GK,Modena,27,1997,37,37,3330,37.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,92c46fe2
247,Nicolas Galazzi,it ITA,MF,Brescia,23,2000,23,17,1463,16.3,1,5,6,1,0,0,2,0,0.06,0.31,0.37,0.06,0.37,Matches,a796492f
248,Francesco Galuppini,it ITA,MFFW,Mantova,30,1993,34,18,1689,18.8,2,3,5,2,0,0,3,0,0.11,0.16,0.27,0.11,0.27,Matches,8c56bca3
249,Mario Gargiulo,it ITA,MF,Cosenza,28,1996,17,16,1426,15.8,1,1,2,1,0,0,4,0,0.06,0.06,0.13,0.06,0.13,Matches,4efc0262
250,Luca Garritano,it ITA,MFFW,Cosenza,30,1994,5,4,341,3.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1ceeae3e
251,Luca Garritano,it ITA,MFFW,Frosinone,30,1994,14,3,406,4.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,1ceeae3e
252,Francesco Gelli,it ITA,MF,Frosinone,27,1996,17,16,1456,16.2,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches,986693ed
253,Francesco Gelli,it ITA,MF,Cremonese,27,1996,6,1,173,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,986693ed
254,Davide Gentile,it ITA,MFDF,Salernitana,20,2003,9,2,223,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,beae7e04
255,Fabio Gerli,it ITA,MF,Modena,27,1996,35,33,2890,32.1,1,3,4,1,0,0,4,0,0.03,0.09,0.12,0.03,0.12,Matches,9719b00e
256,Farés Ghedjemis,dz ALG,FWMF,Frosinone,21,2002,21,13,1066,11.8,2,1,3,2,0,0,1,0,0.17,0.08,0.25,0.17,0.25,Matches,14aac43e
257,Simone Ghidotti,it ITA,GK,Sampdoria,24,2000,9,9,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c9ac05db
258,Paolo Ghiglione,it ITA,MF,Salernitana,27,1997,25,21,1768,19.6,2,2,4,2,0,0,3,1,0.10,0.10,0.20,0.10,0.20,Matches,71dc23da
259,Andrea Ghion,it ITA,MF,Sassuolo,24,2000,23,19,1407,15.6,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches,7f24b3eb
260,Simone Giordano,it ITA,DFMF,Mantova,22,2001,12,9,729,8.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,87ae6474
261,Simone Giordano,it ITA,MF,Sampdoria,22,2001,5,2,166,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,87ae6474
262,Simone Giorgeschi,it ITA,DF,Spezia,20,2004,2,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f480bdcd
263,Andrea Giorgini,it ITA,DF,FC Südtirol,22,2002,30,26,2419,26.9,2,1,3,2,0,0,6,0,0.07,0.04,0.11,0.07,0.11,Matches,08e3463f
264,Samuel Giovane,it ITA,MF,Carrarese,21,2003,31,22,1935,21.5,1,4,5,1,0,0,8,0,0.05,0.19,0.23,0.05,0.23,Matches,61975f30
265,Stefano Girelli,it ITA,MF,Salernitana,23,2001,4,1,91,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1c710624
266,Natan Girma,ch SUI,FWMF,Reggiana,22,2001,24,10,1014,11.3,5,2,7,5,0,0,6,0,0.44,0.18,0.62,0.44,0.62,Matches,d6532d04
267,Ettore Gliozzi,it ITA,FWMF,Modena,28,1995,23,7,904,10.0,4,1,5,3,1,1,4,0,0.40,0.10,0.50,0.30,0.40,Matches,1a9c5528
268,Claudio Gomes,fr FRA,MF,Palermo,24,2000,32,27,2366,26.3,2,1,3,2,0,0,4,0,0.08,0.04,0.11,0.08,0.11,Matches,22f6ed2c
269,Alfred Gomis,sn SEN,GK,Palermo,30,1993,1,1,36,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,cecbce23
270,Cedric Gondo,ci CIV,FW,Reggiana,27,1996,33,23,1963,21.8,7,1,8,6,1,1,9,0,0.32,0.05,0.37,0.28,0.32,Matches,ff37d2ef
271,Gabriele Gori,it ITA,FW,FC Südtirol,25,1999,9,2,277,3.1,2,0,2,0,2,2,3,0,0.65,0.00,0.65,0.00,0.00,Matches,6b229b51
272,Stefano Gori,it ITA,GK,Spezia,28,1996,23,23,2070,23.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d6daf00a
273,Filippo Grosso,it ITA,MF,Frosinone,17,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,416a727e
274,Gabriele Guarino,it ITA,DF,Carrarese,20,2004,16,14,1171,13.0,2,1,3,2,0,0,5,1,0.15,0.08,0.23,0.15,0.23,Matches,e49193cf
275,Juan Guasone,ar ARG,DF,Salernitana,23,2001,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5d59f2af
276,Thomas Henry,fr FRA,FW,Palermo,29,1994,24,11,913,10.1,2,1,3,2,0,1,3,0,0.20,0.10,0.30,0.20,0.30,Matches,9ef42479
277,Hjörtur Hermannsson,is ISL,DF,Carrarese,29,1995,3,2,151,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6aa0d1e2
278,Malthe Hojholt,dk DEN,MF,Pisa,23,2001,30,11,1278,14.2,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matches,b52b9079
279,Sydney van Hooijdonk,nl NED,FW,Cesena,24,2000,13,2,258,2.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,5b418e15
280,Saber Hraiech,it ITA,FW,Cesena,29,1995,4,0,60,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b1d0536e
281,Andrea Hristov,bg BUL,DF,Cosenza,25,1999,19,17,1558,17.3,1,1,2,1,0,0,2,1,0.06,0.06,0.12,0.06,0.12,Matches,f5fb5660
282,Petko Hristov,bg BUL,DF,Spezia,25,1999,34,34,3060,34.0,2,1,3,2,0,0,7,0,0.06,0.03,0.09,0.06,0.09,Matches,d8800a46
283,Ajdin Hrustic,au AUS,MFFW,Salernitana,28,1996,21,7,896,10.0,1,0,1,1,0,0,6,0,0.10,0.00,0.10,0.10,0.10,Matches,1f2d714c
284,Edoardo Iannoni,it ITA,MF,Sassuolo,23,2001,22,10,989,11.0,1,2,3,1,0,0,5,0,0.09,0.18,0.27,0.09,0.27,Matches,59f33d97
285,Riyad Idrissi,it ITA,DFMF,Modena,19,2005,28,13,1288,14.3,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches,39003cd3
286,Pietro Iemmello,it ITA,FW,Catanzaro,32,1992,35,35,3029,33.7,16,1,17,14,2,4,5,0,0.48,0.03,0.51,0.42,0.45,Matches,0861b8d6
287,Lorenzo Ignacchiti,it ITA,MF,Reggiana,20,2004,32,25,2260,25.1,0,1,1,0,0,0,9,1,0.00,0.04,0.04,0.00,0.04,Matches,a6b961ea
288,Rareş Ilie,ro ROU,MFFW,Catanzaro,21,2003,12,5,607,6.7,0,3,3,0,0,0,2,0,0.00,0.44,0.44,0.00,0.44,Matches,c9f49454
289,Julián Illanes,ar ARG,DF,Carrarese,27,1997,30,30,2622,29.1,1,0,1,1,0,0,9,2,0.03,0.00,0.03,0.03,0.03,Matches,f5093a8e
290,Marco Imperiale,it ITA,DF,Carrarese,25,1999,36,36,3212,35.7,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,8f801876
291,Roberto Insigne,it ITA,MFFW,Palermo,30,1994,25,15,1257,14.0,4,1,5,4,0,0,2,0,0.29,0.07,0.36,0.29,0.36,Matches,8faf7b3c
292,Nicholas Ioannou,cy CYP,MFDF,Sampdoria,28,1995,24,18,1516,16.8,2,1,3,2,0,0,5,1,0.12,0.06,0.18,0.12,0.18,Matches,50d85cd8
293,Alexander Jallow,se SWE,DF,Brescia,26,1998,33,24,2205,24.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,b04dff15
294,Paweł Jaroszyński,pl POL,DFMF,Salernitana,29,1994,12,7,712,7.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,958a601f
295,Žan Jevšenak,si SVN,MF,Pisa,21,2003,2,1,73,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9eb2a645
296,Dennis Johnsen,no NOR,FWMF,Cremonese,26,1998,31,12,1481,16.5,6,7,13,6,0,0,5,0,0.36,0.43,0.79,0.36,0.79,Matches,66784dee
297,Flavio Junior Bianchi,it ITA,FW,Brescia,24,2000,23,5,630,7.0,4,0,4,4,0,0,2,0,0.57,0.00,0.57,0.57,0.57,Matches,3ef965c1
298,Ante Jurič,hr CRO,FW,Brescia,21,2002,30,12,1281,14.2,3,2,5,3,0,0,6,0,0.21,0.14,0.35,0.21,0.35,Matches,4b1cdf49
299,Elvis Kabashi,al ALB,MF,Reggiana,30,1994,16,8,678,7.5,0,2,2,0,0,0,4,0,0.00,0.27,0.27,0.00,0.27,Matches,6660de31
300,Sergio Kalaj,al ALB,DF,Frosinone,24,2000,4,3,272,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,08a6bfee
301,Yayah Kallon,sl SLE,MFFW,Salernitana,23,2001,11,2,295,3.3,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,f95f49d2
302,Issiaka Kamate,fr FRA,MF,Modena,19,2004,10,2,279,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9181fd45
303,Hamza El Kaouakibi,ma MAR,DFMF,FC Südtirol,26,1998,20,7,801,8.9,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,e6ff31d3
304,Augustus Kargbo,sl SLE,FWMF,Cesena,24,1999,18,10,967,10.7,3,2,5,3,0,0,5,1,0.28,0.19,0.47,0.28,0.47,Matches,0c8f27b5
305,Pajtim Kasami,ch SUI,MF,Sampdoria,32,1992,10,4,397,4.4,1,1,2,1,0,0,1,0,0.23,0.23,0.45,0.23,0.45,Matches,fc8c588f
306,Elhan Kastrati,al ALB,GK,Cittadella,27,1997,29,29,2565,28.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,241b5471
307,Jonathan Klinsmann,us USA,GK,Cesena,27,1997,27,27,2430,27.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,1e29552f
308,Raphael Kofler,it ITA,DFMF,FC Südtirol,19,2005,29,22,1949,21.7,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches,ad15e856
309,Christian Kouan,ci CIV,MF,Cosenza,25,1999,33,29,2444,27.2,0,1,1,0,0,0,8,1,0.00,0.04,0.04,0.00,0.04,Matches,c01c1d7e
310,Rachid Kouda,it ITA,MFFW,Spezia,22,2002,17,6,637,7.1,3,3,6,3,0,0,3,0,0.42,0.42,0.85,0.42,0.85,Matches,8a9ff091
311,Christos Kourfalidis,gr GRE,MF,Cosenza,21,2002,24,10,1086,12.1,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,5c522c88
312,Ilias Koutsoupias,gr GRE,MF,Frosinone,23,2001,6,6,426,4.7,1,0,1,1,0,0,1,0,0.21,0.00,0.21,0.21,0.21,Matches,d19203f5
