,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
305,Miguel Maga,pt POR,DF,Vit. Guimarães,21,2002,18,16,1391,15.5,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches,3ea1862e
306,Otar Mamageishvili,ge GEO,MF,Famalicão,21,2003,4,0,46,0.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,b806bc70
307,Eliaquim Mangala,fr FRA,DF,Estoril,33,1991,9,4,424,4.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,f520049f
308,Ricardo Mangas,pt POR,FWMF,Vit. Guimarães,26,1998,4,4,339,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,eef2d8ce
309,Brian Mansilla,uy URU,MF,Arouca,22,2002,12,3,340,3.8,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b1a0fe80
310,Nico Mantl,de GER,GK,Arouca,24,2000,29,29,2610,29.0,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,0d48a5bb
311,Manú,ao ANG,FW,Estrela,18,2005,3,0,41,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,bfc37bc8
312,Manuel Manu,pt POR,MF,Vit. Guimarães,23,2001,15,7,680,7.6,1,1,2,1,0,0,2,0,0.13,0.13,0.26,0.13,0.26,Matches,4c2a65a8
313,Manuel Manu,pt POR,MF,Benfica,23,2001,3,2,136,1.5,0,1,1,0,0,0,1,0,0.00,0.66,0.66,0.00,0.66,Matches,4c2a65a8
314,Maracás,br BRA,DF,Moreirense,30,1994,29,26,2393,26.6,1,1,2,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,Matches,276127e4
315,Iván Marcano,es ESP,DF,Porto,37,1987,11,11,941,10.5,1,0,1,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,Matches,7a20d90a
316,Adrián Marín,es ESP,DF,Braga,27,1997,10,8,711,7.9,0,2,2,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,Matches,b7f2edff
317,João Mário,pt POR,MF,Benfica,31,1993,2,2,154,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f0021247
318,João Mário Lopes,pt POR,MFDF,Porto,24,2000,27,19,1767,19.6,0,3,3,0,0,0,5,0,0.00,0.15,0.15,0.00,0.15,Matches,82a39b66
319,Uładzisłaŭ Marozaŭ,by BLR,FW,Arouca,23,2000,11,3,279,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,00f48ee7
320,Alejandro Marqués,ve VEN,FW,Estoril,23,2000,33,15,1692,18.8,11,0,11,7,4,4,1,0,0.59,0.00,0.59,0.37,0.37,Matches,83bc30cc
321,Alex Marques,pt POR,DF,Boavista,18,2005,2,1,99,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a64baa3b
322,João Marques,pt POR,FW,Braga,22,2002,3,0,37,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f302ebae
323,João Marques,pt POR,MF,Gil Vicente FC,22,2002,11,6,587,6.5,0,1,1,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,Matches,f302ebae
324,Gabri Martínez,es ESP,MF,Braga,21,2003,30,14,1542,17.1,4,2,6,4,0,0,4,0,0.23,0.12,0.35,0.23,0.35,Matches,0c89e00b
325,Toni Martínez,es ESP,FW,Porto,27,1997,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f3945e07
326,Bernardo Martins,pt POR,MFFW,Moreirense,26,1997,31,19,1636,18.2,4,3,7,4,0,0,7,0,0.22,0.17,0.39,0.22,0.39,Matches,a2b07e59
327,Matheus,br BRA,GK,Braga,32,1992,17,17,1530,17.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ef3909cd
328,Matheusinho,br BRA,MF,Santa Clara,26,1998,9,0,115,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,74f5a96d
329,Marco Matias,pt POR,FWMF,Farense,35,1989,27,15,1264,14.0,3,3,6,3,0,0,2,0,0.21,0.21,0.43,0.21,0.43,Matches,f1317091
330,Jordi Mboula,es ESP,MFFW,Gil Vicente FC,25,1999,24,12,1149,12.8,0,2,2,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matches,4887118d
331,Tobías Medina,ar ARG,MF,Rio Ave,20,2004,3,0,57,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a2660293
332,Mauro Meireles Couto,pt POR,FW,Sporting CP,18,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7d9e24ae
333,Francisco Meixedo,pt POR,GK,Estrela,23,2001,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a671ae50
334,Yair Mena Palacios,co COL,FW,AVS Futebol,24,2000,10,0,93,1.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,ab34351e
335,João Mendes,pt POR,MF,Vit. Guimarães,29,1994,32,16,1536,17.1,4,2,6,4,0,0,4,0,0.23,0.12,0.35,0.23,0.35,Matches,efb714d0
336,João Mendes,pt POR,DF,Vit. Guimarães,24,2000,32,32,2769,30.8,0,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,Matches,98e292bb
337,Joe Mendes,se SWE,DF,Braga,21,2002,4,2,184,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f882b0a1
338,Gustavo Mendonça,pt POR,MF,AVS Futebol,21,2003,18,7,674,7.5,1,0,1,1,0,0,3,0,0.13,0.00,0.13,0.13,0.13,Matches,ce1ef31c
339,Miguel Menino,pt POR,MF,Farense,21,2003,27,22,1830,20.3,2,0,2,2,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches,afacfde1
340,John Mercado,ec ECU,MFFW,AVS Futebol,22,2002,33,28,2341,26.0,3,1,4,3,0,0,2,0,0.12,0.04,0.15,0.12,0.15,Matches,d97831ad
341,Mehdi Merghem,dz ALG,MFFW,Farense,27,1997,12,5,460,5.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,49000148
342,Bruno Messi,pt POR,MF,Santa Clara,27,1996,7,0,113,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,650f01e0
343,Michel,br BRA,DF,Moreirense,21,2003,5,3,249,2.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,22018f21
344,Dieu-Merci Michel,ca CAN,FW,Vit. Guimarães,20,2004,9,4,371,4.1,2,0,2,2,0,0,0,0,0.49,0.00,0.49,0.49,0.49,Matches,deeec1df
345,Enea Mihaj,al ALB,DF,Famalicão,26,1998,29,29,2533,28.1,0,1,1,0,0,0,8,0,0.00,0.04,0.04,0.00,0.04,Matches,29c28f01
346,Mika,pt POR,GK,Moreirense,33,1991,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d74a54d1
347,Álex Millán,es ESP,FWMF,Farense,24,1999,9,4,403,4.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,29ad0dd4
348,Juan Mina,co COL,DF,Estrela,20,2004,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c0d7bb65
349,Cezary Miszta,pl POL,GK,Rio Ave,22,2001,26,26,2325,25.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,b9139383
350,Iyad Mohamed,km COM,MF,Casa Pia,23,2001,10,5,487,5.4,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,04ccaee7
351,Isaac Monteiro,pt POR,DF,Casa Pia,20,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1f557c13
352,Rodrigo Mora,pt POR,MFFW,Porto,17,2007,23,16,1370,15.2,10,4,14,10,0,0,3,0,0.66,0.26,0.92,0.66,0.92,Matches,fc94b80c
353,Morato,br BRA,DF,Benfica,23,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0f41e2ee
354,Afonso Moreira,pt POR,FW,Sporting CP,19,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7f3f5aa6
355,Paulo Moreira,pt POR,MF,Estrela,24,2000,26,14,1297,14.4,1,0,1,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches,db4c8df7
356,Marco Moreno,es ESP,DF,Farense,23,2001,25,24,2044,22.7,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches,9602ef3b
357,Dani Morer,es ESP,DF,Moreirense,26,1998,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,766a2d58
358,Hidemasa Morita,jp JPN,MF,Sporting CP,29,1995,23,13,1294,14.4,2,3,5,2,0,0,1,0,0.14,0.21,0.35,0.14,0.35,Matches,a650c75b
359,Moura,pt POR,DF,Famalicão,24,1999,4,4,360,4.0,0,1,1,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,Matches,d51d1d9d
360,Moura,pt POR,MFDF,Porto,24,1999,27,26,2210,24.6,3,9,12,3,0,0,2,0,0.12,0.37,0.49,0.12,0.49,Matches,d51d1d9d
361,João Moutinho,pt POR,MF,Braga,37,1986,22,19,1666,18.5,1,2,3,1,0,0,8,2,0.05,0.11,0.16,0.05,0.16,Matches,f5a00fa4
362,MT,br BRA,DFMF,Santa Clara,23,2001,33,32,2789,31.0,1,1,2,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,Matches,2ad9cabf
363,Jonathan Mutombo,fr FRA,DF,Gil Vicente FC,21,2002,15,7,769,8.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,0a7f5683
364,Manuel Namora,pt POR,MFFW,Boavista,26,1998,8,4,307,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d41a383d
365,Dylan Nandín,uy URU,FW,Arouca,22,2002,15,5,657,7.3,3,1,4,3,0,0,2,0,0.41,0.14,0.55,0.41,0.55,Matches,bc06b90d
366,Nani,pt POR,MFFW,Estrela,37,1986,9,4,465,5.2,1,0,1,1,0,0,3,0,0.19,0.00,0.19,0.19,0.19,Matches,15e9c7e6
367,Fran Navarro,es ESP,FW,Porto,26,1998,4,1,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,02a5618e
368,Fran Navarro,es ESP,FW,Braga,26,1998,10,10,669,7.4,4,0,4,3,1,1,1,0,0.54,0.00,0.54,0.40,0.40,Matches,02a5618e
369,Christian Neiva Afonso,pt POR,DFMF,AVS Futebol,29,1994,26,21,1619,18.0,1,2,3,1,0,0,5,1,0.06,0.11,0.17,0.06,0.17,Matches,b3ec13e0
370,Nenê,br BRA,FW,AVS Futebol,41,1983,18,8,867,9.6,4,1,5,4,0,1,3,0,0.42,0.10,0.52,0.42,0.52,Matches,fbd40d07
371,Neto,br BRA,MF,Farense,32,1991,24,22,1761,19.6,2,0,2,1,1,1,9,0,0.10,0.00,0.10,0.05,0.05,Matches,ad5f543d
372,Martim Neto,pt POR,MF,Rio Ave,21,2003,24,15,1371,15.2,2,1,3,2,0,0,6,1,0.13,0.07,0.20,0.13,0.20,Matches,f98c4f0a
373,Renato Nhaga,gw GNB,MF,Casa Pia,17,2007,3,1,98,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e30ffc05
374,Sikou Niakaté,ml MLI,DF,Braga,25,1999,24,22,1961,21.8,1,1,2,1,0,0,4,0,0.05,0.05,0.09,0.05,0.09,Matches,8eef18aa
375,Yusupha Njie,gm GAM,FWMF,Farense,30,1994,14,7,633,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,51f22984
376,Miguel Nóbrega,pt POR,DF,Rio Ave,24,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9cc33204
377,Jonatás Noro,pt POR,DF,Braga,19,2005,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5187c3c2
378,João Novais,pt POR,MF,Rio Ave,31,1993,30,15,1402,15.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,282faa70
379,Andreas Ntoi,gr GRE,DF,Rio Ave,21,2003,16,15,1364,15.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,56bcde74
380,Samuel Obeng,gh GHA,FW,Casa Pia,27,1997,11,4,369,4.1,1,0,1,1,0,0,0,0,0.24,0.00,0.24,0.24,0.24,Matches,6b846bd8
381,Guillermo Ochoa,mx MEX,GK,AVS Futebol,39,1985,23,23,2070,23.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,1e9bde92
382,Lawrence Ofori,gh GHA,MF,Moreirense,26,1998,25,20,1780,19.8,1,1,2,1,0,0,1,0,0.05,0.05,0.10,0.05,0.10,Matches,643d81ad
383,Leonardo Oliveira,pt POR,FW,Famalicão,19,2005,1,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,05af9d67
384,Nélson Oliveira,pt POR,FW,Vit. Guimarães,32,1991,31,21,1776,19.7,3,4,7,3,0,0,5,0,0.15,0.20,0.35,0.15,0.35,Matches,f716e4e4
385,Paulo Oliveira,pt POR,DF,Braga,32,1992,21,21,1710,19.0,1,0,1,1,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches,a8fbae1d
386,Talys Oliveira,br BRA,DF,Farense,25,1999,3,3,250,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a3495146
387,Samu Omorodion,es ESP,FW,Porto,20,2004,30,23,2263,25.1,19,3,22,15,4,4,3,1,0.76,0.12,0.87,0.60,0.72,Matches,dc44b03c
388,Bruno Onyemaechi,ng NGA,DFMF,Boavista,25,1999,18,17,1566,17.4,3,1,4,3,0,0,5,0,0.17,0.06,0.23,0.17,0.23,Matches,0006e160
389,Jandro Orellana,es ESP,MF,Estoril,23,2000,23,11,1018,11.3,1,1,2,1,0,0,3,0,0.09,0.09,0.18,0.09,0.18,Matches,693e93f1
390,Korede Osundina,us USA,FW,Casa Pia,20,2004,7,2,169,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a869ba74
391,Nicolás Otamendi,ar ARG,DF,Benfica,36,1988,31,30,2706,30.1,6,2,8,6,0,0,4,0,0.20,0.07,0.27,0.20,0.27,Matches,0d267745
392,Amine El Ouazzani,ma MAR,FW,Braga,23,2001,33,15,1604,17.8,7,1,8,7,0,0,1,0,0.39,0.06,0.45,0.39,0.45,Matches,e5236aa9
393,Amine Oudrhiri,ma MAR,MF,Rio Ave,31,1992,13,8,650,7.2,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,49c9c79a
394,Amine Oudrhiri,ma MAR,MF,Estrela,31,1992,11,9,722,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,49c9c79a
395,Pablo,br BRA,FW,Gil Vicente FC,20,2004,20,8,802,8.9,5,0,5,5,0,0,2,0,0.56,0.00,0.56,0.56,0.56,Matches,866ba412
396,Renato Pantalon,hr CRO,DF,Rio Ave,26,1997,9,7,695,7.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,802fee45
397,Renato Pantalon,hr CRO,DF,Estrela,26,1997,12,7,705,7.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,802fee45
398,Jonathan Panzo,eng ENG,DF,Rio Ave,23,2000,18,15,1292,14.4,1,0,1,1,0,0,4,1,0.07,0.00,0.07,0.07,0.07,Matches,c795c408
399,Tiago Parente,pt POR,DF,Estoril,20,2004,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f95de5ef
400,David Pastor,br BRA,DFMF,Farense,24,2000,31,30,2602,28.9,0,2,2,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches,e3510f7e
401,Afonso Patrão,pt POR,FW,Braga,17,2007,7,3,243,2.7,1,1,2,1,0,0,0,0,0.37,0.37,0.74,0.37,0.74,Matches,df6d42ee
402,Patrick,br BRA,DF,Rio Ave,27,1997,13,11,995,11.1,1,0,1,1,0,0,5,1,0.09,0.00,0.09,0.09,0.09,Matches,e857a755
403,Vangelis Pavlidis,gr GRE,FW,Benfica,25,1998,34,27,2257,25.1,19,7,26,16,3,3,3,0,0.76,0.28,1.04,0.64,0.92,Matches,d578db11
404,Zé Pedro Figueiredo,pt POR,DF,Porto,27,1997,20,16,1497,16.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,2063e21d
405,João Pedro,br BRA,DF,Rio Ave,21,2003,5,2,274,3.0,0,1,1,0,0,0,0,0,0.00,0.33,0.33,0.00,0.33,Matches,63d989ca
406,Daniel Penha,br BRA,MF,Nacional,25,1998,30,18,1488,16.5,4,1,5,4,0,0,2,0,0.24,0.06,0.30,0.24,0.30,Matches,ce3fc55d
407,Pepê,br BRA,MFFW,Porto,27,1997,31,25,1991,22.1,3,2,5,3,0,0,4,0,0.14,0.09,0.23,0.14,0.23,Matches,fc4e7637
408,Diogo Pereira,pt POR,MF,Gil Vicente FC,21,2003,2,0,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6e102532
409,Francisco Pereira,pt POR,MF,Estoril,22,2002,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,526d48b5
410,Henrique Pereira,pt POR,FWMF,Casa Pia,22,2002,24,7,756,8.4,1,1,2,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24,Matches,08a7fa92
411,Matheus Pereira,br BRA,MFDF,Santa Clara,23,2000,28,18,1723,19.1,0,4,4,0,0,0,12,1,0.00,0.21,0.21,0.00,0.21,Matches,ac903694
412,Nehuén Pérez,ar ARG,DF,Porto,24,2000,25,24,2069,23.0,1,2,3,1,0,0,11,1,0.04,0.09,0.13,0.04,0.13,Matches,f7c491f1
413,Sebastián Pérez,co COL,MF,Boavista,31,1993,29,24,2024,22.5,1,0,1,1,0,0,8,2,0.04,0.00,0.04,0.04,0.04,Matches,42a833ab
414,Tomás Pérez,ar ARG,DF,Porto,18,2005,6,1,155,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ae067682
415,Francisco Petrasso,ar ARG,DF,Rio Ave,22,2002,7,5,412,4.6,1,0,1,1,0,0,2,0,0.22,0.00,0.22,0.22,0.22,Matches,c6a9b5eb
416,Petterson,br BRA,FW,Estrela,20,2004,3,0,69,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9943597e
417,Lucas Piazon,br BRA,MFFW,AVS Futebol,30,1994,30,27,2377,26.4,0,3,3,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,Matches,f201798c
418,Wagner Pina,cv CPV,MFDF,Estoril,21,2002,30,28,2368,26.3,2,4,6,2,0,0,5,1,0.08,0.15,0.23,0.08,0.23,Matches,9bf22b95
419,Rodrigo Pinheiro,pt POR,DF,Famalicão,21,2002,29,21,1999,22.2,0,2,2,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,Matches,95cfdf36
420,Rodrigo Pinho,br BRA,FW,Estrela,33,1991,33,18,1665,18.5,5,0,5,4,1,2,6,0,0.27,0.00,0.27,0.22,0.22,Matches,5db20508
421,Alexandre Pinto,pt POR,DF,Arouca,26,1998,14,9,823,9.1,0,1,1,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,Matches,b05d8d93
422,Dinis Pinto,pt POR,DF,Moreirense,23,2000,27,24,2171,24.1,2,1,3,2,0,0,8,0,0.08,0.04,0.12,0.08,0.12,Matches,a968014d
423,Jaime Pinto,pt POR,MF,Farense,26,1997,8,1,231,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9a41983c
424,João Pinto,pt POR,FW,Gil Vicente FC,21,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9a664b1e
425,Ole Pohlmann,de GER,MFFW,Rio Ave,23,2001,28,20,1594,17.7,1,2,3,1,0,0,1,0,0.06,0.11,0.17,0.06,0.17,Matches,822b83e8
426,Carlos Ponck,cv CPV,DF,Moreirense,29,1995,9,5,485,5.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b1579026
427,Boris Popović,rs SRB,DF,Arouca,24,2000,16,10,898,10.0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,8f3b1b5d
428,Darío Poveda,es ESP,FW,Farense,27,1997,22,11,991,11.0,4,1,5,4,0,0,2,0,0.36,0.09,0.45,0.36,0.45,Matches,cbdf7d5c
429,Gianluca Prestianni,ar ARG,MF,Benfica,18,2006,8,4,287,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d203fb17
430,Diogo Prioste,pt POR,MF,Benfica,20,2004,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,840ceefa
431,Miguel Puche García,es ESP,MF,Arouca,23,2001,22,4,519,5.8,2,0,2,2,0,0,1,0,0.35,0.00,0.35,0.35,0.35,Matches,3d1f1458
432,Quaresma,br BRA,DF,Arouca,27,1996,3,0,78,0.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,b7734738
433,Eduardo Quaresma,pt POR,DF,Sporting CP,22,2002,20,18,1391,15.5,1,0,1,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,Matches,7ec723b7
434,Geovany Quenda,pt POR,MF,Sporting CP,17,2007,34,26,2253,25.0,2,4,6,2,0,0,2,0,0.08,0.16,0.24,0.08,0.24,Matches,19f53b56
435,Uroš Račić,rs SRB,MF,Braga,26,1998,14,8,721,8.0,3,1,4,3,0,0,5,0,0.37,0.12,0.50,0.37,0.50,Matches,faed84db
436,Rafinha,pt POR,MF,Farense,18,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b5bae034
437,Jesús Ramírez,ve VEN,FW,Vit. Guimarães,26,1998,25,6,732,8.1,3,2,5,3,0,0,2,0,0.37,0.25,0.61,0.37,0.61,Matches,89d1f3ba
438,Cláudio Ramos,pt POR,GK,Porto,32,1991,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,23505094
439,Guilherme Ramos,pt POR,DF,Santa Clara,26,1997,6,4,331,3.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,df9c3473
440,Leonardo Realpe,ec ECU,DF,Famalicão,23,2001,5,5,450,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,57701cbd
441,João Rêgo,pt POR,MF,Benfica,19,2005,3,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,24c4694a
442,Francisco Reis Ferreira,pt POR,DF,Estrela,27,1997,18,16,1410,15.7,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,4b3c863f
443,Matheus Reis,br BRA,DFMF,Sporting CP,29,1995,30,14,1319,14.7,0,2,2,0,0,0,5,1,0.00,0.14,0.14,0.00,0.14,Matches,ae1159bf
444,Tiago Reis,br BRA,FW,Nacional,24,1999,7,3,231,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,4103c264
445,Miguel Reisinho,pt POR,MFFW,Boavista,25,1999,29,23,2172,24.1,5,0,5,0,5,5,11,1,0.21,0.00,0.21,0.00,0.00,Matches,61d340fb
446,Filipe Relvas,pt POR,DF,Vit. Guimarães,24,1999,11,9,843,9.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,15c259f4
447,Marco Ribeiro,pt POR,MFFW,Boavista,19,2005,11,3,344,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c77f9b70
448,Rodrigo Ribeiro,pt POR,FW,Sporting CP,19,2005,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,484a3eae
449,Rodrigo Ribeiro,pt POR,FW,AVS Futebol,19,2005,20,11,990,11.0,1,0,1,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,Matches,484a3eae
450,Tomás Ribeiro,pt POR,DF,Vit. Guimarães,25,1999,4,3,315,3.5,1,0,1,1,0,0,0,0,0.29,0.00,0.29,0.29,0.29,Matches,6603fa16
451,Tomás Ribeiro,pt POR,DF,Farense,25,1999,9,8,645,7.2,1,0,1,1,0,0,2,0,0.14,0.00,0.14,0.14,0.14,Matches,6603fa16
452,Yuri Ribeiro,pt POR,MFDF,Braga,27,1997,9,6,460,5.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,284f2ce6
453,Ricardinho,pt POR,FWMF,Santa Clara,25,1998,28,10,1246,13.8,7,0,7,7,0,0,5,0,0.51,0.00,0.51,0.51,0.51,Matches,e472d4da
454,Riccieli,br BRA,DF,Famalicão,25,1998,8,6,586,6.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9c026a2f
455,Omar Richards,eng ENG,DFMF,Rio Ave,26,1998,26,24,1989,22.1,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,Matches,f9b1b7bf
456,Rivaldo,,DF,Farense,23,2000,7,4,451,5.0,0,1,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matches,1316f065
457,Óscar Rivas,es ESP,DF,Vit. Guimarães,24,2000,10,9,797,8.9,1,0,1,1,0,0,4,0,0.11,0.00,0.11,0.11,0.11,Matches,d0ef8835
458,Pablo Roberto,br BRA,MFFW,Casa Pia,24,1999,23,12,1113,12.4,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,880d2226
459,Joel Robles,es ESP,GK,Estoril,34,1990,29,29,2610,29.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,cda0b317
460,Luís Rocha,pt POR,DF,Santa Clara,37,1986,29,29,2578,28.6,0,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,Matches,2ba08f4e
461,Matías Rocha,uy URU,DF,Arouca,23,2001,5,3,301,3.3,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,62c5ba1b
462,Rochinha,pt POR,MF,Famalicão,29,1995,22,12,902,10.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,c738a5ec
