accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,Pos
23,1,12.5,46,29,78.38,118,151,268,88.45,8,47.06,9,13,0,0,0,0,44,0,0,2,0,22,13,0,0,11,10,44,0,0,0.28,0.82,9,0,6.25,1,1,1,17,17,0,1,0,,25,41.67,0,0,0,35,5,3,1,7,734,0,,0,0,0,0,0.0,0,0,0,0,70,3,0,6.81,0,0,0,0,0,0,0,0,734.0,0.0,1,7,9,9,5,7,58.33,0,6,5,83.33,3,28,12,8,33,42.86,37,149,162,303,88.5,16,2,431,12,3,0,Rayan Raveloson,Auxerre,757742,1646,MF
13,13,35.14,145,32,41.56,304,280,571,81.81,22,50.0,22,30,0,0,0,0,54,0,1,1,4,74,29,0,0,12,6,70,0,0,1.77,0.97,23,0,14.29,2,1,1,36,34,2,1,0,,78,61.9,0,0,0,127,13,13,1,23,2169,1,,0,0,0,0,0.0,0,0,0,0,224,4,0,6.81,0,0,0,0,0,0,0,0,2169.0,0.0,0,5,2,2,4,13,61.9,0,55,31,56.36,13,35,21,37,100,58.82,77,422,313,698,197.4,7,0,1200,11,5,0,Kelvin Amian,Nantes,802143,1647,DF
7,5,15.15,102,2,33.33,153,63,211,68.95,23,36.51,40,26,2,1,0,0,61,2,16,11,1,8,26,0,0,26,19,146,0,0,2.01,10.23,35,0,10.94,0,7,9,23,21,2,7,0,,62,36.9,1,0,1,95,6,12,5,22,1907,13,,0,0,2,0,50.0,0,1,0,2,259,18,0,6.8,0,1,0,0,0,0,0,0,272.43,0.0,0,52,12,24,29,16,31.37,0,22,13,59.09,12,17,51,33,85,36.8,6,261,78,306,176.9,64,1,680,25,4,0,Zakaria Aboukhlal,Toulouse,856737,1681,MF
15,0,0.0,114,15,62.5,201,98,299,71.02,31,50.82,30,29,4,0,0,0,58,9,17,13,2,10,29,0,0,53,11,145,1,0,3.63,10.7,27,0,11.76,0,6,10,22,19,3,6,0,,78,40.41,1,0,0,122,3,32,0,19,1844,11,,0,0,0,0,0.0,0,0,0,2,278,13,0,6.8,0,5,0,0,0,0,0,0,307.33,0.0,0,48,3,19,19,14,35.9,0,22,17,77.27,32,22,39,6,109,42.91,24,314,113,421,197.3,51,0,775,43,5,0,Breel Embolo,AS Monaco,352296,1653,FW
9,0,0.0,61,10,66.67,99,60,159,66.53,57,52.78,51,30,0,0,0,0,50,0,6,13,0,27,30,0,0,22,8,123,0,0,0.37,5.51,32,0,11.63,0,5,5,18,17,1,5,0,,66,47.83,2,0,2,80,10,6,0,11,1245,5,,0,0,0,0,0.0,0,0,0,1,174,8,0,6.8,0,3,0,0,0,0,0,0,249.0,0.0,2,36,7,14,16,12,46.15,0,18,9,50.0,6,14,26,4,123,50.0,15,173,70,239,204.1,43,0,526,36,3,0,Mostafa Mohamed,Nantes,873551,1647,FW
5,0,0.0,45,3,50.0,81,51,132,70.59,17,41.46,24,15,0,0,0,0,15,2,6,13,0,8,15,0,0,16,0,59,0,0,0.69,5.08,7,0,9.52,0,4,4,12,11,1,4,0,,20,36.36,2,0,0,55,1,10,1,12,891,6,,0,0,0,0,0.0,0,0,0,0,117,2,0,6.8,0,1,0,0,0,0,0,0,222.75,0.0,0,34,8,14,15,12,48.0,0,3,2,66.67,10,8,25,2,37,38.54,6,125,64,187,102.0,42,0,353,6,0,0,Goduine Koyalipou,RC Lens,891505,1648,FW
2,6,31.58,53,3,60.0,92,34,120,78.95,6,46.15,7,14,1,0,0,0,21,2,3,1,0,6,14,0,0,7,6,54,0,0,0.61,2.56,23,0,14.29,0,2,3,9,7,2,2,0,,37,44.05,0,0,0,32,1,7,1,6,635,10,,0,0,0,0,0.0,0,0,0,0,101,5,0,6.8,0,1,0,0,0,0,0,0,317.5,0.0,0,12,2,8,5,12,48.0,0,16,10,62.5,7,4,25,19,43,44.33,5,129,42,152,95.2,14,1,305,9,5,0,Remy Labeau Lascary,RC Lens,1401005,1648,MF
31,5,19.23,206,35,53.03,443,343,781,85.73,14,48.28,15,27,0,0,0,0,88,1,4,5,5,22,26,0,0,7,23,70,0,1,0.91,1.85,23,0,9.52,0,2,2,18,17,1,1,1,,44,44.44,0,0,0,130,5,13,0,19,1571,0,,0,0,0,0,0.0,0,0,0,0,184,6,0,6.8,0,2,0,0,0,0,0,0,785.5,0.0,0,10,11,7,9,5,62.5,0,30,14,46.67,13,47,8,26,58,45.31,66,556,381,911,176.8,21,0,1118,11,3,0,Jordan Veretout,Olympique Lyonnais,151124,1649,MF
35,0,0.0,136,39,37.14,461,1022,1483,89.23,28,60.87,18,31,1,0,0,0,103,2,0,1,8,100,31,0,0,18,8,76,2,1,0.48,0.57,30,0,33.33,56,1,2,34,34,0,1,0,,68,53.97,0,0,0,179,25,11,0,31,2645,0,,1,0,0,0,0.0,0,0,0,0,236,0,0,6.8,0,1,0,0,0,0,0,0,2645.0,0.0,0,2,1,1,1,13,76.47,0,40,22,55.0,11,78,17,1,96,55.81,105,574,1089,1662,210.8,3,0,2005,17,7,0,Ismael Doukouré,RC Strasbourg,1049517,1659,DF
1,0,0.0,5,1,100.0,19,28,47,83.93,4,100.0,0,9,0,0,0,0,9,0,0,0,0,2,5,0,0,1,1,6,0,0,0.01,1.02,0,0,20.0,0,1,1,1,1,0,1,0,,2,25.0,0,0,0,9,3,1,0,1,99,0,,0,0,0,0,0.0,0,0,0,0,18,3,0,6.8,0,1,0,0,0,0,0,0,99.0,0.0,0,4,1,3,2,0,0.0,0,2,0,0.0,1,2,4,1,6,50.0,1,27,30,56,34.0,5,0,80,0,0,0,Pape Diong,RC Strasbourg,1536782,1659,
22,2,22.22,357,22,62.86,604,309,911,87.09,7,25.93,20,25,0,0,0,0,123,1,0,2,1,13,25,0,0,26,31,117,0,2,1.43,0.68,15,0,6.25,0,1,1,46,44,2,0,1,,105,51.98,0,0,1,135,17,16,0,20,1783,0,,0,0,0,1,0.0,0,0,0,0,234,17,0,6.8,0,1,0,0,0,0,0,0,1783.0,0.0,0,4,12,11,3,29,52.73,0,34,27,79.41,16,30,55,9,112,48.91,35,704,351,1046,170.0,16,0,1371,42,6,0,Benjamin Bouchouari,Saint-Étienne,1046446,1678,MF
1,1,25.0,10,3,30.0,19,26,44,73.33,1,25.0,3,2,0,0,0,0,11,0,0,1,0,1,2,0,0,1,0,4,0,0,0.11,0.07,1,0,50.0,0,1,1,2,2,0,0,1,,3,75.0,0,0,0,16,0,1,1,2,122,0,,0,0,0,0,0.0,0,0,0,0,22,0,0,6.8,0,0,0,0,0,0,0,0,122.0,0.0,0,0,2,0,1,0,0.0,0,2,1,50.0,1,6,0,4,4,50.0,10,32,32,60,13.6,2,0,85,1,0,0,Justin Bourgault,Stade Brestois,1891025,1715,DF
9,4,25.0,43,8,47.06,83,62,141,75.4,7,63.64,4,13,1,0,0,0,28,3,1,2,0,11,12,0,0,12,1,30,0,0,1.01,0.27,9,0,0.0,0,0,1,7,4,3,0,0,,26,50.0,0,0,0,46,10,11,0,5,457,1,,0,0,0,0,0.0,0,0,0,0,94,3,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,3,1,2,0,4,44.44,0,15,8,53.33,11,21,9,16,33,52.38,17,129,74,187,81.6,4,0,330,8,0,0,Rafik Messali,Toulouse,1198264,1681,MF
5,0,0.0,91,11,91.67,212,159,371,90.71,2,25.0,6,13,1,0,0,0,42,0,0,0,2,7,13,0,0,6,6,28,0,0,0.72,0.17,7,0,0.0,0,0,1,13,12,1,0,0,,31,58.49,0,0,0,38,7,5,0,8,660,0,,0,0,0,0,0.0,0,0,0,0,58,3,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,4,50.0,0,23,11,47.83,5,7,8,0,33,54.1,12,240,169,409,88.4,1,0,496,4,0,0,Glen Kamara,Stade Rennais,292665,1658,MF
5,0,0.0,0,3,50.0,0,25,25,89.29,0,0.0,0,1,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0.0,,0,0,0.0,2,0,0,2,1,1,0,0,-0.62,0,0.0,0,0,0,3,0,0,0,1,90,0,,0,0,0,0,0.0,0,0,0,0,3,0,2,6.8,0,0,0,2,2,4,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,5,0,0,0,0.0,6,2,26,28,6.8,0,0,37,0,0,0,Rémy Descamps,Olympique Lyonnais,788180,1649,GK
0,0,0.0,0,0,0.0,2,2,4,57.14,0,0.0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0.0,,1,0,0.0,0,0,0,0,0,0,0,0,,4,80.0,0,0,0,3,2,0,0,0,9,0,,0,0,0,0,0.0,0,0,0,0,5,0,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,100.0,0,3,0,0.0,0,0,1,1,4,80.0,3,3,5,7,6.8,0,0,20,0,0,0,Kevin Pedro,Saint-Étienne,1894105,1678,DF
5,0,0.0,9,4,57.14,26,43,69,93.24,2,100.0,0,2,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0.01,,0,0,0.0,0,0,0,1,1,0,0,0,,1,100.0,0,0,0,5,1,0,0,0,75,0,,0,0,0,0,0.0,0,0,0,0,5,0,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,1,100.0,0,5,0,0,3,100.0,7,29,45,74,13.6,0,0,84,0,0,0,Noham Kamara,Paris Saint-Germain,1937750,1644,DF
41,1,11.11,119,50,44.25,398,815,1212,89.18,53,65.43,28,30,0,0,0,0,91,0,3,2,5,148,30,0,1,4,10,73,0,0,0.36,1.94,34,0,0.0,9,0,0,40,36,4,0,0,,50,52.63,0,0,1,147,25,2,0,30,2622,0,,1,0,0,3,0.0,0,0,0,0,179,3,0,6.8,1,0,0,0,0,0,0,0,0.0,0.0,0,14,3,9,6,3,100.0,0,34,17,50.0,2,77,3,9,103,58.52,113,507,861,1359,204.0,17,0,1718,15,5,0,Jean-Charles Castelletto,Nantes,191204,1647,DF
22,1,33.33,92,34,66.67,249,267,515,86.41,23,50.0,23,24,0,0,0,0,79,0,1,5,2,36,24,0,1,12,13,68,0,2,0.49,0.55,19,0,0.0,0,0,0,14,13,1,0,0,,115,71.88,0,0,1,81,19,8,0,17,1320,0,,0,0,0,1,0.0,0,0,0,0,124,3,0,6.8,1,0,0,0,0,0,0,0,0.0,0.0,0,2,12,5,4,15,71.43,0,49,32,65.31,8,35,21,3,138,66.99,51,305,294,596,163.2,14,1,871,52,3,0,Amadou Koné,Stade de Reims,1586875,1682,MF
23,8,24.24,165,46,52.27,387,531,910,87.92,42,63.64,24,26,0,0,0,0,62,2,0,2,6,63,26,0,0,5,18,69,2,0,1.42,0.43,20,0,0.0,0,0,0,24,22,2,0,0,,47,51.09,0,0,0,125,29,15,0,18,1680,2,,0,0,0,0,0.0,0,0,0,0,186,2,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,5,3,6,0,6,66.67,0,31,16,51.61,15,45,9,33,89,56.33,88,495,573,1035,176.8,8,0,1340,10,3,0,Hans Hateboer,Stade Rennais,356352,1658,DF
6,2,14.29,31,11,45.83,73,142,213,83.53,12,75.0,4,13,0,0,0,0,51,0,0,3,2,22,11,0,0,5,8,37,0,1,0.14,0.28,9,0,0.0,0,0,0,14,12,2,0,0,,47,58.75,0,0,0,42,14,4,0,7,644,1,,0,0,0,0,0.0,0,0,0,0,101,2,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,3,5,4,1,4,26.67,0,32,18,56.25,4,14,15,14,59,61.46,24,109,160,255,74.8,8,1,471,11,2,0,Luc Zogbé,Stade Brestois,1499870,1715,DF
0,0,0.0,1,0,0.0,1,0,1,50.0,0,0.0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0.0,0.09,1,0,0.0,0,0,0,0,0,0,0,0,,2,66.67,0,0,0,1,1,0,0,0,13,0,,0,0,0,0,0.0,0,0,0,0,3,0,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,1,100.0,0,1,1,100.0,0,0,1,0,2,50.0,0,2,0,2,6.8,1,0,9,0,0,0,Younes Lachaab,Lille,1939210,1643,MF
29,1,33.33,138,29,51.79,313,328,640,85.33,25,59.52,17,29,1,0,0,0,60,0,4,1,4,42,28,0,1,15,9,70,0,2,0.86,3.77,24,0,17.65,1,3,4,27,23,4,3,0,,48,47.52,2,0,1,110,31,16,0,21,1794,0,,0,0,1,0,100.0,0,1,0,0,156,6,0,6.8,1,1,0,0,0,0,0,0,598.0,0.0,0,10,7,8,8,9,52.94,0,30,20,66.67,16,46,17,3,73,51.05,56,392,361,750,190.3,17,1,995,10,7,0,Pablo Rosario,Nice,804472,1661,MF
6,5,15.15,71,9,81.82,134,60,189,86.7,1,7.14,13,28,1,0,0,0,38,1,0,8,0,2,27,0,0,13,9,70,0,0,0.57,1.02,5,0,11.11,0,2,3,9,7,2,1,1,,59,50.86,0,0,1,29,4,13,1,5,867,0,,0,0,0,0,0.0,0,0,0,1,138,5,0,6.8,0,1,0,0,0,0,0,0,433.5,0.0,2,10,8,2,8,25,44.64,0,12,8,66.67,13,6,56,33,60,46.15,11,184,67,218,183.5,18,0,438,22,2,0,Mamadou Diakhon,Stade de Reims,1495876,1682,MF
16,15,22.06,102,18,56.25,193,103,281,75.54,17,44.74,21,24,0,0,0,0,47,6,0,2,0,12,24,0,0,15,9,65,0,0,2.09,1.36,11,0,16.67,0,2,2,17,15,2,0,2,,34,43.59,0,0,1,91,10,17,1,8,844,2,,0,0,0,0,0.0,0,0,0,0,196,6,0,6.8,0,1,0,0,0,0,0,0,422.0,0.0,2,6,6,5,5,10,50.0,0,9,7,77.78,17,34,20,68,51,43.97,32,315,125,372,163.1,12,0,594,15,1,0,Zinedine Ferhat,Angers,842400,1684,MF
4,1,20.0,148,12,75.0,346,226,571,89.92,14,50.0,14,22,1,0,0,0,63,0,0,6,0,22,22,0,0,8,12,60,0,0,0.68,0.76,19,0,0.0,0,0,1,17,17,0,0,0,,57,55.34,0,0,0,64,15,12,0,14,1218,0,,0,0,0,0,0.0,0,0,0,0,104,5,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,4,7,3,2,9,52.94,0,33,18,54.55,12,5,17,5,71,54.2,16,390,250,635,149.5,11,0,820,15,4,0,Ngal'ayel Mukau,Lille,1391541,1643,MF
40,2,18.18,219,37,63.79,493,365,856,90.39,9,56.25,7,20,0,0,0,0,92,3,0,3,3,11,19,0,0,19,20,84,0,2,1.73,0.54,24,0,0.0,0,0,0,11,11,0,0,0,,49,38.89,0,0,0,91,6,10,0,16,1288,0,,0,0,0,0,0.0,0,0,0,0,160,7,0,6.79,0,0,0,0,0,0,0,0,0.0,0.0,1,2,9,5,3,10,41.67,0,27,13,48.15,10,68,24,11,58,40.85,58,575,383,947,129.1,11,0,1135,12,3,0,André Gomes,Lille,235460,1643,MF
21,5,23.81,131,28,68.29,230,208,433,82.79,5,31.25,11,24,1,0,0,0,63,2,2,6,0,15,24,0,0,13,15,75,0,0,1.28,1.45,24,0,0.0,0,0,1,26,24,2,0,0,,68,51.52,0,0,1,90,10,17,0,12,1042,2,,0,1,0,0,0.0,0,0,0,0,148,6,0,6.79,0,0,0,0,0,0,0,0,0.0,0.0,0,6,13,10,3,12,50.0,0,49,25,51.02,16,37,24,21,73,49.32,41,309,235,523,163.0,19,0,748,7,2,0,Louis Mouton,Saint-Étienne,1172936,1678,MF
7,0,0.0,75,2,28.57,121,70,191,80.59,10,37.04,17,24,0,0,0,0,17,3,3,3,0,2,21,0,0,9,7,64,0,0,0.96,3.18,22,0,17.65,0,3,3,11,10,1,3,0,,29,38.16,1,0,2,46,2,9,1,11,919,7,,0,0,0,0,0.0,0,0,0,0,94,6,0,6.79,0,1,0,0,0,0,0,0,306.33,0.0,0,16,1,7,7,9,47.37,0,16,11,68.75,9,13,19,8,39,37.86,7,164,81,237,142.6,17,1,354,4,4,0,Wesley Saïd,RC Lens,227862,1648,FW
20,1,50.0,65,14,56.0,136,124,259,89.93,1,50.0,1,10,1,0,0,0,30,1,0,3,1,8,10,0,0,9,8,31,0,0,0.22,0.21,11,0,0.0,0,0,1,3,2,1,0,0,,28,48.28,0,0,0,29,9,1,0,7,599,0,,0,0,0,0,0.0,0,0,0,0,49,1,0,6.79,0,0,0,0,0,0,0,0,0.0,0.0,0,1,2,0,0,1,25.0,0,15,8,53.33,1,26,4,2,29,48.33,25,158,132,288,67.9,3,0,381,12,2,0,Nampalys Mendy,RC Lens,123166,1648,MF
10,2,12.5,81,5,62.5,150,78,226,72.2,41,48.24,44,27,2,0,0,0,61,2,9,9,0,7,27,0,0,22,7,99,0,0,0.85,5.83,16,0,18.92,0,7,9,30,27,3,7,0,,46,45.54,3,0,1,87,1,13,2,14,1243,4,,0,0,0,0,0.0,0,0,0,0,192,12,0,6.79,0,2,0,0,0,0,0,0,177.57,0.0,0,32,5,10,18,6,31.58,0,15,11,73.33,13,17,19,16,87,46.77,8,232,97,313,183.3,37,1,560,25,2,0,Abdallah Sima,Stade Brestois,1029018,1715,FW
1,1,100.0,13,0,0.0,22,14,35,81.4,2,100.0,0,11,1,0,0,0,14,1,1,2,0,0,9,0,0,4,1,11,0,0,0.18,2.2,1,0,33.33,0,2,3,2,2,0,2,0,,9,45.0,1,0,0,8,0,5,1,2,226,5,,0,0,0,0,0.0,0,0,0,0,21,2,0,6.79,0,0,0,0,0,0,0,0,113.0,0.0,0,5,1,2,2,2,28.57,0,3,2,66.67,5,3,7,1,11,50.0,0,29,15,43,61.1,6,1,84,4,0,0,Youssoufa Moukoko,Nice,997006,1661,FW
17,0,0.0,33,26,50.98,94,172,266,81.35,20,62.5,12,13,0,0,0,0,22,1,3,0,1,58,12,0,0,0,3,22,0,0,0.22,0.81,8,0,0.0,1,0,0,18,15,3,0,0,,21,67.74,0,0,0,61,10,2,0,9,801,0,,0,0,0,1,0.0,0,0,0,0,68,2,0,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0,5,0,2,3,4,80.0,0,14,7,50.0,2,28,5,1,41,65.08,51,136,192,327,81.4,5,0,475,3,3,0,Yoann Salmier,Le Havre,785518,1662,DF
6,1,33.33,114,19,76.0,275,209,483,88.14,9,45.0,11,24,1,0,0,0,62,2,0,2,1,11,23,0,0,15,13,67,0,1,1.24,0.12,18,0,0.0,0,0,1,10,9,1,0,0,,73,56.59,0,0,0,65,10,5,0,11,1154,0,,0,0,0,0,0.0,0,0,0,0,131,6,0,6.78,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,0,1,14,50.0,0,50,31,62.0,5,7,28,3,82,55.03,25,320,231,548,156.0,3,0,756,9,2,0,Ayyoub Bouaddi,Lille,1564180,1643,MF
2,5,17.86,71,7,53.85,113,37,145,68.72,4,26.67,11,16,1,0,0,0,24,0,2,8,0,6,16,0,0,15,18,78,0,0,0.85,1.52,10,0,9.09,0,2,3,11,11,0,2,0,,42,38.53,1,0,1,66,4,19,0,9,813,0,,0,0,0,0,0.0,0,0,0,0,165,6,0,6.78,0,1,0,0,0,0,0,0,406.5,0.0,2,12,10,5,9,11,31.43,0,21,11,52.38,19,8,35,28,46,37.1,13,194,45,211,108.5,22,1,427,10,1,0,Albert Grønbæk,Stade Rennais,1000263,1658,MF
34,17,21.79,168,42,41.58,345,275,603,73.27,24,55.81,19,30,2,0,0,0,91,6,0,3,1,64,30,0,0,12,24,99,0,1,1.73,0.49,22,0,10.0,0,1,3,29,28,1,1,0,,72,47.37,0,0,0,220,21,24,0,26,2139,0,,0,0,0,0,0.0,0,0,0,0,388,10,0,6.78,1,1,0,0,0,0,0,0,2139.0,0.0,0,5,5,2,5,9,27.27,0,51,38,74.51,24,88,33,78,96,49.23,101,557,344,823,203.4,10,0,1397,12,2,1,Ki-Jana Hoever,Auxerre,954044,1646,DF
16,1,50.0,49,11,44.0,107,94,200,80.97,9,37.5,15,17,0,0,0,0,26,1,0,5,0,6,15,0,0,0,12,48,0,0,0.39,0.58,17,0,10.0,0,1,1,7,7,0,1,0,,37,52.86,0,0,0,47,10,2,0,1,414,1,,0,0,0,0,0.0,0,0,0,0,61,2,0,6.78,0,1,0,0,0,0,0,0,414.0,0.0,0,5,5,2,3,6,60.0,0,28,15,53.57,2,21,10,2,46,48.94,25,140,109,247,101.7,10,0,355,3,5,0,Hamzat Ojediran,RC Lens,1002447,1648,MF
3,0,0.0,38,5,62.5,60,58,118,67.82,29,39.19,45,20,1,0,0,0,23,1,3,7,0,13,17,0,0,13,3,99,0,0,0.35,4.2,37,0,13.64,0,3,4,19,18,1,3,0,,32,37.21,2,0,0,56,2,7,0,8,829,9,,0,0,1,0,100.0,0,1,0,0,116,5,0,6.78,0,1,0,0,0,0,0,0,276.33,0.0,0,18,4,10,5,3,27.27,0,11,9,81.82,7,5,11,3,61,38.13,8,104,73,174,115.2,22,0,335,21,1,0,Ibrahim Sissoko,Saint-Étienne,914738,1678,FW
15,2,33.33,45,7,36.84,101,110,209,82.28,7,63.64,4,12,0,0,0,0,27,1,0,1,1,7,12,0,0,2,7,21,0,0,0.67,0.2,8,0,25.0,0,1,1,16,12,4,1,0,,18,51.43,0,0,1,45,9,2,0,6,564,0,,0,0,0,0,0.0,0,0,0,0,57,1,0,6.78,0,1,0,0,0,0,0,0,564.0,0.0,0,2,2,0,3,2,66.67,0,13,8,61.54,2,26,3,6,25,54.35,19,138,122,254,81.3,4,0,326,3,1,0,Daler Kuzyaev,Le Havre,541426,1662,MF
2,4,36.36,41,2,40.0,63,33,92,80.0,6,60.0,4,7,0,0,0,0,8,0,0,0,0,15,7,0,0,2,2,14,0,0,0.32,,2,0,0.0,0,0,0,4,3,1,0,0,,12,54.55,0,0,0,23,2,3,0,3,267,1,,1,0,0,0,0.0,0,0,0,0,41,0,0,6.77,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,33.33,0,8,4,50.0,3,5,6,11,18,56.25,5,89,37,115,47.4,0,0,192,2,0,0,Fabien Centonze,Nantes,802034,1647,DF
9,2,12.5,95,20,47.62,222,241,461,78.8,19,46.34,22,27,0,0,0,0,102,2,1,7,1,22,27,0,0,24,32,135,0,0,1.3,1.07,37,0,5.26,0,1,1,40,37,3,1,0,,136,54.62,0,0,0,124,29,9,0,20,1695,2,,0,0,0,0,0.0,0,0,0,0,224,7,0,6.77,0,1,0,0,0,0,0,0,1695.0,0.0,0,9,10,6,6,26,54.17,0,67,42,62.69,9,21,48,16,155,53.45,42,322,279,585,182.8,19,0,970,43,11,0,Rabby Nzingoula,Montpellier,1492676,1642,MF
12,40,30.77,95,12,35.29,222,120,302,76.07,7,29.17,17,25,3,0,0,0,66,8,2,3,0,24,25,0,0,25,8,77,0,1,2.97,1.49,13,0,11.11,0,1,4,25,22,3,1,0,,40,40.0,0,0,2,95,9,36,0,15,1331,2,,0,0,0,0,0.0,0,0,0,0,258,9,0,6.77,0,1,0,0,0,0,0,0,1331.0,0.0,0,6,3,5,1,9,39.13,0,14,6,42.86,36,24,23,130,47,37.9,34,387,140,397,169.2,9,0,731,17,3,0,Sorba Thomas,Nantes,911039,1647,MF
9,0,0.0,96,10,52.63,177,97,274,81.79,1,25.0,3,9,0,0,0,0,24,1,1,2,2,2,9,0,0,10,18,44,0,0,0.6,0.66,4,0,0.0,0,0,0,11,9,2,0,0,,34,45.33,0,0,0,61,7,10,0,6,579,1,,0,0,0,0,0.0,0,0,0,0,103,3,0,6.77,0,0,0,0,0,0,0,0,0.0,0.0,0,4,3,4,1,7,43.75,0,21,11,52.38,10,17,16,6,35,44.3,19,231,110,335,60.9,7,0,452,6,1,0,Maxence Caqueret,Olympique Lyonnais,859027,1649,MF
16,4,13.33,293,11,40.74,565,284,845,82.28,19,38.0,31,34,2,0,0,0,154,3,4,18,1,16,34,0,0,42,24,174,1,1,3.25,2.94,43,0,2.5,1,1,3,23,21,2,1,0,,100,41.15,0,0,1,182,15,34,1,27,2240,2,,0,1,0,1,0.0,0,0,0,0,379,19,0,6.76,0,0,0,0,0,0,0,0,2240.0,0.0,0,17,23,17,5,43,53.75,0,37,26,70.27,33,34,80,30,119,40.61,27,729,328,1027,230.0,40,0,1473,21,2,0,Andy Diouf,RC Lens,1048889,1648,MF
14,0,0.0,56,21,46.67,180,283,463,88.87,14,58.33,10,11,0,0,0,0,41,0,0,2,1,30,11,0,1,4,2,29,0,0,0.33,0.35,10,0,0.0,2,0,0,11,11,0,0,0,,23,54.76,0,0,0,58,12,1,0,7,693,0,,0,0,0,1,0.0,0,0,0,0,79,4,0,6.76,1,0,0,0,0,0,0,0,0.0,0.0,0,4,2,1,3,2,33.33,0,15,12,80.0,1,29,6,1,37,56.06,45,217,305,521,74.4,6,0,643,6,1,0,Mikayil Faye,Stade Rennais,1002564,1658,DF
26,1,12.5,112,36,48.0,290,402,691,82.66,16,37.21,27,28,3,0,0,0,154,1,0,1,6,33,28,0,0,24,17,129,1,0,0.55,0.37,49,0,14.29,0,1,4,38,35,3,1,0,,103,50.24,0,0,0,145,42,14,1,28,2354,0,,1,0,0,1,0.0,0,0,0,0,218,7,0,6.76,0,0,0,0,0,0,0,0,2354.0,0.0,0,1,6,3,3,9,40.91,0,73,41,56.16,14,52,22,8,119,47.98,75,395,449,836,189.3,7,1,1173,21,7,0,Elisha Owusu,Auxerre,904424,1646,MF
3,0,0.0,30,2,66.67,45,12,57,73.08,9,75.0,3,10,1,0,0,0,8,2,7,2,0,5,10,0,0,10,2,29,0,0,0.61,4.67,7,0,12.5,0,2,3,7,5,2,2,0,,18,40.91,1,0,2,21,0,5,0,2,350,2,,0,0,1,0,100.0,0,1,0,1,51,4,0,6.76,0,1,0,0,0,0,0,0,175.0,0.0,0,15,1,7,7,7,50.0,0,4,4,100.0,5,3,14,0,27,48.21,3,57,21,78,67.6,16,0,156,7,0,0,Randal Kolo Muani,Paris Saint-Germain,871706,1644,FW
