,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
1,Dickson Abiama,ng NGA,MFFW,Kaiserslautern,25,1998,5,2,206,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,cadd666a
2,Ragnar Ache,de GER,FW,Kaiserslautern,26,1998,30,24,2038,22.6,18,1,19,18,0,0,1,0,0.79,0.04,0.84,0.79,0.84,Matches,dc38e3bc
3,Sargis Adamyan,am ARM,FWMF,Köln,31,1993,6,0,130,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,22919e97
4,Sargis Adamyan,am ARM,FW,J. Regensburg,31,1993,16,14,1110,12.3,2,0,2,2,0,0,4,0,0.16,0.00,0.16,0.16,0.16,Matches,22919e97
5,Aremu Afeez,ng NGA,MF,Kaiserslautern,24,1999,12,9,649,7.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,e52845f9
6,Karim Affo,de GER,FW,Düsseldorf,18,2006,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,126ec0a8
7,Joel Agyekum,de GER,DF,Hamburger SV,19,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0ed7f5cc
8,Alexander Ahl-Holmström,se SWE,FW,Magdeburg,25,1999,8,2,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,276735dd
9,Faride Alidou,de GER,FW,Kaiserslautern,23,2001,12,0,242,2.7,0,1,1,0,0,0,2,0,0.00,0.37,0.37,0.00,0.37,Matches,00f518d8
10,Bastian Allgeier,de GER,MFDF,Ulm,22,2002,24,19,1752,19.5,0,2,2,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,Matches,e904b51e
11,Xavier Amaechi,eng ENG,FWMF,Magdeburg,23,2001,25,13,1069,11.9,5,4,9,5,0,0,2,0,0.42,0.34,0.76,0.42,0.76,Matches,1b95524b
12,Etienne Amenyido,tg TOG,FWMF,Preußen Münster,26,1998,23,12,1032,11.5,0,2,2,0,0,0,4,0,0.00,0.17,0.17,0.00,0.17,Matches,3ed57b9e
13,Zaid Amoussou-Tchibara,de GER,FW,Schalke 04,18,2006,2,0,48,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,10b20ffb
14,Frederic Ananou,tg TOG,MFDF,J. Regensburg,26,1997,11,9,758,8.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,de42994f
15,Hamza Anhari,de GER,MF,Düsseldorf,20,2004,2,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,447aee71
16,Ilyas Ansah,de GER,FWMF,Paderborn 07,19,2004,33,17,1659,18.4,6,4,10,6,0,0,6,0,0.33,0.22,0.54,0.33,0.54,Matches,6c1248ae
17,Janis Antiste,fr FRA,FWMF,Nürnberg,21,2002,12,9,724,8.0,5,2,7,5,0,0,2,1,0.62,0.25,0.87,0.62,0.87,Matches,38d9ce53
18,Christopher Antwi-Adjei,gh GHA,MF,Schalke 04,30,1994,20,10,958,10.6,1,2,3,1,0,0,3,0,0.09,0.19,0.28,0.09,0.28,Matches,0a3f6cde
19,Shinta Appelkamp,de GER,MF,Düsseldorf,23,2000,27,16,1556,17.3,1,7,8,1,0,0,4,0,0.06,0.40,0.46,0.06,0.46,Matches,fc073770
20,Fisnik Asllani,xk KVX,FW,Elversberg,21,2002,33,31,2769,30.8,18,9,27,18,0,1,5,0,0.59,0.29,0.88,0.59,0.88,Matches,35f67a30
21,Simon Asta,de GER,MFDF,Greuther Fürth,23,2001,27,20,1702,18.9,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,dfc85b89
22,Barış Atik,de GER,FWMF,Magdeburg,29,1995,24,22,1763,19.6,7,6,13,7,0,0,8,1,0.36,0.31,0.66,0.36,0.66,Matches,d452e43d
23,Mehmet Aydin,de GER,MFDF,Schalke 04,22,2002,29,22,1832,20.4,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,Matches,fe46e261
24,Pape Ba,sn SEN,FWMF,Schalke 04,27,1997,13,6,589,6.5,2,1,3,2,0,0,2,0,0.31,0.15,0.46,0.31,0.46,Matches,d452b7e2
25,Sanoussy Ba,de GER,MFDF,BTSV,20,2004,10,6,489,5.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f582d5c1
26,Magnus Baars,de GER,FW,Magdeburg,17,2006,2,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,10db310b
27,Julian Baas,nl NED,MF,BTSV,22,2002,14,9,760,8.4,1,1,2,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24,Matches,7156acb5
28,Janik Bachmann,de GER,MF,Schalke 04,28,1996,25,20,1643,18.3,3,1,4,3,0,0,4,0,0.16,0.05,0.22,0.16,0.22,Matches,a0b87a85
29,Matthias Bader,de GER,MF,Darmstadt 98,27,1997,4,4,272,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3489184e
30,Elias Bakatukanda,de GER,DF,Köln,20,2004,3,0,37,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6bcf5582
31,Fabio Baldé,pt POR,FWMF,Hamburger SV,19,2005,22,5,675,7.5,1,3,4,1,0,0,2,0,0.13,0.40,0.53,0.13,0.53,Matches,54b140c0
32,Florian Ballas,de GER,DF,J. Regensburg,31,1993,16,13,1255,13.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,3b5eb8bd
33,Sacha Banse,bf BFA,MF,Greuther Fürth,23,2001,21,13,1166,13.0,1,0,1,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches,f9eb9174
34,Aymen Barkok,ma MAR,MF,Schalke 04,26,1998,6,4,345,3.8,0,1,1,0,0,0,3,0,0.00,0.26,0.26,0.00,0.26,Matches,a2a85828
35,Oliver Batista-Meier,de GER,MFFW,Ulm,23,2001,15,12,1058,11.8,3,3,6,2,1,2,1,0,0.26,0.26,0.51,0.17,0.43,Matches,b7828a08
36,Malik Batmaz,de GER,FWMF,Preußen Münster,24,2000,12,5,546,6.1,1,0,1,1,0,0,1,0,0.16,0.00,0.16,0.16,0.16,Matches,56502f37
37,Benedikt Bauer,de GER,MF,Karlsruher,20,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e3954a48
38,Jonas Bauer,de GER,MF,J. Regensburg,20,2003,8,1,127,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,4484ba6a
39,Maximilian Bauer,de GER,DF,Kaiserslautern,24,2000,11,11,981,10.9,0,1,1,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,Matches,44a20f0c
40,Anton Bäuerle,de GER,MF,Paderborn 07,19,2005,4,0,41,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,884a72e1
41,Elias Baum,de GER,DF,Elversberg,18,2005,33,33,2892,32.1,3,5,8,3,0,0,6,1,0.09,0.16,0.25,0.09,0.25,Matches,54d2b378
42,Mika Baur,de GER,MFFW,Paderborn 07,20,2004,6,2,189,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,e4edafab
43,Luca Bazzoli,de GER,MFDF,Preußen Münster,23,2000,21,18,1586,17.6,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,29dd9279
44,Morten Behrens,de GER,GK,Preußen Münster,27,1997,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,9c273730
45,Marcel Beifus,de GER,DF,Karlsruher,21,2002,31,30,2668,29.6,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,9954717e
46,Leon Bell Bell,cm CMR,MF,BTSV,27,1996,24,14,1292,14.4,2,1,3,2,0,0,5,0,0.14,0.07,0.21,0.14,0.21,Matches,1c51e689
47,Yassin Ben Balla,fr FRA,MF,Schalke 04,28,1996,1,0,33,0.4,1,0,1,1,0,0,0,0,2.73,0.00,2.73,2.73,2.73,Matches,71c75146
48,Louey Ben Farhat,tn TUN,FW,Karlsruher,18,2006,12,5,449,5.0,3,0,3,3,0,0,2,0,0.60,0.00,0.60,0.60,0.60,Matches,29717a28
49,Ermin Bičakčić,ba BIH,DF,BTSV,34,1990,32,28,2419,26.9,2,0,2,2,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches,7aac47fe
50,Filip Bilbija,de GER,MFFW,Paderborn 07,24,2000,33,32,2565,28.5,9,7,16,9,0,0,4,0,0.32,0.25,0.56,0.32,0.56,Matches,f5047e6d
51,Deniz-Fabian Bindemann,de GER,MF,Düsseldorf,21,2003,2,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,dd7646b8
52,Alexander Bittroff,de GER,DF,J. Regensburg,35,1988,3,1,95,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,12420924
53,Herbert Bockhorn,ug UGA,MF,Magdeburg,29,1995,1,1,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5ad8c360
54,Jean-Paul Boëtius,sr SUR,MF,Darmstadt 98,30,1994,12,6,490,5.4,0,2,2,0,0,0,4,1,0.00,0.37,0.37,0.00,0.37,Matches,635f2732
55,Pelle Boevink,nl NED,GK,Paderborn 07,26,1998,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a775d6e8
56,Jan Boller,de GER,DF,Düsseldorf,24,2000,2,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,db191561
57,Robin Bormuth,de GER,DF,Karlsruher,28,1995,11,3,330,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,d728acae
58,Andreas Bouchalakis,gr GRE,DF,Hertha BSC,31,1993,9,1,126,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1c07b06e
59,Yassine Bouchama,ma MAR,MFFW,Preußen Münster,27,1997,14,8,655,7.3,1,0,1,1,0,0,3,0,0.14,0.00,0.14,0.14,0.14,Matches,f76bae0f
60,Calvin Brackelmann,de GER,DF,Paderborn 07,24,1999,22,21,1768,19.6,3,0,3,3,0,0,2,0,0.15,0.00,0.15,0.15,0.15,Matches,3972dbb3
61,Jascha Brandt,de GER,DF,Paderborn 07,21,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,142e6c67
62,Max Brandt,de GER,MF,Ulm,23,2001,31,28,2346,26.1,0,1,1,0,0,0,8,1,0.00,0.04,0.04,0.00,0.04,Matches,d4005e1a
63,Adrian Bravo-Sanchez,es ESP,MF,Paderborn 07,30,1993,4,0,45,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,8cf613e7
64,Myron van Brederode,nl NED,MF,Düsseldorf,21,2003,24,16,1376,15.3,4,4,8,4,0,0,4,1,0.26,0.26,0.52,0.26,0.52,Matches,485fbd1a
65,Tim Breithaupt,de GER,MF,Kaiserslautern,22,2002,12,9,792,8.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,ed98c321
66,Louis Breunig,de GER,DF,J. Regensburg,20,2003,26,26,2339,26.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,0366ff70
67,Guille Bueno,es ESP,DF,Darmstadt 98,21,2002,22,13,1271,14.1,0,2,2,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,Matches,6a133919
68,Rasim Bulic,de GER,DFMF,J. Regensburg,23,2000,30,20,1986,22.1,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches,6f1f0b97
69,Taylan Bulut,de GER,DF,Schalke 04,18,2006,24,23,1996,22.2,1,1,2,1,0,0,4,0,0.05,0.05,0.09,0.05,0.09,Matches,c42309e9
70,Livan Burcu,tr TUR,FW,Magdeburg,19,2004,31,27,2102,23.4,3,7,10,3,0,0,5,0,0.13,0.30,0.43,0.13,0.43,Matches,55ac3a45
71,Dženis Burnić,ba BIH,MF,Karlsruher,26,1998,31,30,2256,25.1,2,3,5,2,0,0,14,0,0.08,0.12,0.20,0.08,0.20,Matches,0dabaf14
72,Rasmus Carstensen,dk DEN,DF,Köln,23,2000,3,1,118,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,64d7f629
73,Santiago Castaneda,us USA,MF,Paderborn 07,19,2004,32,25,2296,25.5,0,1,1,0,0,0,4,1,0.00,0.04,0.04,0.00,0.04,Matches,c303b7ee
74,Niklas Castelle,de GER,FW,Ulm,21,2002,4,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f9c4e6eb
75,Jens Castrop,kr KOR,MF,Nürnberg,21,2003,25,25,1981,22.0,3,3,6,3,0,0,11,0,0.14,0.14,0.27,0.14,0.27,Matches,03fee7de
76,Jason Ceka,de GER,FW,Magdeburg,24,1999,3,1,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,92b719a1
77,Tarek Chahed,de GER,MF,Magdeburg,28,1996,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1bf5ecb8
78,Husseyn Chakroun,lb LIB,FW,Hannover 96,19,2004,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2542a1a1
79,Dennis Chessa,de GER,MF,Ulm,31,1992,24,13,1297,14.4,0,4,4,0,0,0,5,0,0.00,0.28,0.28,0.00,0.28,Matches,93c483ba
80,Levin Chiumento,de GER,FW,Nürnberg,17,2007,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b1ba5a8a
81,Gustav Christensen,dk DEN,MF,Hertha BSC,19,2004,2,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6e2e6e4e
82,Max Christiansen,de GER,MF,Hannover 96,27,1996,16,9,905,10.1,1,0,1,1,0,0,4,1,0.10,0.00,0.10,0.10,0.10,Matches,e7b899b8
83,Ibrahima Cissé,ml MLI,DF,Schalke 04,23,2001,4,3,273,3.0,1,0,1,1,0,0,1,0,0.33,0.00,0.33,0.33,0.33,Matches,bcc8177c
84,Jomaine Consbruch,de GER,MF,Greuther Fürth,22,2002,21,7,748,8.3,3,3,6,3,0,0,1,0,0.36,0.36,0.72,0.36,0.72,Matches,34ad2e65
85,Bambasé Conté,de GER,FWMF,Karlsruher,21,2003,26,12,1249,13.9,1,5,6,1,0,0,2,0,0.07,0.36,0.43,0.07,0.43,Matches,33b38f49
86,Christian Conteh,de GER,MF,BTSV,24,1999,14,2,321,3.6,0,1,1,0,0,0,3,1,0.00,0.28,0.28,0.00,0.28,Matches,231b327e
87,Killian Corredor,fr FRA,MFFW,Darmstadt 98,23,2000,32,31,2577,28.6,8,6,14,7,1,2,4,0,0.28,0.21,0.49,0.24,0.45,Matches,1a1838d8
88,Mickaël Cuisance,fr FRA,MF,Hertha BSC,24,1999,32,29,2609,29.0,6,7,13,4,2,2,6,0,0.21,0.24,0.45,0.14,0.38,Matches,5722eced
89,Laurin Curda,de GER,DFMF,Paderborn 07,22,2001,20,15,1262,14.0,1,0,1,1,0,0,7,1,0.07,0.00,0.07,0.07,0.07,Matches,e9a7a107
90,Jón Dagur Þorsteinsson,is ISL,MFFW,Hertha BSC,25,1998,18,6,661,7.3,0,1,1,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14,Matches,474beb8b
91,Muhammed Damar,de GER,MF,Elversberg,20,2004,31,30,2409,26.8,9,3,12,9,0,0,5,0,0.34,0.11,0.45,0.34,0.45,Matches,d3d77413
92,Márton Dárdai,hu HUN,DF,Hertha BSC,22,2002,30,27,2495,27.7,0,0,0,0,0,0,15,1,0.00,0.00,0.00,0.00,0.00,Matches,41bff4fa
93,Palkó Dárdai,hu HUN,MF,Hertha BSC,25,1999,16,4,451,5.0,1,0,1,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,Matches,db7161ed
94,Jannik Dehm,de GER,DFMF,Hannover 96,28,1996,21,13,1208,13.4,1,0,1,1,0,0,3,1,0.07,0.00,0.07,0.07,0.07,Matches,c33a2d88
95,Diego Demme,de GER,MF,Hertha BSC,32,1991,22,18,1566,17.4,0,2,2,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,Matches,dc3fa3b5
96,Thorben Deters,de GER,MF,Preußen Münster,28,1995,7,1,170,1.9,0,2,2,0,0,0,0,0,0.00,1.06,1.06,0.00,1.06,Matches,900ca540
97,Florian Dietz,de GER,FW,Köln,25,1998,3,0,54,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8779ddf8
98,Maximilian Dietz,us USA,DFMF,Greuther Fürth,22,2002,27,24,2230,24.8,0,1,1,0,0,0,8,1,0.00,0.04,0.04,0.00,0.04,Matches,4a78b64f
99,Jean-Luc Dompé,fr FRA,FWMF,Hamburger SV,28,1995,32,27,2396,26.6,9,12,21,9,0,0,3,0,0.34,0.45,0.79,0.34,0.79,Matches,9ffdf29a
100,Anton Donkor,de GER,DFMF,Schalke 04,26,1997,26,6,802,8.9,0,1,1,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,Matches,cfa9d46b
101,Damion Downs,us USA,FW,Köln,20,2004,29,21,1792,19.9,10,3,13,10,0,0,2,0,0.50,0.15,0.65,0.50,0.65,Matches,640134d6
102,Mohamed Dräger,tn TUN,MF,BTSV,28,1996,5,3,177,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,8954fddc
103,Meldin Drešković,me MNE,DF,Darmstadt 98,26,1998,2,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e893911f
104,Dennis Dressel,de GER,MF,Ulm,25,1998,14,12,1048,11.6,1,2,3,1,0,0,2,1,0.09,0.17,0.26,0.09,0.26,Matches,45136712
105,Tim Drexler,de GER,DF,Nürnberg,19,2005,14,12,1082,12.0,1,1,2,1,0,0,3,0,0.08,0.08,0.17,0.08,0.17,Matches,0911b4fc
106,Jeremy Dudziak,tn TUN,DF,Hertha BSC,28,1995,2,2,111,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,5a8d6540
107,Taylan Duman,de GER,MF,Nürnberg,27,1997,5,0,56,0.6,1,0,1,0,1,1,2,0,1.61,0.00,1.61,0.00,0.00,Matches,c13867c5
108,Luca Dürholtz,de GER,MF,Elversberg,30,1993,3,0,68,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a5483c84
109,Younes Ebnoutalib,de GER,FW,Elversberg,20,2003,4,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2e68a0ef
110,Lilian Egloff,de GER,MFFW,Karlsruher,21,2002,14,4,396,4.4,2,0,2,2,0,0,1,0,0.45,0.00,0.45,0.45,0.45,Matches,2f7fec15
111,Kevin Ehlers,de GER,DF,BTSV,23,2001,25,16,1456,16.2,1,0,1,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches,e34c2bb0
112,Daniel Elfadli,ly LBY,DFMF,Hamburger SV,27,1997,31,30,2651,29.5,3,3,6,3,0,0,11,1,0.10,0.10,0.20,0.10,0.20,Matches,e4433e5a
113,Jan Elvedi,ch SUI,DF,Kaiserslautern,27,1996,31,30,2664,29.6,1,0,1,1,0,0,6,0,0.03,0.00,0.03,0.03,0.03,Matches,e622de45
114,Mahir Emreli,az AZE,FW,Nürnberg,27,1997,24,18,1488,16.5,10,1,11,10,0,0,9,0,0.60,0.06,0.67,0.60,0.67,Matches,7be09c86
115,Luis Engelns,de GER,MF,Paderborn 07,17,2007,12,6,542,6.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,60035fdf
116,Martin Ens,de GER,MF,Paderborn 07,22,2001,1,1,65,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,74e8ba7f
117,Sebastian Ernst,de GER,MF,J. Regensburg,29,1995,29,23,1898,21.1,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,2c6cb5ff
118,Tjark Ernst,de GER,GK,Hertha BSC,21,2003,27,27,2430,27.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,3f6c3ae0
119,Ali-Eren Ersungur,tr TUR,MF,Karlsruher,18,2005,3,0,51,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c0cc828a
120,Brooklyn Ezeh,de GER,MFDF,Hannover 96,23,2001,11,6,549,6.1,0,1,1,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,Matches,cd0252a2
121,Manuel Feil,de GER,MFFW,Elversberg,29,1994,26,8,809,9.0,0,3,3,0,0,0,2,0,0.00,0.33,0.33,0.00,0.33,Matches,9341203b
122,Robin Fellhauer,de GER,MF,Elversberg,26,1998,25,24,2077,23.1,5,3,8,5,0,0,5,0,0.22,0.13,0.35,0.22,0.35,Matches,b6ce3e6c
123,Max Finkgräfe,de GER,MFDF,Köln,20,2004,14,7,811,9.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,7ebd0896
124,Florian Flick,de GER,MF,Nürnberg,24,2000,21,8,829,9.2,1,0,1,1,0,0,3,0,0.11,0.00,0.11,0.11,0.11,Matches,9642c929
125,Dustin Forkel,de GER,MF,Nürnberg,19,2005,9,1,220,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,786d253b
126,Philipp Förster,de GER,MF,Darmstadt 98,29,1995,22,17,1460,16.2,4,1,5,4,0,0,6,0,0.25,0.06,0.31,0.25,0.31,Matches,76fa965f
127,Marcel Franke,de GER,DF,Karlsruher,31,1993,30,30,2584,28.7,3,0,3,3,0,0,6,0,0.10,0.00,0.10,0.10,0.10,Matches,788da372
128,Lukas Frenkert,de GER,DF,Preußen Münster,24,2000,25,23,1995,22.2,3,2,5,3,0,0,8,0,0.14,0.09,0.23,0.14,0.23,Matches,6f67dde5
129,Hólmbert Friðjónsson,is ISL,FW,Preußen Münster,31,1993,23,7,817,9.1,3,1,4,3,0,0,6,0,0.33,0.11,0.44,0.33,0.44,Matches,5e175384
130,Noel Futkeu,de GER,FWMF,Greuther Fürth,21,2002,34,26,2215,24.6,11,1,12,11,0,0,4,0,0.45,0.04,0.49,0.45,0.49,Matches,f0fe7f7f
131,Tom Gaal,de GER,DF,Ulm,23,2001,21,19,1705,18.9,1,3,4,1,0,0,8,0,0.05,0.16,0.21,0.05,0.21,Matches,e7dae813
132,Dejan Galjen,de GER,FW,J. Regensburg,22,2002,11,0,179,2.0,1,0,1,1,0,0,0,1,0.50,0.00,0.50,0.50,0.50,Matches,7e4876a9
133,Noah Ganaus,de GER,FW,J. Regensburg,23,2001,32,13,1364,15.2,5,0,5,5,0,0,3,0,0.33,0.00,0.33,0.33,0.33,Matches,002fe23e
134,Adrian Gantenbein,ch SUI,DFMF,Schalke 04,23,2001,20,9,963,10.7,1,2,3,1,0,0,5,1,0.09,0.19,0.28,0.09,0.28,Matches,a10667f5
135,Nicolas Gavory,fr FRA,DFMF,Düsseldorf,29,1995,18,15,1248,13.9,1,1,2,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,Matches,47a0b54d
136,Jusuf Gazibegović,ba BIH,MFDF,Köln,24,2000,11,10,758,8.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,0683f364
137,Felix Gebhardt,de GER,GK,J. Regensburg,22,2002,24,24,2160,24.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,d6f7261a
138,Linus Gechter,de GER,DF,Hertha BSC,20,2004,21,19,1619,18.0,1,2,3,1,0,0,3,1,0.06,0.11,0.17,0.06,0.17,Matches,ad2b068c
139,Andreas Geipl,de GER,MF,J. Regensburg,32,1992,24,23,1728,19.2,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches,1eadccad
140,Robert Geller,de GER,MF,Karlsruher,20,2004,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4191384a
141,Filimon Gerezgiher,er ERI,FW,Elversberg,24,2000,19,1,374,4.2,1,1,2,1,0,0,2,0,0.24,0.24,0.48,0.24,0.48,Matches,8997bf7e
142,Marius Gersbeck,de GER,GK,Hertha BSC,29,1995,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0a0f2a38
143,Thomas Geyer,de GER,DF,Ulm,33,1991,8,4,428,4.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,60c471c0
144,Niko Gießelmann,de GER,MFDF,Greuther Fürth,32,1991,26,13,1196,13.3,1,0,1,1,0,0,5,0,0.08,0.00,0.08,0.08,0.08,Matches,7242b495
145,Lars Gindorf,de GER,MFFW,Hannover 96,22,2001,24,8,799,8.9,1,0,1,1,0,0,3,0,0.11,0.00,0.11,0.11,0.11,Matches,5b0cf480
146,Klaus Gjasula,al ALB,DF,Darmstadt 98,34,1989,4,2,155,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,431c837b
147,Robert Glatzel,de GER,FW,Hamburger SV,30,1994,15,6,677,7.5,10,1,11,8,2,2,0,0,1.33,0.13,1.46,1.06,1.20,Matches,18a9efe4
148,Silas Gnaka,ci CIV,MF,Magdeburg,25,1998,33,33,2676,29.7,1,1,2,1,0,0,4,0,0.03,0.03,0.07,0.03,0.07,Matches,afedca0e
149,Benjamin Goller,de GER,MF,Nürnberg,25,1999,9,2,207,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d5980989
150,Johan Gomez,us USA,MFFW,BTSV,23,2001,27,19,1600,17.8,0,1,1,0,0,1,1,0,0.00,0.06,0.06,0.00,0.06,Matches,2bbe2f33
151,Felix Götze,de GER,DF,Paderborn 07,26,1998,31,31,2728,30.3,3,2,5,3,0,0,5,0,0.10,0.07,0.16,0.10,0.16,Matches,ee7cdd0c
152,Julian Green,us USA,MF,Greuther Fürth,29,1995,28,27,2349,26.1,7,4,11,2,5,5,4,0,0.27,0.15,0.42,0.08,0.23,Matches,ad1d6fa4
153,Lennart Grill,de GER,GK,Greuther Fürth,25,1999,3,2,190,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,37998008
154,Lennart Grill,de GER,GK,BTSV,25,1999,9,9,769,8.5,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,37998008
155,Adriano Grimaldi,de GER,FW,Paderborn 07,33,1991,29,8,1099,12.2,8,3,11,8,0,0,1,1,0.66,0.25,0.90,0.66,0.90,Matches,8ca5bcda
