accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id
25,7,12.5,258,30,63.83,430,148,578,82.69,18,33.96,35,30,5,0,0,0,91,5,5,11,3,22,30,0,0,20,17,148,1,0,2.64,6.45,21,0,10.53,0,6,11,28,28,0,4,2,,89,44.06,0,0,0,121,15,29,1,22,1981,9,2,0,0,0,0,0.0,0,0,0,1,298,17,0,6.92,0,5,0,0,0,0,0,0,330.17,0.0,2,33,24,23,23,27,32.53,0,29,13,44.83,29,46,83,56,107,41.96,47,533,166,699,207.5,57,3,1138,34,3,0,Igor Paixão,Olympique de Marseille,981815,1641
38,2,22.22,164,32,65.31,309,230,539,69.64,171,57.58,126,32,9,0,0,0,74,5,11,12,8,43,32,0,1,30,16,236,0,2,2.07,9.34,65,0,14.29,0,8,17,49,41,8,8,0,,93,45.81,3,0,3,235,13,41,3,32,2823,14,6,0,0,0,0,0.0,0,0,0,1,370,21,0,6.92,1,2,0,0,0,0,0,0,352.88,0.0,0,48,8,27,17,12,66.67,0,28,20,71.43,41,51,18,9,264,52.8,49,500,274,774,221.3,56,3,1189,55,9,0,Ludovic Ajorque,Stade Brestois,343971,1715
75,0,0.0,23,148,45.12,75,1130,1205,86.07,6,100.0,0,33,0,0,0,0,242,0,0,0,8,22,33,0,0,0,0,1,3,4,0.03,,1,0,0.0,117,0,0,47,43,4,0,0,0.89,1,50.0,0,22,0,195,0,0,0,33,2970,0,0,0,0,0,1,0.0,5,0,1,0,202,0,11,6.91,0,0,5,75,32,108,4,23,0.0,0.0,0,0,0,0,0,0,0.0,5,0,0,0.0,0,111,0,0,7,87.5,328,210,1190,1400,228.1,0,1,1661,2,3,0,Mike Penders,RC Strasbourg,1149148,1659
11,11,35.48,107,7,43.75,212,154,366,82.99,4,50.0,4,28,1,0,0,0,75,2,8,10,1,8,28,0,0,30,9,84,0,1,2.49,7.89,15,0,24.39,0,10,11,24,21,3,8,2,,72,47.37,2,0,3,75,14,24,0,18,1613,11,1,0,2,0,1,0.0,0,0,0,1,203,21,0,6.91,0,7,0,0,0,0,0,0,161.3,0.0,0,35,6,14,17,24,44.44,0,16,12,75.0,22,23,54,31,76,47.5,16,269,172,441,193.4,41,1,763,32,2,0,Martial Godo,RC Strasbourg,1190938,1659
55,31,19.5,331,56,37.09,614,445,1059,78.44,13,41.94,18,33,5,0,0,0,134,5,1,12,7,56,33,0,0,21,28,104,1,3,4.57,1.29,22,0,3.85,0,1,6,43,37,6,1,0,,101,54.01,0,0,0,291,35,47,1,27,2532,5,12,0,0,0,0,0.0,0,0,0,0,537,12,0,6.91,0,0,0,0,0,0,0,0,2532.0,0.0,2,12,14,7,7,16,50.0,0,56,39,69.64,47,130,32,159,114,52.29,151,807,543,1350,227.9,26,1,2173,30,2,0,Quentin Merlin,Stade Rennais,1102502,1658
40,0,0.0,202,61,55.96,426,595,1021,87.71,18,51.43,17,28,1,0,0,0,112,0,2,3,4,41,28,0,0,16,14,85,0,1,1.64,1.8,27,0,15.79,20,3,4,33,31,2,2,1,,50,42.37,0,0,0,143,23,11,0,20,1881,0,13,0,0,0,0,0.0,0,0,0,1,203,8,0,6.9,0,3,0,0,0,0,0,0,627.0,0.0,0,8,11,7,9,13,50.0,0,24,15,62.5,11,72,26,5,68,44.44,109,528,636,1164,193.3,19,2,1412,13,2,0,Noah Cadiou,Lorient,993952,1656
61,0,0.0,119,70,47.62,365,924,1289,89.2,77,62.1,47,29,1,0,0,0,89,1,1,5,6,186,29,0,0,3,18,76,0,2,0.5,0.72,6,0,0.0,10,0,1,44,39,5,0,0,,37,56.06,0,0,0,156,26,7,0,29,2610,0,24,0,0,0,0,0.0,0,0,0,0,183,1,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,11,3,7,2,3,50.0,0,22,17,77.27,7,120,6,5,114,60.0,147,470,975,1445,200.2,14,1,1804,12,3,0,Montassar Talbi,Lorient,879618,1656
64,41,34.17,326,36,52.94,605,517,1122,83.23,20,44.44,25,32,9,0,0,0,193,11,10,11,9,26,32,0,0,45,65,209,0,0,7.48,7.03,54,0,6.98,0,3,12,33,25,8,3,0,,160,46.51,0,0,2,226,19,81,2,31,2690,4,4,0,0,0,0,0.0,0,0,0,0,434,17,0,6.9,0,1,0,0,0,0,0,0,896.67,0.0,2,34,9,19,13,19,43.18,0,99,51,51.52,81,109,44,120,180,46.27,68,767,581,1348,220.8,43,1,1999,43,11,0,Adrien Thomasson,RC Lens,231946,1648
40,2,33.33,102,69,47.92,309,901,1210,88.45,23,50.0,23,23,0,0,0,0,78,0,0,4,5,131,23,0,1,8,15,73,1,3,0.24,0.58,24,0,8.33,7,1,1,31,30,1,1,0,,89,64.03,0,0,0,158,28,4,0,21,1908,1,18,0,0,0,2,0.0,0,0,0,0,202,4,0,6.9,1,1,0,0,0,0,0,0,1908.0,0.0,0,6,6,5,3,6,54.55,0,50,27,54.0,4,91,11,6,112,60.54,144,412,956,1368,158.7,12,2,1745,33,6,0,Otávio,Paris FC,1069159,6070
18,9,24.32,113,16,43.24,231,128,359,78.38,27,71.05,11,18,1,0,0,0,57,4,1,2,1,30,18,0,0,5,10,34,0,0,2.31,1.2,8,0,0.0,0,0,1,17,14,3,0,0,,46,66.67,0,0,0,99,16,13,0,10,1026,4,3,0,0,0,1,0.0,0,0,0,0,162,3,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,5,2,4,1,6,66.67,0,31,18,58.06,13,35,9,37,73,68.22,37,307,151,458,124.2,7,1,749,10,2,0,Krépin Diatta,AS Monaco,873534,1653
0,0,0.0,0,1,100.0,2,5,7,100.0,1,50.0,1,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0.0,,0,0,0.0,0,0,0,0,0,0,0,0,,2,100.0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,2,1,50.0,0,0,0,0,3,75.0,1,2,5,7,6.9,0,0,13,0,0,0,Hilan Hamzaoui Slimani,Olympique de Marseille,1403196,1641
1,0,0.0,2,1,100.0,4,3,7,100.0,0,0.0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,4,0,0,0.02,,2,0,0.0,0,0,0,0,0,0,0,0,,3,42.86,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,100.0,0,0,0,0.0,0,1,3,0,3,42.86,1,4,3,7,6.9,0,0,11,0,0,0,André Gomes,Lille,235460,1643
3,0,0.0,9,5,55.56,27,47,74,86.05,3,60.0,2,2,0,0,0,0,6,0,0,0,0,15,2,0,0,0,2,6,0,0,0.01,,2,0,0.0,0,0,0,1,0,1,0,0,,6,60.0,0,0,0,12,3,0,0,2,135,0,0,0,0,0,0,0.0,0,0,0,0,16,0,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,3,2,66.67,0,7,0,1,9,60.0,9,37,49,86,13.8,0,0,124,3,1,0,Formose Mendy,Lorient,982316,1656
3,0,0.0,0,11,32.35,5,36,41,64.06,1,100.0,0,3,0,0,0,0,22,0,0,0,0,2,3,0,0,0,0,0,0,0,0.0,,0,0,0.0,20,0,0,5,4,1,0,0,-1.26,1,100.0,0,0,0,23,0,0,0,2,221,0,0,0,0,0,0,0.0,0,0,0,0,25,0,1,6.9,0,0,0,7,1,8,0,1,0.0,0.0,0,0,0,0,0,0,0.0,0,1,1,100.0,0,6,0,0,2,100.0,34,21,43,64,20.7,0,0,91,0,0,0,Melvin Zinga,Angers,963201,1684
0,1,100.0,2,2,100.0,3,5,8,80.0,1,20.0,4,2,0,0,0,0,1,0,1,0,0,2,2,0,0,1,0,7,0,0,0.08,0.15,2,0,0.0,0,0,0,3,3,0,0,0,,6,66.67,0,0,0,2,0,1,0,0,58,0,0,0,0,0,0,0.0,0,0,0,0,8,0,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,2,0,0.0,0,5,3,60.0,1,0,0,1,7,50.0,2,4,6,10,13.8,2,0,31,1,1,0,Ange Lago,Olympique de Marseille,1512333,1641
42,0,0.0,199,61,42.66,625,806,1431,87.1,67,60.91,43,28,0,0,0,0,92,1,2,3,6,104,28,0,1,2,20,94,1,2,0.52,1.64,27,0,0.0,5,0,0,35,33,2,0,0,,98,65.77,0,0,1,212,30,6,0,28,2358,2,23,0,1,0,0,0.0,0,0,0,0,252,3,0,6.9,2,0,0,0,0,0,0,0,0.0,0.0,0,16,0,12,1,4,57.14,0,65,42,64.62,5,110,7,5,165,63.71,143,769,874,1643,193.1,16,1,2049,29,6,1,Thilo Kehrer,AS Monaco,281277,1653
20,17,32.69,164,21,40.38,461,626,1087,87.1,58,63.74,33,24,6,0,0,0,99,6,3,3,5,103,24,0,0,24,20,132,0,0,2.51,2.11,42,0,16.67,3,2,8,32,28,4,2,0,,92,48.17,0,0,1,161,27,19,0,23,2063,0,9,0,0,0,0,0.0,0,0,0,0,292,5,0,6.9,0,2,0,0,0,0,0,0,1031.5,0.0,0,11,1,4,5,18,54.55,0,50,38,76.0,19,54,33,52,150,53.19,52,572,676,1248,165.5,12,3,1819,24,3,0,Guéla Doué,RC Strasbourg,1002033,1659
40,0,0.0,87,61,45.52,254,568,822,86.25,38,61.29,24,24,2,0,0,0,80,1,2,2,7,114,24,0,0,3,12,68,0,4,0.26,1.8,31,0,22.22,4,2,4,29,23,6,2,0,,61,58.1,1,0,0,131,31,4,0,24,2134,2,14,0,0,0,0,0.0,0,0,0,0,154,1,0,6.9,1,1,0,0,0,0,0,0,1067.0,0.0,0,7,2,3,4,5,55.56,0,33,20,60.61,4,77,9,0,99,59.28,134,342,611,953,165.5,9,1,1255,26,2,1,Sinaly Diomandé,Auxerre,996951,1646
5,0,0.0,101,4,66.67,155,76,231,80.21,27,51.92,25,29,3,0,0,0,36,3,18,11,0,22,29,0,0,40,14,122,1,0,1.73,11.51,21,0,20.0,0,12,15,19,14,5,12,0,,42,30.22,3,0,2,57,3,20,2,26,1818,12,4,0,0,1,0,100.0,0,1,0,1,166,15,0,6.89,0,7,0,0,0,0,0,0,151.5,0.0,2,46,14,18,31,16,40.0,0,10,5,50.0,20,9,40,1,69,36.13,6,200,88,288,199.9,60,3,580,17,2,0,Odsonne Édouard,RC Lens,795228,1648
25,0,0.0,60,38,42.22,184,358,542,86.17,28,52.83,25,13,2,0,0,0,44,2,0,0,3,106,13,0,0,1,8,40,0,1,0.17,0.28,6,0,0.0,3,0,2,16,16,0,0,0,,15,50.0,0,0,0,87,6,4,0,13,1170,0,10,1,0,0,0,0.0,0,0,0,0,92,0,0,6.89,0,0,0,0,0,0,0,0,0.0,0.0,0,5,0,2,3,2,100.0,0,12,6,50.0,4,63,2,0,43,51.81,90,235,394,629,89.6,5,0,813,3,1,0,Diego Coppola,Paris FC,1050692,6070
8,14,16.87,205,14,58.33,348,171,519,81.22,2,25.0,6,33,6,0,0,0,118,8,2,18,3,6,32,0,0,45,15,142,0,1,4.3,5.22,17,0,9.38,0,6,12,32,30,2,5,1,,86,38.74,0,0,1,120,11,34,6,25,2224,26,2,0,0,0,0,0.0,0,0,0,4,373,33,0,6.89,0,0,0,0,0,0,0,0,370.67,0.0,0,38,26,23,23,33,35.48,0,27,17,62.96,34,18,93,83,88,38.26,24,440,199,639,220.5,64,2,1172,27,4,0,Mousa Tamari,Stade Rennais,876600,1658
11,0,0.0,113,3,27.27,197,141,338,72.53,60,43.17,79,27,1,0,0,1,71,5,13,8,6,32,27,0,0,26,12,169,0,0,1.48,14.21,43,0,27.12,0,16,17,29,27,2,15,1,,78,46.43,3,0,3,128,12,22,2,24,2195,14,8,0,0,6,0,83.33,0,5,0,0,249,18,0,6.89,0,11,0,0,0,0,0,0,137.19,0.0,0,56,3,20,31,11,36.67,0,26,8,30.77,22,26,30,0,138,44.95,11,309,157,466,186.0,59,2,838,44,3,0,Joaquin Panichelli,RC Strasbourg,1410925,1659
38,9,24.32,255,48,64.86,422,262,684,77.99,9,29.03,22,33,2,0,0,0,111,6,3,16,0,11,33,0,0,36,20,132,0,0,4.42,7.18,22,0,14.81,0,8,10,43,37,6,7,1,,99,47.37,0,0,2,193,20,35,0,26,2144,7,2,0,0,2,0,100.0,0,2,0,0,354,15,0,6.89,0,8,0,0,0,0,0,0,268.0,0.0,3,31,23,21,17,32,49.23,0,22,12,54.55,35,61,65,37,108,45.0,74,574,303,877,227.3,54,1,1316,46,5,0,Sofiane Diop,Nice,944164,1661
5,3,20.0,108,6,42.86,168,115,283,74.47,16,25.81,46,27,3,0,0,0,42,5,5,13,3,11,25,0,0,13,18,121,0,0,1.91,9.1,28,0,25.0,0,11,14,22,18,4,10,1,,54,41.86,3,0,0,97,7,22,1,17,1568,6,0,0,0,0,0,0.0,0,0,0,0,198,8,0,6.88,0,7,0,0,0,0,0,0,142.55,0.0,0,38,6,13,18,15,46.88,0,24,12,50.0,22,16,32,15,70,36.65,14,243,137,380,172.1,44,1,640,15,3,0,Pavel Šulc,Olympique Lyonnais,957604,1649
20,30,23.44,336,19,30.65,605,358,963,85.75,19,35.19,35,30,4,0,0,0,94,7,0,11,5,47,30,0,1,14,20,108,0,0,3.79,2.22,21,1,9.09,0,3,7,26,22,4,2,1,,102,58.29,0,0,0,160,23,37,3,27,2253,2,6,0,0,0,0,0.0,0,0,0,1,350,11,0,6.88,1,0,0,0,0,0,0,0,751.0,50.0,2,17,16,10,12,14,41.18,0,44,29,65.91,37,48,34,128,121,52.84,62,716,407,1123,206.5,33,0,1814,44,4,0,Romain Perraud,Lille,827519,1643
15,0,0.0,106,25,78.13,186,164,350,90.67,11,73.33,4,11,0,0,0,0,41,1,1,1,0,13,11,0,1,7,8,47,0,0,0.49,0.52,18,0,20.0,0,1,1,11,8,3,1,0,,31,41.89,0,0,0,36,16,9,0,10,813,0,3,0,0,0,0,0.0,0,0,0,0,63,3,0,6.88,1,1,0,0,0,0,0,0,813.0,0.0,0,3,2,3,1,6,33.33,0,19,16,84.21,9,19,18,0,42,47.19,32,214,172,386,75.7,5,1,513,7,1,0,Oussama El Azzouzi,Auxerre,1127191,1646
32,1,50.0,114,69,52.27,453,924,1377,92.05,40,55.56,32,26,1,0,0,0,119,0,4,3,3,101,26,0,0,5,25,90,1,0,0.34,2.26,23,0,0.0,18,0,1,33,32,1,0,0,,80,57.97,0,0,1,119,27,5,0,21,1998,0,11,0,0,0,0,0.0,0,0,0,0,146,5,0,6.88,0,0,0,0,0,0,0,0,0.0,0.0,0,17,3,12,5,10,62.5,0,49,28,57.14,5,64,16,2,120,57.14,132,527,969,1496,178.9,20,0,1827,21,5,0,Leonardo Balerdi,Olympique de Marseille,928236,1641
20,1,50.0,44,40,53.33,160,567,727,88.66,38,55.07,31,20,1,0,0,0,62,1,2,1,2,87,20,0,1,4,6,62,0,2,0.42,1.73,14,0,15.38,18,2,3,28,25,3,2,0,,42,57.53,1,0,0,93,19,1,0,17,1415,1,17,0,0,0,0,0.0,0,0,0,0,128,3,0,6.88,1,1,0,0,0,0,0,0,707.5,0.0,0,10,3,8,4,10,55.56,0,22,14,63.64,1,44,18,2,80,56.34,75,213,607,820,137.6,13,0,1071,10,3,0,Abdelhamid Ait Boudlal,Stade Rennais,1597145,1658
11,1,7.69,76,21,80.77,142,117,259,87.21,7,50.0,7,11,0,0,1,0,27,0,2,5,3,16,11,0,0,7,1,33,0,1,0.92,1.5,13,0,15.38,0,2,2,8,8,0,1,1,,32,55.17,0,0,1,38,9,3,1,8,741,0,4,0,0,1,0,0.0,0,0,0,0,84,3,0,6.87,0,1,0,0,0,0,0,0,370.5,0.0,0,4,9,4,4,3,33.33,0,12,6,50.0,3,16,9,13,39,54.17,26,171,126,297,75.6,13,0,439,17,2,0,Abdoulaye Touré,Le Havre,149732,1662
2,0,0.0,34,4,66.67,65,46,111,88.8,5,62.5,3,7,1,0,0,0,9,0,0,0,0,5,7,0,0,1,1,9,0,0,0.25,0.14,4,0,50.0,0,1,2,1,1,0,1,0,,2,25.0,0,0,0,14,2,2,1,2,257,0,1,0,0,0,0,0.0,0,0,0,0,17,1,0,6.87,0,0,0,0,0,0,0,0,257.0,0.0,0,1,1,0,2,0,0.0,0,0,0,0.0,2,2,0,0,7,43.75,6,76,49,125,48.1,2,1,144,2,0,0,Amadou Haidara,RC Lens,822708,1648
36,25,29.76,315,36,63.16,493,188,681,78.73,11,35.48,20,34,5,0,0,0,81,10,7,11,0,11,33,0,0,20,12,94,1,1,5.2,5.28,14,0,10.81,0,4,9,22,20,2,3,1,,73,49.66,0,0,2,184,21,38,0,26,2068,3,2,0,0,0,1,0.0,0,0,0,0,341,16,0,6.87,0,4,0,0,0,0,0,0,517.0,0.0,0,26,11,17,9,17,35.42,0,29,14,48.28,38,53,48,84,84,47.19,57,648,217,865,226.7,37,1,1278,28,2,0,Félix Correia,Lille,934498,1643
54,2,100.0,104,103,62.05,373,1086,1459,91.7,62,64.58,34,31,1,0,0,0,135,1,1,1,8,160,31,0,0,8,11,81,0,2,0.51,0.64,28,0,0.0,6,0,1,43,40,3,0,0,,73,60.83,0,0,0,132,39,4,0,30,2716,1,29,0,0,0,3,0.0,0,0,0,0,163,3,0,6.87,0,0,0,0,0,0,0,0,0.0,0.0,0,10,0,6,3,6,85.71,0,52,30,57.69,4,87,7,2,135,62.5,166,455,1136,1591,212.9,10,0,1990,16,5,0,Moustapha Mbow,Paris FC,982319,6070
23,2,25.0,138,14,60.87,239,114,353,82.67,14,48.28,15,25,0,0,0,1,37,3,9,10,0,9,25,0,0,14,10,61,0,1,1.38,9.57,9,0,25.58,0,11,11,22,18,4,8,3,,35,43.21,1,0,0,74,4,15,3,10,1086,3,0,0,0,4,0,75.0,0,3,0,0,144,5,0,6.86,0,7,0,0,0,0,0,0,98.73,0.0,0,33,10,9,24,14,48.28,0,15,10,66.67,15,35,29,8,49,44.55,23,298,129,427,171.6,43,1,625,6,1,0,Ansu Fati,AS Monaco,962883,1653
56,10,20.41,258,51,54.84,454,396,850,82.77,17,58.62,12,25,2,0,0,0,101,6,0,6,9,52,25,0,0,11,12,72,0,0,3.43,1.34,29,0,5.56,0,1,3,19,17,2,1,0,,46,43.4,0,0,0,177,16,18,1,21,1915,2,2,0,0,0,0,0.0,0,0,0,0,287,10,0,6.86,0,0,0,0,0,0,0,0,1915.0,0.0,0,10,8,8,4,12,60.0,0,31,18,58.06,18,104,20,49,63,46.67,93,592,435,1027,171.6,18,3,1497,3,3,0,Thomas Meunier,Lille,128587,1643
61,1,20.0,119,93,53.76,444,1063,1507,91.44,29,58.0,21,29,2,0,0,0,116,3,2,7,9,99,29,0,1,2,12,56,0,5,0.97,1.28,20,0,4.55,1,1,3,31,28,3,1,0,,51,59.3,0,0,1,141,36,4,0,27,2412,0,13,0,0,0,0,0.0,0,0,0,0,160,2,0,6.86,1,1,0,0,0,0,0,0,2412.0,0.0,0,14,8,9,6,7,77.78,0,33,21,63.64,4,104,9,5,80,58.82,173,539,1109,1648,198.9,22,1,1929,11,10,0,Nathan Ngoy,Lille,1119487,1643
6,1,14.29,102,8,61.54,205,123,328,91.11,8,80.0,2,12,0,0,0,0,42,0,0,1,1,7,12,0,0,7,4,24,0,0,0.77,1.04,3,0,11.11,0,1,1,12,11,1,1,0,,28,56.0,0,0,1,32,4,11,1,7,668,0,1,0,0,0,0,0.0,0,0,0,0,63,6,0,6.86,0,0,0,0,0,0,0,0,668.0,0.0,0,3,6,5,3,12,60.0,0,3,2,66.67,11,11,20,7,36,60.0,13,233,127,360,82.3,9,0,458,13,0,0,Seko Fofana,Stade Rennais,191188,1658
6,3,12.5,135,9,52.94,203,135,338,83.05,2,20.0,8,19,2,0,0,0,29,3,6,2,1,14,19,0,0,6,12,44,0,0,1.63,4.11,8,0,36.84,0,7,9,17,15,2,7,0,,23,38.98,1,0,1,69,6,17,3,11,1060,1,3,0,0,0,0,0.0,0,0,0,0,125,5,0,6.86,0,3,0,0,0,0,0,0,151.43,0.0,0,18,1,6,11,8,44.44,0,12,4,33.33,17,15,18,24,25,36.23,17,259,148,407,130.3,19,1,562,3,0,0,Sebastian Nanasi,RC Strasbourg,962068,1659
43,8,13.56,214,59,50.86,420,517,937,86.44,9,39.13,14,27,1,0,0,0,129,2,1,4,6,69,27,0,0,16,37,110,0,1,1.64,1.75,32,0,8.7,0,2,3,48,41,7,2,0,,134,58.26,1,0,1,147,29,11,0,27,2273,3,13,1,0,0,1,0.0,0,0,0,1,278,7,0,6.86,0,1,0,0,0,0,0,0,1136.5,0.0,0,11,12,9,10,30,71.43,0,72,43,59.72,11,81,42,59,143,56.52,116,511,573,1084,185.1,23,0,1711,33,10,0,Koffi Kouao,Metz,867575,1651
16,2,50.0,104,19,82.61,230,192,422,81.94,17,51.52,16,18,2,0,0,0,51,4,0,1,0,15,18,0,0,10,13,68,0,1,1.54,0.12,23,0,0.0,0,0,2,17,14,3,0,0,,65,55.56,0,0,0,93,7,13,0,10,830,0,0,0,0,0,0,0.0,0,0,0,0,131,5,0,6.86,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,0,1,14,70.0,0,33,20,60.61,13,23,20,4,82,54.67,23,292,223,515,123.4,2,1,681,18,2,0,Aladji Bamba,AS Monaco,1868591,1653
8,4,36.36,157,34,69.39,338,357,695,91.81,14,51.85,13,21,1,0,0,0,89,3,0,0,2,36,20,0,0,10,8,52,1,2,0.92,0.14,16,0,0.0,0,0,1,24,20,4,0,0,,73,65.18,0,0,1,62,17,8,0,13,1185,3,2,0,0,0,0,0.0,0,0,0,0,118,1,0,6.86,0,0,0,0,0,0,0,0,0.0,0.0,0,0,5,4,1,7,50.0,0,35,21,60.0,8,23,14,11,87,62.59,49,379,378,757,137.1,5,0,1041,31,1,0,Alidu Seidu,Stade Rennais,1049515,1658
0,1,10.0,43,0,0.0,62,35,97,65.1,36,52.94,32,13,1,0,0,0,21,1,4,6,2,8,13,0,0,7,0,54,0,0,0.63,3.4,11,0,13.64,0,3,4,7,7,0,2,1,,23,51.11,0,0,2,52,2,6,0,10,841,3,1,0,0,1,0,100.0,0,1,0,0,100,9,0,6.85,0,3,0,0,0,0,0,0,280.33,0.0,0,19,3,9,7,7,58.33,0,5,3,60.0,6,0,12,10,59,52.21,2,109,40,149,89.1,22,0,286,13,1,0,Ignatius Ganago,Nantes,890329,1647
27,2,28.57,160,18,69.23,334,195,529,90.89,5,35.71,9,14,0,0,0,0,24,1,3,2,1,2,14,0,0,5,5,40,0,0,0.93,1.42,19,1,27.27,0,3,3,9,9,0,1,2,,28,47.46,0,0,0,53,4,18,0,12,892,0,0,0,0,0,0,0.0,0,0,0,0,77,5,0,6.85,0,3,0,0,0,0,0,0,297.33,100.0,1,4,7,4,5,6,66.67,0,10,6,60.0,18,42,9,7,33,45.21,26,379,203,582,95.9,11,2,681,12,4,0,Angel Gomes,Olympique de Marseille,867441,1641
9,4,28.57,62,10,83.33,89,57,146,82.02,3,100.0,0,10,2,0,0,0,27,2,0,3,0,5,10,0,0,3,3,21,0,0,0.98,0.62,5,0,0.0,0,0,2,7,6,1,0,0,,30,58.82,0,0,0,32,5,10,0,7,587,2,1,0,0,0,0,0.0,0,0,0,0,79,2,0,6.85,0,0,0,0,0,0,0,0,0.0,0.0,0,4,7,5,3,12,54.55,0,7,6,85.71,10,13,22,14,33,61.11,12,111,67,178,68.5,11,0,297,11,0,0,Romain Faivre,Auxerre,913942,1646
1,0,0.0,7,1,100.0,16,31,47,83.93,2,66.67,1,4,0,0,0,0,11,0,0,0,0,3,4,0,0,1,0,6,0,0,0.03,,3,0,0.0,0,0,0,1,1,0,0,0,,9,64.29,0,0,0,9,3,1,0,1,103,0,0,0,0,0,0,0.0,0,0,0,0,11,0,0,6.85,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,9,7,77.78,1,2,1,0,11,64.71,1,20,36,56,27.4,0,0,78,0,0,0,Fode Sylla,RC Lens,1426222,1648
3,0,0.0,9,20,47.62,49,120,169,84.08,3,42.86,4,9,0,0,0,0,12,0,0,0,3,34,8,0,0,0,1,8,0,1,0.05,,3,0,0.0,0,0,0,8,8,0,0,0,,7,63.64,0,0,0,32,1,1,0,4,434,0,9,0,0,0,0,0.0,0,0,0,0,33,0,0,6.85,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,6,3,50.0,1,10,0,0,10,55.56,42,72,129,201,54.8,0,1,262,1,2,0,Étienne Youte Kinkoue,Le Havre,980406,1662
29,8,21.62,260,21,60.0,427,179,606,82.56,5,26.32,14,25,5,0,0,0,81,2,3,9,3,11,25,0,0,15,18,88,0,1,1.93,3.72,30,0,14.71,0,5,10,20,19,1,5,0,,63,45.99,0,0,0,128,24,24,3,21,1661,2,5,0,0,0,0,0.0,0,0,0,0,235,16,0,6.85,1,2,0,0,0,0,0,0,332.2,0.0,1,22,12,7,18,19,61.29,0,26,18,69.23,24,60,31,37,68,43.59,35,526,208,734,171.2,34,2,1057,18,2,1,Aleksandr Golovin,AS Monaco,318963,1653
7,15,19.74,103,17,45.95,197,153,350,81.02,10,50.0,10,26,1,0,0,0,59,2,2,7,0,22,26,0,0,10,11,57,0,0,2.19,2.1,14,0,15.0,0,3,4,19,18,1,3,0,,46,49.46,0,0,0,82,9,18,0,15,1242,2,1,0,0,0,0,0.0,0,0,0,0,199,3,0,6.85,0,3,0,0,0,0,0,0,414.0,0.0,0,13,7,5,8,7,35.0,0,36,23,63.89,18,18,20,76,56,49.56,37,260,172,432,178.0,20,0,725,4,2,0,Fodé Doucouré,Le Havre,1035695,1662
