accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id
39,13,18.84,317,35,66.04,516,195,698,78.52,13,28.89,32,37,4,0,0,0,75,9,7,12,4,10,37,0,0,40,22,146,0,1,5.31,14.22,26,1,22.97,0,17,21,17,15,2,16,1,,68,37.36,1,0,4,191,2,42,4,30,2518,9,,0,1,4,0,100.0,0,4,0,0,382,15,0,7.24,0,12,0,0,0,0,0,0,148.12,20.0,5,49,25,21,41,34,54.84,0,25,17,68.0,41,59,62,69,81,35.68,53,717,241,889,267.7,74,3,1328,9,5,0,Julián Alvarez,Atlético Madrid,944656,2836
100,1,12.5,362,136,61.82,1031,1179,2209,91.39,60,64.52,33,28,4,0,0,0,126,4,0,6,7,103,28,0,0,3,6,58,0,1,1.85,0.49,18,0,0.0,15,0,4,31,30,1,0,0,,54,68.35,0,0,0,208,18,16,0,28,2493,0,,0,0,0,0,0.0,0,0,0,1,232,1,0,7.23,0,0,0,0,0,0,0,0,0.0,0.0,0,11,2,5,2,3,100.0,0,25,14,56.0,16,156,3,8,114,66.28,220,1178,1247,2417,202.5,13,4,2709,28,5,0,Iñigo Martínez,FC Barcelona,173883,2817
27,30,33.33,164,21,37.5,300,130,400,73.8,5,23.81,16,29,6,0,0,1,90,12,1,13,0,17,29,0,0,40,25,156,0,1,4.6,7.55,40,0,18.18,0,8,14,27,22,5,8,0,,139,49.82,1,0,0,142,14,47,6,24,1896,9,,0,0,5,0,80.0,0,4,0,1,349,17,0,7.23,0,1,0,0,0,0,0,0,237.0,0.0,4,19,25,14,17,46,54.76,0,37,23,62.16,47,70,84,90,144,48.0,56,476,156,542,209.6,44,2,1066,56,6,0,Dani Raba,Leganés,873947,2845
25,0,0.0,72,48,57.14,237,397,634,89.8,21,63.64,12,12,1,0,0,0,44,1,1,3,3,34,12,0,0,3,5,41,0,0,0.16,0.64,18,0,10.0,13,1,2,9,8,1,1,0,,32,52.46,0,0,0,72,12,6,0,11,940,0,,0,0,0,0,0.0,0,0,0,0,88,0,0,7.21,0,1,0,0,0,0,0,0,940.0,0.0,0,8,2,4,3,5,62.5,0,19,17,89.47,6,56,8,2,53,56.38,84,288,420,706,86.5,10,4,840,8,2,0,Éder Militão,Real Madrid,822519,2829
0,0,0.0,1,0,0.0,5,2,7,53.85,3,100.0,0,2,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0.12,,1,0,0.0,0,0,0,0,0,0,0,0,,2,66.67,0,0,0,6,0,1,0,0,10,0,,0,1,0,0,0.0,0,0,0,0,7,1,0,7.2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,1,100.0,0,0,0,0,5,83.33,1,6,7,13,7.2,0,0,17,1,0,0,Jon Magunazelaia,Real Sociedad,1134396,2824
8,6,40.0,140,10,58.82,208,105,307,77.92,13,28.26,33,30,2,0,0,0,56,5,13,18,1,10,30,0,0,34,18,140,0,0,1.9,12.8,22,0,25.33,0,19,21,25,19,6,18,1,,100,48.31,4,0,0,87,8,32,4,22,1977,6,,0,0,0,0,0.0,0,0,0,0,235,10,0,7.19,0,11,0,0,0,0,0,0,104.05,0.0,0,61,14,26,31,34,48.57,0,27,14,51.85,32,18,70,15,113,44.66,17,293,116,394,215.8,75,4,814,39,4,0,Ayoze Pérez,Villarreal,345195,2819
45,2,50.0,99,64,54.7,254,556,808,87.54,41,59.42,28,19,0,0,0,0,61,0,3,3,5,112,19,0,0,2,5,55,1,2,0.91,2.39,16,0,5.88,17,1,1,14,10,4,1,0,,34,55.74,0,0,1,115,19,7,1,17,1526,0,,0,0,0,0,0.0,0,0,0,0,143,3,0,7.19,0,0,0,0,0,0,0,0,1526.0,0.0,0,13,4,9,5,4,50.0,0,25,15,60.0,7,78,8,4,75,57.69,117,328,599,923,136.6,17,2,1217,5,4,0,Juan Foyth,Villarreal,873189,2819
12,0,0.0,9,77,37.38,50,213,263,66.58,7,87.5,1,17,0,0,0,0,147,0,0,0,5,34,17,0,0,0,0,1,1,0,0.01,,0,0,0.0,99,0,0,18,14,4,0,0,-0.16,5,100.0,0,15,0,132,0,0,0,16,1457,0,,0,0,0,0,0.0,4,0,0,0,133,0,20,7.19,0,0,9,23,25,51,0,13,0.0,0.0,0,0,0,0,0,0,0.0,9,0,0,0.0,0,18,0,0,12,92.31,206,150,245,395,122.2,0,0,607,6,2,0,Luiz Júnior,Villarreal,1066603,2819
6,4,30.77,66,3,60.0,126,54,176,85.44,1,14.29,6,10,1,0,0,0,15,1,0,0,0,4,9,0,0,6,2,21,0,1,1.28,0.37,4,1,50.0,0,3,4,4,4,0,1,2,,15,50.0,0,0,0,30,3,8,1,4,315,1,,0,0,0,0,0.0,0,0,0,0,54,0,0,7.18,0,2,0,0,0,0,0,0,105.0,100.0,1,1,5,2,4,2,40.0,0,5,4,80.0,8,9,5,13,16,43.24,5,160,59,206,64.6,6,1,274,8,0,0,Pablo Torre,FC Barcelona,1082981,2817
79,31,22.46,408,62,78.48,717,365,1051,80.41,21,47.73,23,38,7,1,0,0,93,13,9,14,2,22,38,0,0,20,22,93,0,1,6.53,7.51,11,1,16.0,0,8,15,21,19,2,6,2,,71,50.35,0,0,3,256,6,50,7,29,2482,14,,0,2,2,0,50.0,0,1,0,0,451,18,0,7.18,0,1,0,0,0,0,0,0,310.25,20.0,5,31,19,18,18,15,45.45,0,30,17,56.67,48,136,33,138,92,49.73,79,1020,425,1307,272.7,50,4,1760,26,2,0,Antoine Griezmann,Atlético Madrid,85859,2836
