accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,Pos
46,10,30.3,195,64,64.65,389,255,634,82.55,17,51.52,16,22,2,0,0,0,73,1,0,6,1,16,22,0,0,4,11,56,0,0,1.02,0.49,22,0,0.0,0,0,2,21,18,3,0,0,,51,56.04,0,0,1,134,13,20,0,15,1229,0,,0,0,0,0,0.0,0,0,0,0,178,8,0,6.97,0,0,0,0,0,0,0,0,0.0,0.0,1,1,13,6,2,7,63.64,0,35,27,77.14,20,83,11,33,68,54.84,99,519,282,768,153.3,14,1,958,9,1,0,Nikola Moro,Bologna,814882,2685,MF
24,6,27.27,221,65,63.11,658,1248,1900,93.83,27,36.49,47,29,0,0,0,0,95,0,0,2,8,64,29,0,1,7,6,91,0,1,0.77,0.68,26,0,14.29,36,1,1,26,24,2,1,0,,64,59.26,0,0,1,125,17,11,1,25,2335,2,,0,0,0,1,0.0,0,0,0,0,176,2,0,6.97,1,0,0,0,0,0,0,0,2335.0,0.0,0,7,0,2,3,4,44.44,0,41,25,60.98,11,43,9,22,91,50.0,103,732,1315,2025,202.0,7,2,2324,19,2,0,Pierre Kalulu,Juventus,965330,2687,DF
60,5,26.32,451,75,52.45,967,722,1684,88.54,28,50.0,28,37,2,0,0,0,146,2,2,4,7,51,37,0,0,14,46,138,0,1,1.6,1.27,47,0,5.88,0,1,3,44,36,8,1,0,,102,48.11,0,0,0,218,38,36,0,37,3214,1,,0,0,0,0,0.0,0,0,0,0,293,14,0,6.96,0,1,0,0,0,0,0,0,3214.0,0.0,0,7,10,9,4,5,41.67,0,79,40,50.63,36,114,12,19,130,48.51,143,1163,758,1902,257.7,17,2,2318,18,6,0,Remo Freuler,Bologna,115516,2685,MF
59,26,29.21,210,78,54.55,496,439,909,82.56,16,51.61,15,28,3,0,0,0,188,6,0,8,6,28,28,0,0,22,35,132,1,3,2.59,1.03,51,1,4.0,0,1,4,35,31,4,0,1,,126,51.85,0,0,0,192,31,32,0,27,2403,0,,0,0,0,0,0.0,0,0,0,0,348,11,0,6.96,2,1,0,0,0,0,0,0,2403.0,20.0,5,3,22,12,5,25,67.57,0,46,27,58.7,32,120,37,89,142,51.82,143,708,482,1101,195.0,25,1,1581,57,10,2,Ondrej Duda,Hellas Verona,246319,2701,MF
29,1,50.0,91,63,49.61,381,964,1344,88.54,63,51.64,59,32,0,0,0,0,87,0,4,5,9,153,32,0,0,2,11,125,1,3,0.2,1.18,53,0,10.0,21,2,2,36,32,4,2,0,,71,51.82,1,0,0,174,38,1,0,32,2847,0,,1,0,0,0,0.0,0,0,0,0,198,1,0,6.96,0,1,0,0,0,0,0,0,1423.5,0.0,3,12,8,9,6,7,77.78,0,46,26,56.52,1,70,9,2,134,51.74,127,488,1032,1518,222.8,20,2,1924,19,10,0,Saúl Coco,Torino,1089453,2696,DF
72,5,55.56,126,127,45.85,446,1085,1526,86.31,48,45.28,58,36,3,0,0,0,95,2,3,3,10,150,36,0,0,3,5,98,1,0,1.38,1.06,25,0,9.09,31,1,4,36,31,5,1,0,,74,64.91,0,0,1,242,28,16,1,35,3077,1,,0,0,0,1,0.0,0,0,0,0,284,0,0,6.96,0,0,0,0,0,0,0,0,3077.0,0.0,0,8,3,3,5,9,50.0,0,42,24,57.14,16,128,18,9,122,55.45,277,625,1152,1768,250.6,11,1,2179,23,7,0,Luca Ranieri,Fiorentina,893998,2693,DF
34,0,0.0,20,146,43.32,99,502,601,75.6,7,100.0,0,25,0,0,0,0,182,0,0,0,4,19,25,0,0,0,0,0,1,0,0.06,,0,0,0.0,99,0,0,40,37,3,0,0,-3.03,1,100.0,0,12,0,194,0,0,0,25,2250,0,,1,0,0,0,0.0,5,0,0,0,197,0,7,6.96,0,0,10,53,20,73,2,12,0.0,0.0,0,0,0,0,0,0,0.0,10,0,0,0.0,0,47,0,0,8,100.0,337,246,549,795,174.0,0,0,992,1,1,0,Maduka Okoye,Udinese,891656,2695,GK
33,3,15.79,294,24,64.86,515,342,854,85.06,36,54.55,30,32,4,0,0,0,104,6,4,9,5,36,32,0,0,26,9,104,0,0,3.48,2.78,32,0,9.09,0,2,6,28,26,2,2,0,,71,48.97,1,0,0,150,14,32,0,27,2320,1,,0,0,0,1,0.0,0,0,0,0,268,13,0,6.96,0,1,0,0,0,0,0,0,1160.0,0.0,0,19,3,5,8,20,64.52,0,33,12,36.36,32,48,31,19,107,50.71,37,651,372,1004,222.7,22,1,1422,19,3,0,Weston McKennie,Juventus,881931,2687,MF
13,10,20.0,121,18,72.0,212,95,297,83.66,7,41.18,10,26,2,0,0,0,38,5,1,16,0,9,24,0,0,11,14,57,0,0,2.43,2.67,3,0,9.38,0,3,5,11,10,1,3,0,,52,52.53,1,0,1,58,2,27,2,9,947,3,,0,0,0,0,0.0,0,0,0,0,164,9,0,6.96,0,0,0,0,0,0,0,0,315.67,0.0,0,19,13,8,8,26,56.52,0,17,11,64.71,27,19,46,50,59,50.86,25,297,108,355,167.0,32,0,604,10,0,0,Samuel Chukwueze,AC Milan,822470,2692,MF
45,3,27.27,354,58,63.74,729,464,1190,88.21,31,50.0,31,34,4,0,0,1,112,4,8,13,3,28,34,0,0,22,15,97,0,1,2.22,6.63,19,0,6.52,0,3,7,21,19,2,3,0,,40,37.74,0,0,0,159,12,32,2,23,1969,2,,0,0,1,0,0.0,0,0,0,0,233,7,0,6.96,0,1,0,0,0,0,0,0,656.33,0.0,0,40,6,21,12,5,29.41,0,26,16,61.54,32,76,17,11,71,42.26,91,858,502,1349,236.5,46,0,1630,10,1,0,Mario Pašalić,Atalanta,190437,2686,MF
7,2,6.25,128,6,30.0,194,110,302,77.63,19,43.18,25,20,1,0,0,0,70,1,1,10,0,22,20,0,1,33,10,106,0,0,0.74,3.09,23,0,14.81,0,4,5,24,21,3,4,0,,87,51.79,0,0,0,87,6,12,0,16,1393,4,,0,0,0,0,0.0,0,0,0,0,214,9,0,6.96,1,4,0,0,0,0,0,0,348.25,0.0,2,17,10,8,9,23,54.76,0,32,19,59.38,12,20,42,32,106,50.0,20,288,133,389,139.1,27,1,724,32,2,0,Jacopo Fazzini,Empoli,1012179,2705,MF
27,9,50.0,142,35,60.34,353,449,793,89.3,9,47.37,10,26,1,0,0,0,64,1,1,6,2,21,20,0,0,5,8,40,0,0,1.9,0.51,14,0,0.0,0,0,1,8,4,4,0,0,,45,60.0,0,0,0,95,9,21,0,13,1178,0,,0,0,0,0,0.0,0,0,0,0,124,6,0,6.96,0,0,0,0,0,0,0,0,0.0,0.0,0,2,7,2,1,5,55.56,0,24,16,66.67,21,53,9,18,54,57.45,58,439,467,888,139.1,9,0,1040,16,0,0,Billy Gilmour,SSC Napoli,907668,2714,MF
5,0,0.0,60,10,66.67,123,117,240,64.86,59,43.7,76,33,1,0,0,0,44,1,7,12,0,27,33,0,0,29,6,177,0,0,0.79,7.62,65,0,18.46,0,12,13,35,32,3,12,0,,77,43.26,5,0,4,130,7,14,0,27,2361,16,,0,0,1,0,100.0,0,1,0,0,249,13,0,6.95,0,7,0,0,0,0,0,0,196.75,0.0,0,57,8,27,26,12,52.17,0,10,6,60.0,14,12,23,5,136,43.45,15,233,142,370,229.4,65,0,738,55,10,0,Lorenzo Lucca,Udinese,962364,2695,FW
14,2,11.11,165,26,57.78,318,244,560,88.89,16,51.61,15,16,1,0,0,0,28,2,0,2,2,9,16,0,0,10,7,59,0,0,0.77,0.96,27,0,16.67,0,1,2,12,8,4,1,0,,49,52.69,0,0,0,70,5,14,0,10,985,1,,0,0,1,0,100.0,0,1,0,0,114,3,0,6.95,0,1,0,0,0,0,0,0,985.0,0.0,0,3,3,2,2,5,71.43,0,24,13,54.17,14,18,7,18,65,52.42,45,390,258,630,111.2,6,0,788,20,0,0,Lewis Ferguson,Bologna,907152,2685,MF
36,1,33.33,102,71,68.27,392,787,1178,93.57,49,64.47,27,22,0,0,0,0,65,0,0,3,7,76,22,0,0,2,4,58,0,1,0.22,0.58,24,0,0.0,15,0,0,23,17,6,0,0,,33,51.56,0,0,0,81,15,4,0,19,1803,1,,3,0,0,0,0.0,0,0,0,0,99,0,0,6.95,0,0,0,0,0,0,0,0,0.0,0.0,0,7,0,3,1,3,75.0,0,24,17,70.83,4,54,4,3,82,58.57,104,446,816,1259,152.9,7,0,1454,6,2,0,Malick Thiaw,AC Milan,1014286,2692,DF
6,2,28.57,56,6,46.15,152,72,222,87.75,2,33.33,4,6,0,0,0,0,22,0,0,1,1,2,6,0,0,4,4,20,0,0,0.23,0.23,6,0,0.0,0,0,0,2,2,0,0,0,,16,50.0,0,0,0,31,5,3,0,4,319,0,,0,0,0,0,0.0,0,0,0,0,47,0,0,6.95,0,0,0,0,0,0,0,0,0.0,0.0,0,1,3,1,2,4,66.67,0,7,4,57.14,3,12,6,7,18,47.37,13,182,78,253,41.7,4,0,313,5,1,0,Enzo Le Fée,AS Roma,984014,2702,MF
12,2,33.33,49,12,66.67,109,87,194,90.65,3,75.0,1,6,0,0,0,0,17,0,0,1,0,1,6,0,0,3,6,16,0,0,0.29,0.08,5,0,0.0,0,0,0,3,3,0,0,0,,19,55.88,0,0,0,20,3,4,0,4,302,0,,0,0,0,0,0.0,0,0,0,0,31,0,0,6.95,0,0,0,0,0,0,0,0,0.0,0.0,0,0,3,0,2,9,90.0,0,5,4,80.0,4,21,10,6,22,57.89,18,129,91,214,41.7,3,0,267,5,2,0,Ismaël Bennacer,AC Milan,823733,2692,MF
13,4,23.53,107,12,44.44,218,200,414,64.29,86,43.22,113,36,1,0,0,1,53,2,4,20,6,28,36,0,0,34,6,182,1,1,1.28,7.86,21,0,12.66,0,10,11,39,33,6,9,1,,61,46.92,3,0,4,230,1,15,1,33,2860,16,,0,0,1,0,0.0,0,0,0,0,363,8,0,6.95,0,6,0,0,0,0,0,0,286.0,0.0,2,61,18,29,30,11,47.83,0,10,6,60.0,15,32,23,17,147,44.68,27,415,246,644,250.1,79,5,1040,43,4,0,Andrea Pinamonti,Genoa,826198,2713,FW
9,3,10.0,143,4,40.0,219,115,331,74.89,23,25.27,68,33,4,1,0,0,54,5,8,20,0,5,33,0,0,26,7,129,0,0,2.06,7.13,23,0,10.0,0,7,11,31,28,3,6,1,,53,46.49,1,0,1,111,5,19,1,23,2053,20,,0,0,1,0,0.0,0,0,0,1,242,21,0,6.95,0,5,0,0,0,0,0,0,293.29,0.0,0,57,13,24,26,9,42.86,0,16,11,68.75,19,13,21,30,76,37.07,10,342,130,442,229.2,70,2,757,28,1,0,Patrick Cutrone,Como,795044,2704,FW
11,2,25.0,163,21,47.73,458,704,1160,92.36,48,73.85,17,27,2,0,0,0,66,2,1,2,3,63,27,0,0,7,5,51,1,0,1.24,2.49,16,0,14.29,3,3,5,20,17,3,3,0,,28,45.16,1,0,1,96,17,8,1,17,1645,1,,0,1,0,2,0.0,0,0,0,0,139,3,0,6.94,0,1,0,0,0,0,0,0,548.33,0.0,0,21,0,14,5,3,23.08,0,17,12,70.59,7,23,13,8,76,59.84,44,533,731,1256,187.5,21,2,1495,9,4,0,Yann Bisseck,Inter,906275,2697,DF
13,15,24.19,161,14,70.0,278,140,403,85.2,2,18.18,9,26,3,0,0,0,55,6,2,17,0,5,26,0,0,22,17,105,0,0,4.43,2.32,24,0,7.5,0,3,6,16,16,0,3,0,,94,49.47,0,0,2,70,6,28,3,12,1342,4,,0,0,0,0,0.0,0,0,0,1,218,6,0,6.94,1,0,0,0,0,0,0,0,447.33,0.0,1,29,11,10,13,35,48.61,0,23,14,60.87,28,16,72,62,96,47.76,20,381,154,473,180.5,40,1,829,36,3,1,Francisco Conceição,Juventus,979222,2687,MF
19,12,30.0,126,37,45.68,247,211,446,79.22,31,59.62,21,21,1,0,0,0,47,3,1,3,3,48,19,0,0,14,11,71,1,0,0.91,0.57,16,0,10.0,0,1,2,17,14,3,1,0,,68,57.63,0,0,0,117,10,10,0,12,1137,1,,0,0,0,0,0.0,0,0,0,1,229,4,0,6.94,0,1,0,0,0,0,0,0,1137.0,0.0,0,7,3,4,3,10,50.0,0,34,21,61.76,10,44,20,40,99,58.24,81,363,240,563,131.9,10,1,972,24,3,0,Emil Holm,Bologna,965264,2685,DF
49,15,25.0,279,46,77.97,419,120,524,83.57,4,14.81,23,31,1,0,0,0,50,4,0,13,1,3,31,0,0,19,13,106,0,0,4.04,2.05,19,0,6.06,0,2,3,13,10,3,1,1,,58,41.13,0,0,1,103,2,36,2,7,1149,1,,0,1,0,0,0.0,0,0,0,0,243,12,0,6.94,0,0,0,0,0,0,0,0,574.5,0.0,3,17,16,7,13,27,45.76,0,21,15,71.43,35,74,59,60,62,36.9,59,547,140,627,215.2,33,1,927,10,3,0,Lazar Samardžić,Atalanta,980624,2686,MF
44,12,28.57,252,39,42.86,542,456,986,84.49,30,53.57,26,31,2,0,0,0,75,2,0,4,8,71,31,0,0,8,20,89,1,2,1.0,0.57,31,0,0.0,0,0,2,25,22,3,0,0,,80,55.94,0,0,0,181,15,19,0,27,2261,0,,0,0,0,1,0.0,0,0,0,0,276,4,0,6.94,0,0,0,0,0,0,0,0,0.0,0.0,0,11,2,5,4,8,66.67,0,62,37,59.68,19,92,12,42,110,55.28,91,703,506,1167,215.1,13,1,1664,10,5,0,Zeki Çelik,AS Roma,893008,2702,DF
19,25,30.49,301,26,34.67,560,427,962,87.14,23,57.5,17,30,3,0,0,0,124,4,1,0,4,43,29,0,0,4,14,49,0,1,1.84,0.24,12,0,0.0,0,0,3,22,18,4,0,0,,50,60.98,0,0,0,142,22,24,0,19,1760,2,,0,0,0,0,0.0,0,0,0,0,229,8,0,6.94,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,1,2,6,60.0,0,39,24,61.54,24,36,10,82,73,59.84,75,705,481,1104,201.2,3,0,1511,5,2,0,Matteo Ruggeri,Atalanta,965011,2686,MF
6,3,37.5,123,10,83.33,216,93,306,87.93,6,25.0,18,19,2,0,0,0,31,3,1,4,4,6,19,0,0,5,9,44,0,0,0.87,2.09,8,0,14.29,0,2,4,7,6,1,2,0,,31,54.39,0,0,2,42,0,10,0,6,735,2,,0,0,0,0,0.0,0,0,0,0,75,7,0,6.94,0,2,0,0,0,0,0,0,367.5,0.0,0,12,2,4,6,6,60.0,0,11,5,45.45,10,9,10,8,37,45.68,12,250,106,348,131.8,14,1,462,14,3,0,Joaquín Correa,Inter,249929,2697,FW
30,1,14.29,74,45,34.88,224,476,699,82.43,40,48.78,42,17,1,0,0,0,79,2,0,2,4,88,17,0,0,8,7,79,1,1,0.2,1.08,24,0,20.0,63,1,2,22,21,1,1,0,,52,58.43,0,0,0,149,15,5,0,17,1530,0,,0,1,0,0,0.0,0,0,0,0,198,1,0,6.94,0,1,0,0,0,0,0,0,1530.0,0.0,1,4,1,1,2,9,100.0,0,25,19,76.0,4,69,9,7,92,53.8,129,334,521,848,117.9,5,0,1183,21,4,0,Fali Candé,Venezia,892430,2688,DF
13,5,19.23,260,16,69.57,439,170,604,82.29,29,48.33,31,30,4,0,0,0,93,3,0,9,3,12,30,0,0,42,18,135,0,0,1.99,3.44,28,0,15.63,0,5,9,30,25,5,4,1,,85,44.97,0,0,0,130,9,32,2,23,2128,6,,0,0,2,0,100.0,0,2,0,0,262,17,0,6.93,0,3,0,0,0,0,0,0,425.6,0.0,0,13,19,11,12,24,53.33,0,37,19,51.35,32,30,45,26,114,45.78,23,560,200,734,208.0,32,1,1083,26,0,0,Nikola Vlašić,Torino,357596,2696,MF
7,1,50.0,72,13,76.47,168,155,322,79.7,64,69.57,28,15,1,0,0,0,41,1,0,2,1,25,15,0,0,9,5,56,0,0,0.4,1.17,16,0,7.14,0,1,2,13,11,2,1,0,,29,50.88,0,0,0,82,5,7,0,13,1023,0,,0,0,0,1,0.0,0,0,0,0,114,2,0,6.93,0,1,0,0,0,0,0,0,1023.0,0.0,0,12,2,5,7,7,77.78,0,12,5,41.67,7,14,9,2,93,62.42,17,233,173,404,104.0,14,1,534,10,1,0,Cesare Casadei,Torino,1016788,2696,MF
32,0,0.0,134,56,49.12,541,1072,1613,91.96,87,64.44,48,32,0,0,0,0,96,0,4,6,4,114,32,0,2,1,5,82,1,0,0.27,1.96,29,0,10.0,87,2,2,38,35,3,2,0,,60,63.83,1,0,0,141,26,9,1,31,2674,2,,0,0,0,0,0.0,0,0,0,0,155,0,0,6.93,2,0,0,0,0,0,0,0,1337.0,0.0,0,20,0,6,8,1,33.33,0,48,29,60.42,9,55,3,0,147,64.19,114,623,1131,1754,221.8,20,2,2076,14,4,0,Alessio Romagnoli,Lazio,227864,2699,DF
10,8,34.78,108,5,50.0,180,80,252,83.72,2,40.0,3,13,0,0,0,0,33,0,0,8,0,5,13,0,0,10,6,50,0,2,1.11,1.48,13,0,21.05,0,4,4,13,11,2,4,0,,37,44.05,0,0,0,49,6,9,1,12,1025,2,,0,0,0,0,0.0,0,0,0,0,119,0,0,6.93,0,3,0,0,0,0,0,0,256.25,0.0,0,13,6,1,10,13,39.39,0,10,7,70.0,9,23,33,23,39,43.82,10,235,89,301,90.1,19,0,482,14,0,0,Eljif Elmas,Torino,838232,2696,MF
36,34,29.31,173,56,32.75,365,284,615,70.45,26,41.27,37,31,2,0,0,0,116,6,0,3,8,115,31,0,1,14,28,101,0,0,2.71,0.25,12,0,0.0,0,0,2,34,28,6,0,0,,94,59.49,0,0,0,258,20,44,0,31,2615,3,,2,0,0,0,0.0,0,0,0,0,483,7,0,6.93,1,0,0,0,0,0,0,0,0.0,0.0,2,2,7,3,3,13,54.17,0,65,42,64.62,44,98,24,116,120,54.3,171,618,371,873,214.8,9,0,1649,16,3,0,Antonino Gallo,Lecce,945616,2689,DF
9,0,0.0,3,35,36.46,20,121,141,69.46,0,0.0,0,7,0,0,0,0,44,0,0,0,1,10,7,0,0,0,1,1,0,0,0.01,,0,0,0.0,57,0,0,11,10,1,0,0,0.05,1,50.0,0,3,0,62,1,1,0,7,622,0,,0,0,0,0,0.0,0,0,0,0,62,0,9,6.93,0,0,1,15,5,20,0,4,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0.0,1,14,0,0,1,50.0,96,63,140,203,48.5,0,0,263,0,0,0,Alen Sherri,Cagliari,363380,2719,GK
36,6,28.57,150,45,44.55,402,438,834,86.16,6,54.55,5,25,0,0,0,0,114,0,0,6,4,34,25,0,0,7,13,44,0,0,0.77,0.98,15,1,23.08,0,3,3,20,17,3,0,3,,50,56.18,0,0,0,134,22,16,0,23,1768,0,,0,1,0,0,0.0,0,0,0,0,180,9,0,6.93,0,3,0,0,0,0,0,0,589.33,50.0,2,4,9,2,5,3,42.86,0,25,16,64.0,15,85,7,21,56,56.0,101,512,477,968,173.2,13,2,1189,22,1,0,Danilo Cataldi,Fiorentina,317301,2693,MF
24,9,27.27,139,38,58.46,282,176,449,78.5,18,48.65,19,25,3,0,0,0,68,3,0,5,0,9,25,0,0,12,23,93,0,1,1.29,2.84,33,0,15.0,0,3,6,28,24,4,3,0,,80,51.95,0,0,1,123,19,25,0,15,1329,1,,0,0,3,0,100.0,0,3,0,0,195,9,0,6.92,0,3,0,0,0,0,0,0,443.0,0.0,7,4,16,9,6,8,53.33,0,47,26,55.32,25,39,15,33,98,51.31,65,406,199,572,173.1,20,1,834,25,7,0,Hernani,Parma,156019,2690,MF
39,15,34.88,135,57,62.64,407,460,852,92.01,4,50.0,4,22,2,0,0,0,49,3,0,6,4,10,22,0,0,2,14,32,0,1,1.86,2.48,9,0,12.5,0,2,4,10,7,3,2,0,,34,54.84,0,0,0,74,9,15,0,10,1007,0,,0,0,2,0,100.0,0,2,0,0,116,4,0,6.92,0,2,0,0,0,0,0,0,503.5,0.0,2,6,10,5,5,1,20.0,0,14,3,21.43,15,65,5,43,38,54.29,91,486,483,926,152.3,16,2,1089,19,4,0,Kristjan Asllani,Inter,996820,2697,MF
7,0,0.0,147,1,100.0,226,94,320,74.94,43,41.75,60,32,2,0,0,0,26,5,11,15,2,12,32,0,0,33,4,136,0,0,1.55,12.25,30,0,19.05,0,12,14,27,25,2,12,0,,26,25.49,1,0,3,107,2,25,9,27,2430,22,,0,0,2,0,100.0,0,2,0,0,236,8,0,6.92,0,2,0,0,0,0,0,0,202.5,0.0,0,52,11,21,27,7,38.89,0,4,2,50.0,25,9,18,1,69,33.66,1,310,118,427,221.5,63,1,712,16,0,0,Artem Dovbyk,AS Roma,798820,2702,FW
16,8,20.51,152,12,60.0,253,143,388,77.14,11,42.31,15,28,3,0,0,0,95,6,1,14,2,8,28,0,1,33,25,147,0,0,1.92,1.71,40,0,3.57,0,1,4,24,20,4,1,0,,140,51.47,0,0,0,115,12,24,1,20,1667,14,,0,1,0,0,0.0,0,0,0,0,263,17,0,6.92,1,0,0,0,0,0,0,0,1667.0,0.0,0,16,12,5,9,26,43.33,0,64,47,73.44,23,30,60,39,151,50.67,20,369,173,503,193.8,28,0,957,50,2,0,Alieu Fadera,Como,1031548,2704,MF
33,0,0.0,216,44,61.97,586,625,1211,90.98,11,40.74,16,26,3,0,0,0,96,2,1,2,2,42,26,0,0,16,25,86,0,0,1.69,0.89,26,0,0.0,0,0,3,26,25,1,0,0,,54,43.55,0,0,0,120,20,31,0,20,1859,0,,0,1,0,0,0.0,0,0,0,0,171,8,0,6.92,0,0,0,0,0,0,0,0,0.0,0.0,0,4,6,6,2,3,37.5,0,38,27,71.05,30,56,8,4,65,43.05,71,675,660,1331,179.9,10,0,1556,13,6,0,Máximo Perrone,Como,1086286,2704,MF
3,23,25.0,156,5,62.5,283,129,389,86.06,3,21.43,11,28,4,0,0,0,52,6,4,8,2,3,28,0,0,23,5,87,0,0,3.19,2.69,14,0,6.9,0,2,6,10,9,1,2,0,,64,45.71,0,0,0,63,7,26,1,13,1294,4,,0,0,0,0,0.0,0,0,0,0,234,6,0,6.92,0,1,0,0,0,0,0,0,647.0,0.0,0,18,11,14,7,33,47.83,0,21,11,52.38,26,6,69,92,67,43.51,8,401,143,452,193.7,29,0,795,10,2,0,David Neres,SSC Napoli,850993,2714,FW
75,0,0.0,164,121,59.61,651,1203,1854,91.51,45,50.0,45,32,1,0,0,0,176,1,1,3,10,83,32,0,1,4,12,83,3,4,0.71,0.62,22,0,0.0,38,0,1,37,31,6,0,0,,79,67.52,0,0,1,172,26,8,0,29,2613,0,,0,0,0,1,0.0,0,0,0,0,202,2,0,6.92,1,0,0,0,0,0,0,0,0.0,0.0,0,12,1,8,2,10,83.33,0,53,30,56.6,8,126,12,4,124,59.9,203,778,1252,2026,221.3,13,1,2341,16,8,0,Jhon Lucumí,Bologna,818481,2685,DF
7,0,0.0,17,20,74.07,68,152,220,91.67,10,52.63,9,8,0,0,0,0,11,0,0,1,1,8,7,0,0,0,1,17,0,0,0.03,0.23,7,0,0.0,2,0,0,3,2,1,0,0,,9,52.94,0,0,0,20,2,0,0,5,334,0,,0,0,0,0,0.0,0,0,0,1,22,0,0,6.91,0,0,0,0,0,0,0,0,0.0,0.0,0,5,1,5,0,0,0.0,0,2,0,0.0,0,13,0,0,19,52.78,27,80,160,240,48.4,6,0,275,7,0,0,Martin Erlić,Bologna,789234,2685,DF
49,0,0.0,75,126,51.01,305,1098,1403,86.71,105,64.81,57,38,0,0,0,0,93,0,2,5,9,235,38,0,0,1,6,92,0,2,0.51,1.23,31,0,9.09,83,2,2,58,50,8,2,0,,47,57.32,2,0,0,215,23,4,0,38,3420,0,,0,0,0,3,0.0,0,0,0,0,240,1,0,6.91,0,0,0,0,0,0,0,0,1710.0,0.0,0,22,0,9,8,4,100.0,0,37,25,67.57,4,89,4,5,152,62.3,247,455,1168,1618,262.7,22,1,2077,7,3,0,Federico Baschirotto,Lecce,786175,2689,DF
33,15,30.61,153,43,57.33,297,166,448,78.73,15,48.39,16,16,0,0,0,0,71,2,2,2,2,11,16,0,0,22,26,107,0,0,1.49,0.84,31,0,7.69,0,1,1,13,13,0,1,0,,69,43.13,0,0,1,121,10,17,0,13,1120,1,,0,1,0,0,0.0,0,0,0,0,221,8,0,6.91,0,1,0,0,0,0,0,0,1120.0,0.0,0,6,7,4,7,13,50.0,0,41,25,60.98,16,61,26,49,84,43.98,75,425,193,569,110.6,13,0,854,16,4,0,Kike Pérez,Venezia,857178,2688,MF
80,2,66.67,131,139,49.47,452,976,1426,83.83,110,67.07,54,34,0,0,0,0,101,0,3,3,8,182,34,0,0,2,19,122,0,1,0.74,2.01,49,0,5.26,21,1,1,46,42,4,1,0,,52,43.33,0,0,0,275,38,12,0,34,2964,2,,1,0,0,1,0.0,0,0,0,0,300,3,0,6.91,1,1,0,0,0,0,0,0,2964.0,0.0,0,17,2,10,6,2,66.67,0,43,25,58.14,12,166,3,3,162,57.04,281,658,1046,1701,235.0,19,2,2118,8,11,1,Jaka Bijol,Udinese,886930,2695,DF
73,17,23.61,275,82,55.03,613,506,1102,82.55,28,53.85,24,35,2,0,0,0,147,4,0,13,2,55,35,0,0,37,35,173,1,1,2.31,2.43,50,2,7.55,0,4,6,48,44,4,1,3,,102,40.64,0,0,2,233,28,29,1,33,2870,0,,0,0,0,1,0.0,0,0,0,0,401,13,0,6.91,1,3,0,0,0,0,0,0,717.5,10.53,19,6,47,20,20,17,36.96,0,47,28,59.57,29,125,46,72,130,42.9,149,833,574,1335,241.9,53,2,1858,39,5,1,Hans Nicolussi Caviglia,Venezia,876259,2688,MF
20,1,12.5,136,31,79.49,229,116,344,78.0,38,35.19,70,36,4,0,0,1,69,4,7,13,2,19,36,0,0,64,11,213,0,0,1.52,7.63,49,0,12.7,0,8,12,32,28,4,6,2,,87,37.83,1,0,1,97,3,28,2,27,2305,9,,1,0,1,0,0.0,0,0,0,0,264,15,0,6.91,0,5,0,0,0,0,0,0,288.13,0.0,0,49,14,29,21,18,45.0,0,18,10,55.56,28,31,40,8,125,36.98,39,321,128,441,248.8,63,0,852,52,8,0,Santiago Castro,Bologna,1116577,2685,FW
