accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id
40,23,34.85,259,49,58.33,421,186,607,84.54,4,50.0,4,19,2,0,0,0,59,5,2,9,1,5,19,0,0,13,2,37,0,1,4.42,3.82,8,0,9.76,0,4,6,8,6,2,4,0,,30,47.62,0,0,1,111,8,37,3,14,1147,2,2,0,1,0,0,0,0,0,0,0,201,14,0,7.26,0,1,0,0,0,0,0,0,286.75,0.0,3,16,25,16,16,6,33.33,0,14,9,64.29,36,69,18,66,34,47.89,84,511,207,718,138.0,41,4,950,11,3,0,Steven Berghuis,AFC Ajax,100386,2953
65,3,20.0,332,85,55.92,669,446,1115,82.84,67,54.92,55,29,1,0,0,0,171,4,1,5,2,79,29,0,0,14,32,133,0,1,3.24,1.72,23,0,14.81,0,4,5,38,35,3,2,2,,104,57.14,1,0,0,231,28,20,0,26,2311,0,14,0,0,0,1,0,0,0,0,0,308,9,0,7.26,0,3,0,0,0,0,0,0,577.75,0.0,0,11,16,10,12,16,61.54,0,64,44,68.75,20,106,26,15,171,56.25,152,846,500,1346,210.4,27,2,1797,25,3,0,Darko Nejašmić,NEC Nijmegen,897603,2962
52,0,0.0,41,266,38.61,185,408,593,57.97,13,100.0,0,33,0,0,0,0,276,0,0,0,6,39,33,1,0,0,2,2,0,2,0.08,,0,0,0.0,192,0,0,55,52,3,0,0,3.19,8,80.0,0,17,0,430,0,0,0,33,2970,0,0,0,0,0,0,0,3,0,0,0,435,0,17,7.25,0,0,24,80,37,118,1,27,0.0,0.0,0,0,0,0,0,2,100.0,23,0,0,0.0,0,75,2,0,21,91.3,689,522,501,1023,239.2,0,1,1349,8,3,0,Daniel Bielica,NAC Breda,939460,2947
53,56,32.75,291,59,30.26,464,363,827,70.26,35,46.05,41,34,7,0,0,0,117,24,2,4,5,123,34,0,0,9,38,136,0,2,8.74,3.63,30,0,22.22,19,6,13,53,47,6,6,0,,103,52.02,4,0,0,350,34,63,1,34,2979,4,21,0,1,0,0,0,0,0,0,0,578,7,0,7.24,0,1,0,0,0,0,0,0,496.5,0.0,3,18,9,10,13,15,45.45,0,79,49,62.03,62,130,33,171,138,50.36,195,715,462,1177,246.0,27,4,2051,10,1,0,Jeff Hardeveld,SC Telstar,385300,2972
43,5,23.81,264,48,53.33,555,409,964,83.39,37,71.15,15,24,5,0,0,0,141,2,2,18,7,41,24,0,0,26,24,122,0,1,3.02,5.7,24,0,9.09,0,5,10,31,28,3,4,1,,127,54.27,1,0,1,192,22,20,1,24,2090,0,9,1,0,3,1,100,0,3,0,0,304,18,0,7.23,0,3,0,0,0,0,0,0,418.0,0.0,6,18,37,25,12,36,52.17,0,60,37,61.67,20,87,69,21,164,57.34,90,694,462,1156,173.6,55,2,1618,31,5,0,Stije Resink,FC Groningen,1090328,2951
33,44,25.73,285,46,62.16,472,241,713,76.75,44,64.71,24,30,12,0,0,0,80,18,5,16,1,45,30,0,0,11,27,103,0,0,7.87,4.97,27,0,12.96,0,7,19,30,24,6,6,1,,58,42.34,3,0,1,216,26,53,0,27,2218,3,4,0,1,1,0,100,0,1,0,0,421,15,0,7.23,0,4,0,0,0,0,0,0,316.86,0.0,1,40,14,19,19,15,48.39,0,36,23,63.89,52,59,31,171,102,49.76,74,646,283,929,216.9,54,5,1489,7,5,0,Ivan Perišić,PSV Eindhoven,38710,2952
19,0,0.0,205,8,53.33,297,138,435,58.63,237,62.2,144,34,5,0,0,0,59,9,6,12,10,47,34,0,0,19,10,212,0,0,3.47,10.82,29,0,16.44,0,12,17,62,52,10,12,0,,83,54.97,3,0,1,307,8,49,3,34,3042,7,2,0,1,3,0,100,0,3,0,0,404,21,0,7.22,0,6,0,0,0,0,0,0,253.5,0.0,0,67,6,34,27,9,45.0,0,19,14,73.68,48,25,20,4,320,60.15,15,553,189,742,245.6,73,5,1131,56,4,0,Tobias Lauritsen,Sparta Rotterdam,796943,2960
128,29,30.21,484,136,50.18,859,628,1487,79.43,42,55.26,34,33,9,0,0,0,273,9,2,4,4,79,33,0,0,37,28,153,1,6,6.3,2.29,43,0,13.33,2,2,11,51,40,11,2,0,,109,47.81,0,0,0,385,35,58,1,33,2933,3,8,0,1,0,1,0,0,0,0,0,559,25,0,7.22,0,1,0,0,0,0,0,0,1466.5,0.0,0,9,6,7,4,22,61.11,0,54,28,51.85,57,238,36,96,151,49.67,271,1153,719,1872,238.2,15,4,2433,33,5,0,Joris van Overeem,SC Heerenveen,138842,2964
24,0,0.0,297,25,62.5,589,346,935,86.1,28,49.12,29,25,4,0,0,0,130,4,0,2,5,31,25,0,0,12,16,89,1,1,2.32,0.47,26,0,22.22,0,2,6,23,17,6,1,1,,112,65.12,0,0,0,151,42,21,0,21,1920,0,4,0,0,0,0,0,0,0,0,0,202,8,0,7.22,0,2,0,0,0,0,0,0,960.0,0.0,0,4,5,4,3,18,69.23,0,66,42,63.64,21,41,26,2,140,61.14,40,698,388,1086,180.4,9,2,1399,28,4,0,Oussama Targhalline,Feyenoord,1095731,2959
103,24,28.57,495,139,62.33,913,478,1391,83.49,46,51.69,43,32,1,0,0,0,151,4,1,11,5,69,32,0,1,16,25,130,0,0,4.04,1.5,41,0,9.09,0,3,4,34,27,7,0,3,,98,52.97,0,0,0,275,41,44,1,32,2667,0,9,0,1,0,0,0,0,0,0,0,394,13,0,7.21,1,2,0,0,0,0,0,0,889.0,0.0,5,5,28,14,8,15,71.43,0,63,36,57.14,43,167,21,84,144,52.55,223,1123,543,1666,230.7,33,4,2142,21,2,0,Ramiz Zerrouki,FC Twente,989882,2955
