accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id
17,20,25.0,361,24,53.33,626,265,891,84.45,7,43.75,9,28,5,0,0,0,123,15,6,11,6,3,28,0,1,43,21,150,0,3,6.82,6.18,28,0,14.0,0,7,12,22,21,1,5,2,,117,45.35,1,0,2,164,12,48,4,27,2291,2,0,0,1,0,0,0.0,0,0,0,0,415,20,0,7.18,1,2,0,0,0,0,0,0,327.29,0.0,3,28,22,24,15,67,57.26,0,32,17,53.13,47,33,117,80,124,45.26,45,767,288,1055,200.9,50,3,1586,18,1,0,Leroy Sané,Galatasaray,293519,3061
126,47,27.65,383,177,72.84,664,683,1347,87.07,10,32.26,21,33,7,0,0,0,113,12,3,13,2,7,33,0,0,29,23,117,1,1,7.1,5.59,34,0,11.11,0,5,12,49,43,6,4,1,,103,51.76,0,0,0,200,16,99,0,32,2692,2,4,0,0,4,1,100.0,0,4,0,0,414,10,0,7.17,0,5,0,0,0,0,0,0,538.4,0.0,10,16,29,18,14,20,58.82,0,31,20,64.52,99,186,34,170,113,49.13,243,809,738,1547,236.5,45,4,2069,52,7,0,Alexandru Maxim,Gaziantep FK,180511,5138
46,1,33.33,104,64,50.39,378,681,1059,90.13,35,57.38,26,22,1,0,0,0,52,2,0,1,7,103,21,0,0,1,6,43,1,0,1.23,0.85,10,0,16.67,9,1,2,15,14,1,1,0,,27,61.36,1,0,0,116,18,6,0,20,1757,0,11,0,1,0,0,0.0,0,0,0,0,125,2,0,7.16,0,0,0,0,0,0,0,0,1757.0,0.0,0,6,0,3,2,3,75.0,0,15,7,46.67,5,83,4,3,62,59.05,127,460,715,1175,150.3,6,2,1384,10,3,0,Stefan Savić,Trabzonspor,76265,3051
55,52,28.42,274,68,45.33,449,320,769,77.05,18,62.07,11,29,9,0,0,0,62,8,0,6,5,39,29,0,0,5,12,51,0,1,4.04,3.0,15,0,27.27,0,6,15,32,28,4,5,1,,51,56.04,0,0,1,229,8,43,0,25,2212,1,3,0,0,3,0,100.0,0,3,0,0,437,4,0,7.15,0,6,0,0,0,0,0,0,368.67,0.0,1,11,11,5,11,11,55.0,0,23,13,56.52,43,121,20,183,69,57.5,150,621,377,998,207.4,22,3,1616,18,4,0,Florent Hadergjonaj,Alanyaspor,354860,6362
20,0,0.0,94,27,71.05,206,151,357,73.46,122,63.21,71,30,2,0,0,1,47,3,18,17,5,55,30,0,0,63,9,217,0,0,1.43,16.9,70,0,24.72,0,22,24,26,23,3,21,1,,76,34.23,9,0,4,129,2,22,0,28,2522,27,3,0,0,7,0,85.71,0,6,0,2,305,12,0,7.15,0,13,0,0,0,0,0,0,114.64,0.0,1,84,5,28,44,24,51.06,0,6,3,50.0,22,27,47,1,198,47.71,38,302,184,486,214.5,89,6,950,49,6,0,Paul Onuachu,Trabzonspor,295123,3051
2,3,21.43,14,8,61.54,33,41,74,72.55,6,42.86,8,4,0,0,0,0,9,2,1,1,0,3,4,0,0,3,3,21,0,0,0.78,1.35,5,0,22.22,0,2,2,2,2,0,1,1,,7,35.0,0,0,0,28,0,7,2,3,277,1,0,0,0,0,0,0.0,0,0,0,0,48,1,0,7.15,0,0,0,0,0,0,0,0,138.5,0.0,0,6,3,4,4,1,33.33,0,4,2,50.0,7,4,3,14,13,38.24,13,57,45,102,28.6,9,1,157,2,1,0,Güray Vural,Antalyaspor,43559,3056
11,31,28.18,218,22,61.11,414,210,624,86.19,5,50.0,5,27,3,0,0,0,66,6,5,16,2,7,27,0,0,27,13,78,0,1,4.75,7.78,11,1,14.47,0,11,14,29,26,3,7,4,,60,45.11,0,0,1,100,8,48,2,22,1857,4,1,0,2,2,0,100.0,0,2,0,1,300,14,0,7.14,0,9,0,0,0,0,0,0,168.82,10.0,10,38,38,31,29,27,54.0,0,18,10,55.56,46,29,50,110,65,45.45,36,494,230,724,192.8,76,3,1171,15,4,0,Ernest Muçi,Trabzonspor,924670,3051
38,0,0.0,38,151,33.33,98,282,380,55.72,7,87.5,1,23,0,0,0,0,167,0,0,0,6,32,23,2,0,0,0,1,0,0,0.04,,0,0,0.0,185,0,0,31,30,1,0,0,6.3,9,100.0,0,12,0,302,0,2,0,23,2070,0,0,0,0,0,0,0.0,5,0,0,0,308,0,19,7.13,0,0,12,61,13,76,0,16,0.0,0.0,0,0,0,0,0,1,100.0,11,1,1,100.0,2,73,1,0,16,94.12,453,350,332,682,164.0,0,2,903,7,0,0,Ricardo Velho,Gençlerbirliği,845792,7802
22,0,0.0,33,41,56.16,151,263,414,85.36,28,73.68,10,10,1,0,0,0,34,1,0,0,1,61,10,0,0,0,5,19,0,1,0.12,0.39,3,0,0.0,1,0,1,14,12,2,0,0,,15,62.5,0,0,0,71,7,2,0,10,865,0,7,0,0,0,0,0.0,0,0,0,0,82,0,0,7.13,0,0,0,0,0,0,0,0,0.0,0.0,0,7,1,6,2,1,50.0,0,8,7,87.5,2,39,2,0,43,69.35,73,188,297,485,71.3,8,2,607,6,1,0,Gabriel Paulista,Beşiktaş JK,124737,3050
57,0,0.0,12,149,39.01,68,308,376,61.24,7,77.78,2,20,0,0,0,0,165,0,0,0,3,20,20,1,0,0,3,6,3,3,0.02,,0,0,0.0,145,0,0,34,31,3,0,0,1.64,5,55.56,0,23,0,238,0,0,0,20,1800,0,0,0,0,0,0,0.0,6,0,1,0,244,0,9,7.13,0,0,15,53,26,81,1,15,0.0,0.0,0,0,0,0,0,1,50.0,15,2,1,50.0,0,130,2,0,12,66.67,382,228,386,614,142.6,0,1,838,4,4,0,Julián Cuesta,Antalyaspor,217110,3056
