,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
157,Jake Clarke-Salter,eng ENG,DF,QPR,27,1997,14,10,749,8.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,0df092d3
158,Max Cleworth,wls WAL,DF,Wrexham,22,2002,41,40,3594,39.9,3,4,7,3,0,0,6,0,0.08,0.10,0.18,0.08,0.18,Matches,aed092d5
159,Conor Coady,eng ENG,DF,Wrexham,32,1993,5,5,441,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2928dca2
160,Conor Coady,eng ENG,MF,Charlton Athletic,32,1993,12,11,847,9.4,1,1,2,1,0,0,1,0,0.11,0.11,0.21,0.11,0.21,Matches,2928dca2
161,Josh Coburn,eng ENG,FW,Millwall,22,2002,26,22,1766,19.6,9,0,9,9,0,0,2,0,0.46,0.00,0.46,0.46,0.46,Matches,cdb3f59c
162,Alex Cochrane,eng ENG,DF,Birmingham City,25,2000,21,18,1534,17.0,1,4,5,1,0,0,3,0,0.06,0.23,0.29,0.06,0.29,Matches,8a08585e
163,Toby Collyer,eng ENG,MF,Hull City,21,2004,5,1,106,1.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,4f9091bc
164,Toby Collyer,eng ENG,MF,West Brom,21,2004,12,3,258,2.9,0,1,1,0,0,0,0,0,0.00,0.35,0.35,0.00,0.35,Matches,4f9091bc
165,Tommy Conway,sct SCO,FWMF,Middlesbrough,22,2002,46,43,3573,39.7,13,5,18,9,4,4,6,0,0.33,0.13,0.45,0.23,0.35,Matches,746a92c5
166,Steve Cook,eng ENG,DF,QPR,34,1991,30,23,2151,23.9,1,0,1,1,0,0,2,0,0.04,0.00,0.04,0.04,0.04,Matches,3e5e4e63
167,Jake Cooper,eng ENG,DF,Millwall,30,1995,45,45,4050,45.0,4,1,5,4,0,0,10,0,0.09,0.02,0.11,0.09,0.11,Matches,aa7dfc40
168,Liam Cooper,sct SCO,DF,Sheffield Weds,33,1991,14,10,909,10.1,1,0,1,1,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches,dc64b8b3
169,Michael Cooper,eng ENG,GK,Sheffield United,25,1999,34,34,3015,33.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,17186929
170,Murphy Cooper,eng ENG,GK,Sheffield Weds,23,2001,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c169b01f
171,Oliver Cooper,wls WAL,MF,Swansea City,25,1999,1,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d3813344
172,José Córdoba,pa PAN,DF,Norwich City,24,2001,28,24,2252,25.0,1,1,2,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,Matches,bec98750
173,David Cornell,wls WAL,GK,Preston,34,1991,8,7,675,7.5,0,1,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches,0c9aad01
174,Harry Cornick,eng ENG,FWMF,Bristol City,30,1995,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9169bc41
175,Conor Coventry,ie IRL,MF,Charlton Athletic,25,2000,40,33,2910,32.3,0,1,1,0,0,0,7,0,0.00,0.03,0.03,0.00,0.03,Matches,a5ca9127
176,Lewie Coyle,eng ENG,DFMF,Hull City,29,1995,39,37,3184,35.4,0,4,4,0,0,0,12,0,0.00,0.11,0.11,0.00,0.11,Matches,97aba136
177,Tristan Crama,fr FRA,DF,Millwall,23,2001,46,46,4105,45.6,3,6,9,3,0,0,9,0,0.07,0.13,0.20,0.07,0.20,Matches,130e085a
178,Aaron Cresswell,eng ENG,DF,Stoke City,35,1989,25,22,2001,22.2,0,3,3,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,Matches,4f974391
179,Ante Crnac,hr CRO,MFFW,Norwich City,21,2003,11,8,758,8.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,7271a7d4
180,Max Crocombe,nz NZL,GK,Millwall,31,1993,23,23,2070,23.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,fdf47077
181,Matt Crooks,eng ENG,MF,Hull City,31,1994,31,28,2502,27.8,4,4,8,4,0,0,13,0,0.14,0.14,0.29,0.14,0.29,Matches,43f5d4e6
182,Liam Cullen,wls WAL,MFFW,Swansea City,26,1999,40,17,1737,19.3,5,0,5,5,0,0,5,0,0.26,0.00,0.26,0.26,0.26,Matches,20b8cd02
183,Jamie Cumming,eng ENG,GK,Oxford United,25,1999,46,46,4140,46.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,f745cf49
184,Luke Cundle,eng ENG,MF,Millwall,23,2002,28,10,1072,11.9,4,0,4,4,0,0,1,0,0.34,0.00,0.34,0.34,0.34,Matches,cc3b8e78
185,Jack Currie,eng ENG,DF,Oxford United,22,2002,30,25,2179,24.2,0,1,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,Matches,486bce4c
186,Patson Daka,zm ZAM,FW,Leicester City,26,1998,41,21,2088,23.2,5,4,9,5,0,1,2,0,0.22,0.17,0.39,0.22,0.39,Matches,ca45605e
187,Harry Darling,eng ENG,DF,Norwich City,25,1999,35,34,3016,33.5,1,0,1,1,0,0,7,0,0.03,0.00,0.03,0.03,0.03,Matches,0b0a1b58
188,Jay Dasilva,wls WAL,DF,Coventry City,27,1998,42,41,3544,39.4,0,3,3,0,0,0,6,1,0.00,0.08,0.08,0.00,0.08,Matches,2a158ded
189,Adam Davies,wls WAL,GK,Sheffield United,33,1992,13,12,1125,12.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,71894777
190,Ben Davies,eng ENG,DF,Oxford United,29,1995,10,7,647,7.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c9009a1f
191,Tom Davies,eng ENG,MF,Sheffield United,27,1998,10,3,344,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9228b07c
192,Leif Davis,eng ENG,DF,Ipswich Town,25,1999,37,35,3164,35.2,2,4,6,2,0,0,5,0,0.06,0.11,0.17,0.06,0.17,Matches,8574c61f
193,Bobby De Cordova-Reid,jm JAM,MF,Leicester City,32,1993,36,23,1791,19.9,5,3,8,5,0,1,3,1,0.25,0.15,0.40,0.25,0.40,Matches,0f7533cd
194,Brian De Keersmaecker,be BEL,MF,Oxford United,25,2000,26,25,2246,25.0,1,5,6,1,0,0,3,0,0.04,0.20,0.24,0.04,0.24,Matches,40d2f0cb
195,Dion De Neve,be BEL,MF,Blackburn,24,2001,27,9,983,10.9,0,1,1,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09,Matches,7d89f763
196,Tom Dele-Bashiru,ng NGA,MF,Watford,25,1999,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0666f848
197,Karamoko Dembélé,eng ENG,MF,QPR,22,2003,28,17,1525,16.9,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches,7304f3b1
198,Siriki Dembélé,ci CIV,MF,Oxford United,28,1996,19,4,657,7.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,11f54bd5
199,Enis Destan,tr TUR,FW,Hull City,23,2002,18,4,443,4.9,2,0,2,2,0,0,4,0,0.41,0.00,0.41,0.41,0.41,Matches,4fe1f01d
200,Alfie Devine,eng ENG,MF,Preston,20,2004,45,36,3112,34.6,8,6,14,8,0,0,4,0,0.23,0.17,0.40,0.23,0.40,Matches,ba08056d
201,Terry Devlin,nir NIR,DFMF,Portsmouth,21,2003,38,29,2564,28.5,5,1,6,5,0,0,3,1,0.18,0.04,0.21,0.18,0.21,Matches,222ba28e
202,Madiodio Dia,sn SEN,DF,Portsmouth,21,2004,7,5,390,4.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,806d9ca1
203,Ousmane Diakité,ml MLI,MF,West Brom,25,2000,36,26,2402,26.7,1,0,1,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,Matches,b9334454
204,Tyler Dibling,eng ENG,MF,Southampton,19,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bdcc89ae
205,Robert Dickie,eng ENG,DF,Bristol City,29,1996,33,30,2725,30.3,1,1,2,1,0,0,5,0,0.03,0.03,0.07,0.03,0.07,Matches,c7dfc411
206,Seny Dieng,sn SEN,GK,Sheffield Weds,30,1994,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c135cddd
207,Daryl Dike,us USA,FW,West Brom,25,2000,24,6,727,8.1,2,1,3,2,0,0,2,0,0.25,0.12,0.37,0.25,0.37,Matches,d4cfc93c
208,Nathan Dlamini,,FW,Blackburn,,,4,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ea68c1fc
209,Lewis Dobbin,eng ENG,FW,Preston,22,2003,39,33,2597,28.9,10,8,18,10,0,0,2,0,0.35,0.28,0.62,0.35,0.62,Matches,e814e1cf
210,George Dobson,eng ENG,MF,Wrexham,27,1997,40,31,2919,32.4,2,2,4,2,0,0,8,0,0.06,0.06,0.12,0.06,0.12,Matches,20a7d00d
211,Greg Docherty,sct SCO,MF,Charlton Athletic,28,1996,39,32,2944,32.7,1,3,4,1,0,1,7,0,0.03,0.09,0.12,0.03,0.12,Matches,d6d15aea
212,Aodhan Doherty,nir NIR,MF,Blackburn,19,2006,3,1,85,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,36398ec3
213,Jamie Donley,nir NIR,MF,Oxford United,20,2005,13,10,822,9.1,1,1,2,1,0,0,0,0,0.11,0.11,0.22,0.11,0.22,Matches,5e4d9b48
214,Jamie Donley,nir NIR,MF,Stoke City,20,2005,4,0,81,0.9,0,1,1,0,0,0,0,0,0.00,1.11,1.11,0.00,1.11,Matches,5e4d9b48
215,Alfie Doughty,eng ENG,DFMF,Millwall,25,1999,25,16,1401,15.6,0,5,5,0,0,0,4,0,0.00,0.32,0.32,0.00,0.32,Matches,bf33b257
216,Mamadou Doumbia,ml MLI,FWMF,Watford,19,2006,33,17,1681,18.7,4,1,5,4,0,0,5,0,0.21,0.05,0.27,0.21,0.27,Matches,034084d1
217,Kieran Dowell,eng ENG,MF,Hull City,27,1997,13,1,259,2.9,1,0,1,1,0,0,2,0,0.35,0.00,0.35,0.35,0.35,Matches,2f6ec02a
218,Flynn Downes,eng ENG,MF,Southampton,26,1999,36,32,2621,29.1,3,0,3,3,0,0,12,0,0.10,0.00,0.10,0.10,0.10,Matches,69fdb896
219,Damion Downs,us USA,FW,Southampton,21,2004,11,1,283,3.1,0,1,1,0,0,0,1,0,0.00,0.32,0.32,0.00,0.32,Matches,640134d6
220,Callum Doyle,eng ENG,DF,Wrexham,21,2003,34,32,2874,31.9,2,2,4,2,0,0,6,1,0.06,0.06,0.13,0.06,0.13,Matches,984eb48c
221,Tommy Doyle,eng ENG,MF,Birmingham City,23,2001,38,19,1908,21.2,0,3,3,0,0,0,1,1,0.00,0.14,0.14,0.00,0.14,Matches,5526deb1
222,Andre Dozzell,eng ENG,MF,Portsmouth,26,1999,37,36,3152,35.0,2,1,3,2,0,0,8,0,0.06,0.03,0.09,0.06,0.09,Matches,8f660142
223,Cody Drameh,eng ENG,DFMF,Hull City,23,2001,22,16,1434,15.9,0,1,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matches,e0d1510a
224,Marvin Ducksch,de GER,FWMF,Birmingham City,31,1994,33,25,1956,21.7,10,1,11,10,0,0,2,0,0.46,0.05,0.51,0.46,0.51,Matches,638a4d71
225,Shane Duffy,ie IRL,DF,Norwich City,33,1992,4,3,260,2.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,7314bba4
226,Jimmy Dunne,ie IRL,DF,QPR,27,1997,39,39,3481,38.7,3,3,6,3,0,0,6,0,0.08,0.08,0.16,0.08,0.16,Matches,1fdfd6da
227,Pierre Dwomoh,be BEL,MF,Watford,21,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f2de3a43
228,Lyndon Dykes,sct SCO,MFFW,Birmingham City,29,1995,21,2,438,4.9,2,0,2,2,0,0,1,0,0.41,0.00,0.41,0.41,0.41,Matches,cd92357a
229,Lyndon Dykes,sct SCO,FW,Charlton Athletic,29,1995,20,16,1512,16.8,3,3,6,3,0,0,3,0,0.18,0.18,0.36,0.18,0.36,Matches,cd92357a
230,Owen Eames,,MF,Derby County,,,4,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,79ad2685
231,George Earthy,eng ENG,MF,Bristol City,20,2004,10,2,278,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,123d2733
232,Josh Eccles,eng ENG,MF,Coventry City,25,2000,34,19,1509,16.8,4,1,5,4,0,0,6,0,0.24,0.06,0.30,0.24,0.30,Matches,9722d36c
233,George Edmundson,eng ENG,DF,Middlesbrough,27,1997,7,3,218,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,46ff3923
234,Samuel Edozie,eng ENG,MF,Southampton,22,2003,12,2,303,3.4,0,2,2,0,0,0,0,0,0.00,0.59,0.59,0.00,0.59,Matches,007414dd
235,Joshua Edwards,eng ENG,DFMF,Charlton Athletic,25,2000,7,7,549,6.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,075ee463
236,Ronnie Edwards,eng ENG,DF,Southampton,22,2003,11,8,666,7.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,be90c4b0
237,Ronnie Edwards,eng ENG,DF,QPR,22,2003,17,17,1530,17.0,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,Matches,be90c4b0
238,John Egan,ie IRL,DF,Hull City,32,1992,42,39,3416,38.0,3,0,3,3,0,0,8,0,0.08,0.00,0.08,0.08,0.08,Matches,debe38a0
239,Sindre Egeli,no NOR,MF,Ipswich Town,19,2006,28,18,1474,16.4,4,1,5,4,0,0,2,0,0.24,0.06,0.31,0.24,0.31,Matches,25172468
240,Noah Eile,se SWE,DF,Bristol City,23,2002,15,14,1261,14.0,1,0,1,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches,e1574c2d
241,Pierre Ekwah Elimby,fr FRA,MF,Watford,23,2002,7,3,274,3.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,830371be
242,Callum Elder,au AUS,MFDF,Derby County,30,1995,28,26,2189,24.3,1,5,6,1,0,0,8,0,0.04,0.21,0.25,0.04,0.25,Matches,6d53d427
243,Aidomo Emakhu,ie IRL,MF,Oxford United,21,2003,11,5,528,5.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,be7c526f
244,Aidomo Emakhu,ie IRL,MF,Millwall,21,2003,27,12,1163,12.9,2,1,3,2,0,0,0,0,0.15,0.08,0.23,0.15,0.23,Matches,be7c526f
245,Joe Emery,,DF,Sheffield Weds,,,3,0,60,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,466d18d7
246,Yunus Emre Konak,tr TUR,MF,Oxford United,19,2006,16,12,890,9.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,e02b5b36
247,Esquerdinha,br BRA,DF,QPR,19,2006,16,7,606,6.7,0,1,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,Matches,a0a77831
248,Romain Esse,eng ENG,MF,Coventry City,20,2005,17,8,758,8.4,2,1,3,2,0,0,2,0,0.24,0.12,0.36,0.24,0.36,Matches,87189f25
249,Milan van Ewijk,nl NED,DF,Coventry City,24,2000,44,43,3777,42.0,0,8,8,0,0,0,8,0,0.00,0.19,0.19,0.00,0.19,Matches,58448fbb
250,Wout Faes,be BEL,DF,Leicester City,27,1998,15,9,858,9.5,1,1,2,1,0,0,1,0,0.10,0.10,0.21,0.10,0.21,Matches,9c221d14
251,Akin Famewo,eng ENG,DF,Hull City,26,1998,15,7,689,7.7,1,0,1,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,Matches,9d9a71c1
252,Jacob Farrell,au AUS,DF,Portsmouth,22,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,72e7ceff
253,Abdul Fatawu Issahaku,gh GHA,MF,Leicester City,21,2004,44,43,3706,41.2,9,7,16,9,0,0,7,0,0.22,0.17,0.39,0.22,0.39,Matches,bceda5ff
254,Favour Fawunmi,eng ENG,MF,Stoke City,19,2006,2,0,36,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,700639ef
255,Tom Fellows,eng ENG,MF,Southampton,22,2003,37,25,2188,24.3,0,6,6,0,0,0,2,0,0.00,0.25,0.25,0.00,0.25,Matches,2fa188f2
256,Tom Fellows,eng ENG,MF,West Brom,22,2003,3,3,230,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2fa188f2
257,Bruno Fernandes,pt POR,FW,Sheffield Weds,19,2006,4,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c3cda772
258,Mateus Fernandes,pt POR,MF,Southampton,21,2004,3,2,189,2.1,0,1,1,0,0,0,0,0,0.00,0.48,0.48,0.00,0.48,Matches,ef491564
259,Jayden Fevrier,eng ENG,MF,Charlton Athletic,22,2003,11,4,492,5.5,2,0,2,2,0,0,0,0,0.37,0.00,0.37,0.37,0.37,Matches,7d2cd344
260,Sam Field,eng ENG,MF,Norwich City,27,1998,13,7,624,6.9,0,1,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,Matches,bd8a7d05
261,Sam Field,eng ENG,MFDF,QPR,27,1998,18,9,857,9.5,0,1,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,Matches,bd8a7d05
262,Andy Fisher,eng ENG,GK,Swansea City,27,1998,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d0254cd8
263,Kellen Fisher,eng ENG,DFMF,Norwich City,21,2004,43,38,3454,38.4,0,0,0,0,0,0,11,0,0.00,0.00,0.00,0.00,0.00,Matches,7dc1de91
264,Adam Forshaw,eng ENG,MF,Blackburn,33,1991,22,14,1135,12.6,1,0,1,1,0,0,5,0,0.08,0.00,0.08,0.08,0.08,Matches,9f1938ab
265,Amankwah Forson,gh GHA,MF,Norwich City,22,2002,19,7,594,6.6,2,1,3,2,0,0,0,0,0.30,0.15,0.45,0.30,0.45,Matches,bc62d898
266,Marcus Forss,fi FIN,FWMF,Middlesbrough,26,1999,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,82c215a0
267,Craig Forsyth,sct SCO,DFMF,Derby County,36,1989,19,12,1148,12.8,1,0,1,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches,6f44cb44
268,Gonçalo Franco,pt POR,MF,Swansea City,24,2000,45,39,3247,36.1,3,4,7,3,0,0,8,0,0.08,0.11,0.19,0.08,0.19,Matches,9029d5f2
269,Ryan Fraser,sct SCO,MF,Southampton,31,1994,16,9,879,9.8,0,2,2,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matches,d56543a0
270,Oscar Fraulo,dk DEN,MF,Derby County,21,2003,19,2,480,5.3,1,0,1,1,0,0,3,0,0.19,0.00,0.19,0.19,0.19,Matches,458e3479
271,Michael Frey,ch SUI,FW,QPR,31,1994,13,2,313,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,33182cb8
272,Dael Fry,eng ENG,DF,Middlesbrough,27,1997,29,20,1833,20.4,3,0,3,3,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matches,43e79bbc
273,Mads Frøkjær-Jensen,dk DEN,MFFW,Preston,26,1999,18,2,514,5.7,2,0,2,2,0,0,0,0,0.35,0.00,0.35,0.35,0.35,Matches,108e44ca
274,Leo Fuhr Hjelde,no NOR,DF,Sheffield United,21,2003,8,2,191,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d102b8a2
275,Kanya Fujimoto,jp JPN,MF,Birmingham City,26,1999,5,0,49,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,be040b84
276,Ibrahim Fullah,eng ENG,MFFW,Charlton Athletic,18,2007,11,2,357,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,244dacbb
277,Jay Fulton,sct SCO,MF,Swansea City,31,1994,31,13,1263,14.0,1,0,1,1,0,0,5,0,0.07,0.00,0.07,0.07,0.07,Matches,434ad289
278,Darnell Furlong,eng ENG,DF,Ipswich Town,29,1995,40,40,3521,39.1,1,3,4,1,0,0,11,0,0.03,0.08,0.10,0.03,0.10,Matches,3ec9195b
279,Darnell Furlong,eng ENG,DF,West Brom,29,1995,3,3,269,3.0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches,3ec9195b
280,Kyogo Furuhashi,jp JPN,FW,Birmingham City,30,1995,28,8,1019,11.3,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,Matches,fd4d5f81
281,Sean Fusire,zw ZIM,MF,Sheffield Weds,20,2005,35,23,2252,25.0,1,1,2,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,Matches,acc25f5a
282,Ethan Galbraith,nir NIR,MFDF,Swansea City,24,2001,39,36,3100,34.4,3,1,4,3,0,0,6,0,0.09,0.03,0.12,0.09,0.12,Matches,77c9e37c
283,Sam Gallagher,eng ENG,FWMF,Stoke City,29,1995,19,4,657,7.3,2,0,2,2,0,0,0,0,0.27,0.00,0.27,0.27,0.27,Matches,44361ade
284,Taylor Gardner-Hickman,eng ENG,DFMF,Birmingham City,23,2001,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f05ee68d
285,Taylor Gardner-Hickman,eng ENG,MF,Blackburn,23,2001,30,23,1978,22.0,0,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches,f05ee68d
286,Joe Gelhardt,eng ENG,MF,Hull City,23,2002,39,35,2804,31.2,14,4,18,13,1,2,5,0,0.45,0.13,0.58,0.42,0.55,Matches,01962d0d
287,Liam Gibbs,eng ENG,MFDF,Norwich City,22,2002,20,13,1191,13.2,1,0,1,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches,e4b6d914
288,Ben Gibson,eng ENG,DF,Stoke City,32,1993,13,7,727,8.1,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches,bcfb0142
289,Lewis Gibson,eng ENG,DF,Preston,25,2000,27,25,2191,24.3,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches,cdf0f2db
290,Alexander Gilbert,ie IRL,MF,Middlesbrough,23,2001,21,9,871,9.7,1,1,2,1,0,0,5,0,0.10,0.10,0.21,0.10,0.21,Matches,4f4a7bcb
291,Alfie Gilchrist,eng ENG,DF,West Brom,21,2003,13,8,660,7.3,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,d91f104d
292,Ryan Giles,eng ENG,DFMF,Hull City,25,2000,32,30,2481,27.6,0,8,8,0,0,0,7,0,0.00,0.29,0.29,0.00,0.29,Matches,73b1d65b
293,Macaulay Gillesphey,eng ENG,DF,Charlton Athletic,29,1995,35,22,2065,22.9,2,0,2,2,0,0,4,0,0.09,0.00,0.09,0.09,0.09,Matches,bba2a6a4
294,Matthew Godden,eng ENG,MFFW,Charlton Athletic,34,1991,11,2,303,3.4,2,0,2,2,0,0,1,0,0.59,0.00,0.59,0.59,0.59,Matches,4e43f8c0
295,Ben Godfrey,eng ENG,DF,Sheffield United,27,1998,4,4,315,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9f7c837d
296,Saba Goglichidze,ge GEO,DF,Watford,21,2004,12,11,916,10.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,011d370e
297,Tyler Goodrham,eng ENG,MF,Oxford United,21,2003,13,9,680,7.6,1,1,2,1,0,0,2,0,0.13,0.13,0.26,0.13,0.26,Matches,99b1d596
298,Kenzo Goudmijn,nl NED,MF,Derby County,23,2001,3,1,95,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,94eafdc4
299,Keenan Gough,eng ENG,DF,Charlton Athletic,19,2006,3,2,150,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ec6c57ff
300,William Grainger,wls WAL,MF,Sheffield Weds,16,2008,6,1,108,1.2,1,0,1,1,0,0,0,0,0.83,0.00,0.83,0.83,0.83,Matches,6021c2e0
301,Karlan Grant,eng ENG,MF,West Brom,27,1997,27,17,1622,18.0,4,0,4,4,0,0,3,0,0.22,0.00,0.22,0.22,0.22,Matches,87f7500e
302,Demarai Gray,jm JAM,MF,Birmingham City,29,1996,37,27,2285,25.4,5,5,10,5,0,0,5,0,0.20,0.20,0.39,0.20,0.39,Matches,4468ec10
303,Kevon Gray,,DF,Leicester City,,,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,3ff0db3a
304,Jacob Greaves,eng ENG,DF,Ipswich Town,24,2000,24,23,2048,22.8,1,2,3,1,0,0,5,0,0.04,0.09,0.13,0.04,0.13,Matches,1f169636
305,Jack Grieves,eng ENG,FW,Watford,20,2004,3,0,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,2cf03378
306,Joshua Griffiths,eng ENG,GK,West Brom,23,2001,24,23,2095,23.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d6303703
307,Matt Grimes,eng ENG,MF,Coventry City,30,1995,46,46,4123,45.8,2,2,4,1,1,1,5,0,0.04,0.04,0.09,0.02,0.07,Matches,81a487b9
308,Daniel Grimshaw,eng ENG,GK,Norwich City,27,1998,1,1,90,1.0,0,1,1,0,0,0,0,0,0.00,1.00,1.00,0.00,1.00,Matches,5397e7d8
309,Makhtar Gueye,sn SEN,FW,Blackburn,27,1997,16,0,202,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,92b1763b
