,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
582,Jorge Salinas,es ESP,DF,Racing Sant,17,2007,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a44995b7
583,José Salinas,es ESP,DFMF,Elche,23,2000,39,38,3352,37.2,2,3,5,2,0,0,10,0,0.05,0.08,0.13,0.05,0.13,Matches,2c82c766
584,Cristian Salvador,es ESP,MF,Elche,29,1994,11,2,341,3.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,6b121593
585,Salvi,es ESP,GK,Tenerife,24,2000,15,15,1350,15.0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,c117ee1f
586,Fede San Emeterio,es ESP,MF,Cádiz,27,1997,22,13,1177,13.1,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,Matches,efecd633
587,Carmelo Sánchez,es ESP,MF,Cartagena,22,2002,5,0,131,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,82b05005
588,Dani Sánchez,es ESP,DF,Málaga,24,2000,24,22,1968,21.9,2,3,5,2,0,0,6,0,0.09,0.14,0.23,0.09,0.23,Matches,eff76ba2
589,Diego Sánchez,es ESP,DF,Sporting Gijón,21,2003,31,26,2395,26.6,1,1,2,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08,Matches,230f7fd6
590,Kevin Sánchez,es ESP,FW,Dep. La Coruña,19,2005,4,1,139,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c5643455
591,Borja Sánchez Laborde,es ESP,MF,Burgos,28,1996,31,9,1039,11.5,4,1,5,4,0,0,5,1,0.35,0.09,0.43,0.35,0.43,Matches,01cab116
592,Lorenzo Sanchez,es ESP,FW,Almería,21,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,46e0461a
593,Jaime Sánchez Muñoz,es ESP,DF,Dep. La Coruña,29,1995,16,5,550,6.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,70dc48ef
594,Pepe Sánchez,es ESP,DF,Albacete,24,2000,13,12,1053,11.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,6583a8a9
595,Raúl Sánchez,es ESP,MFFW,Castellón,47,1976,34,33,2765,30.7,12,4,16,12,0,0,6,0,0.39,0.13,0.52,0.39,0.52,Matches,5553259e
596,Ricard Sánchez,es ESP,DFMF,Granada,24,2000,34,22,2068,23.0,3,4,7,3,0,0,7,1,0.13,0.17,0.30,0.13,0.30,Matches,fce521d7
597,Álex Sancris,es ESP,MF,Burgos,27,1997,36,33,2915,32.4,7,11,18,5,2,3,10,0,0.22,0.34,0.56,0.15,0.49,Matches,640b4170
598,Luca Sangalli,es ESP,MF,Málaga,29,1995,10,3,239,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7958dc65
599,Marco Sangalli,es ESP,DFMF,Racing Sant,32,1992,33,15,1550,17.2,4,2,6,4,0,0,8,0,0.23,0.12,0.35,0.23,0.35,Matches,0bf0e5b1
600,Pau Sans,es ESP,MFFW,Zaragoza,19,2004,31,10,1210,13.4,3,2,5,3,0,0,4,0,0.22,0.15,0.37,0.22,0.37,Matches,8bab63be
601,Yago Santiago,es ESP,MFFW,Elche,21,2003,18,18,1365,15.2,2,3,5,2,0,0,2,0,0.13,0.20,0.33,0.13,0.33,Matches,88b3215c
602,Aitor Sanz,es ESP,MF,Tenerife,39,1984,17,16,1284,14.3,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches,bd267b8d
603,Alvaro Sanz,es ESP,MF,Racing Ferrol,23,2001,40,30,2684,29.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,eaefa2d0
604,Josep Señé,es ESP,MF,Racing Ferrol,32,1991,39,37,3148,35.0,2,2,4,1,1,2,7,0,0.06,0.06,0.11,0.03,0.09,Matches,8fc259d7
605,Yanis Senhadji,es ESP,FW,Tenerife,19,2005,7,1,194,2.2,0,1,1,0,0,0,0,0,0.00,0.46,0.46,0.00,0.46,Matches,4b7adc37
606,Jaime Seoane,es ESP,MF,Oviedo,27,1997,27,18,1480,16.4,3,1,4,3,0,0,5,0,0.18,0.06,0.24,0.18,0.24,Matches,a62b4888
607,Francho Serrano,es ESP,MFDF,Zaragoza,22,2001,37,28,2599,28.9,4,2,6,4,0,0,3,0,0.14,0.07,0.21,0.14,0.21,Matches,36a88831
608,Nicolás Serrano,es ESP,MFFW,Sporting Gijón,21,2003,18,15,1109,12.3,2,1,3,2,0,0,2,0,0.16,0.08,0.24,0.16,0.24,Matches,2ad0e5e5
609,Mats Seuntjens,nl NED,MFFW,Castellón,32,1992,12,10,787,8.7,0,2,2,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,Matches,db159803
610,Kwasi Sibo,gh GHA,MF,Oviedo,26,1998,34,24,2264,25.2,1,1,2,1,0,0,10,0,0.04,0.04,0.08,0.04,0.08,Matches,be834ad7
611,Óscar Sielva,es ESP,MF,Huesca,32,1991,35,34,2851,31.7,6,1,7,1,5,6,13,2,0.19,0.03,0.22,0.03,0.06,Matches,a6f3fe84
612,Grego Sierra,es ESP,DF,Burgos,31,1993,18,18,1617,18.0,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches,2710e38b
613,Matheus Pereira da Silva,br BRA,MF,Eibar,26,1998,32,27,2195,24.4,1,4,5,1,0,0,9,0,0.04,0.16,0.21,0.04,0.21,Matches,bef22bc4
614,Xavi Sintes,es ESP,DF,Córdoba,22,2001,35,27,2503,27.8,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,Matches,47d9e72a
615,Nikola Šipčić,me MNE,DF,Cartagena,29,1995,21,19,1617,18.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,75b7058f
616,Soberón,es ESP,FW,Zaragoza,27,1997,24,20,1488,16.5,10,2,12,8,2,2,5,0,0.60,0.12,0.73,0.48,0.60,Matches,c05de865
617,Rubén Sobrino,es ESP,MFFW,Cádiz,32,1992,39,24,2107,23.4,4,0,4,4,0,0,8,0,0.17,0.00,0.17,0.17,0.17,Matches,19b776e9
618,Patrick Soko,cm CMR,FWMF,Huesca,26,1997,37,34,2684,29.8,13,4,17,13,0,0,3,0,0.44,0.13,0.57,0.44,0.57,Matches,ae0b87db
619,Jude Soonsup-Bell,th THA,FW,Córdoba,20,2004,7,0,82,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e9619634
620,Mario Soriano,es ESP,MFFW,Dep. La Coruña,22,2002,42,39,3364,37.4,5,4,9,5,0,0,4,0,0.13,0.11,0.24,0.13,0.24,Matches,b41a8b01
621,Borislav Stankov,bg BUL,FW,Eibar,22,2002,5,0,37,0.4,0,1,1,0,0,0,0,0,0.00,2.43,2.43,0.00,2.43,Matches,ad2ce3a1
622,Stoichkov,es ESP,FWMF,Granada,30,1993,14,8,801,8.9,1,0,1,1,0,0,0,0,0.11,0.00,0.11,0.11,0.11,Matches,4e257184
623,Luis Suárez,co COL,FW,Almería,26,1997,41,41,3638,40.4,27,8,35,19,8,10,9,0,0.67,0.20,0.87,0.47,0.67,Matches,eeba07f8
624,Israel Suero,es ESP,MFFW,Castellón,30,1994,38,25,2310,25.7,11,2,13,9,2,3,3,0,0.43,0.08,0.51,0.35,0.43,Matches,d03abe50
625,Tachi,es ESP,DFMF,Mirandés,26,1997,26,18,1575,17.5,0,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,Matches,8b625720
626,Dani Tasende,es ESP,DFMF,Zaragoza,24,2000,34,27,2359,26.2,2,7,9,2,0,0,9,1,0.08,0.27,0.34,0.08,0.34,Matches,086c1437
627,Cédric Teguia,es ESP,MFFW,Cartagena,22,2001,21,16,1360,15.1,2,1,3,2,0,0,1,0,0.13,0.07,0.20,0.13,0.20,Matches,83fd9572
628,Lucas Terrer,es ESP,MF,Zaragoza,19,2005,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ee5a9b0c
629,David Timor,es ESP,MFDF,Eldense,34,1989,30,22,1844,20.5,0,2,2,0,0,0,11,1,0.00,0.10,0.10,0.00,0.10,Matches,174651c8
630,Pablo Tomeo,es ESP,DF,Mirandés,24,2000,40,35,3056,34.0,4,0,4,4,0,0,5,0,0.12,0.00,0.12,0.12,0.12,Matches,d47b67ed
631,Nemanja Tošić,rs SRB,DF,Dep. La Coruña,27,1997,7,4,366,4.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2cbffef2
632,Nabil Touaizi,ma MAR,DFFW,Albacete,23,2001,25,4,591,6.6,1,0,1,1,0,0,3,0,0.15,0.00,0.15,0.15,0.15,Matches,e96b2583
633,Ntji Tounkara,ml MLI,MF,Córdoba,19,2005,2,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7f652567
634,Mamadou Traoré,ml MLI,GK,Castellón,22,2002,6,0,129,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,412b5722
635,Manu Trigueros,es ESP,MF,Granada,32,1991,36,16,1463,16.3,3,3,6,3,0,0,4,0,0.18,0.18,0.37,0.18,0.37,Matches,963829d0
636,Heorhii Tsitaishvili,ge GEO,MFFW,Granada,23,2000,36,32,2569,28.5,7,4,11,7,0,0,6,0,0.25,0.14,0.39,0.25,0.39,Matches,69986380
637,Iker Unzueta,es ESP,FW,Huesca,25,1998,26,8,837,9.3,1,1,2,1,0,0,2,0,0.11,0.11,0.22,0.11,0.22,Matches,e330a39b
638,Myrto Uzuni,al ALB,FW,Granada,29,1995,18,15,1413,15.7,14,1,15,12,2,2,3,0,0.89,0.06,0.96,0.76,0.83,Matches,01da7812
639,Gerard Valentín,es ESP,MFDF,Huesca,31,1993,38,30,2401,26.7,1,4,5,1,0,0,9,0,0.04,0.15,0.19,0.04,0.19,Matches,9d4c3227
640,Germán Valera,es ESP,MF,Elche,22,2002,16,15,1112,12.4,3,3,6,3,0,0,4,1,0.24,0.24,0.49,0.24,0.49,Matches,84f55b4a
641,Hugo Vallejo,es ESP,MFFW,Huesca,24,2000,27,10,1234,13.7,2,2,4,2,0,0,3,1,0.15,0.15,0.29,0.15,0.29,Matches,e0140385
642,Manu Vallejo,es ESP,FWMF,Racing Ferrol,27,1997,7,0,115,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0bc4e720
643,Jaime Vallejo Mellado,es ESP,DF,Zaragoza,22,2002,2,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b1077661
644,Gastón Valles,uy URU,FW,Cartagena,23,2001,25,20,1792,19.9,3,0,3,3,0,0,1,0,0.15,0.00,0.15,0.15,0.15,Matches,53c2f200
645,Adrián Vázquez,es ESP,DF,Córdoba,20,2004,2,1,93,1.0,0,1,1,0,0,0,0,0,0.00,0.97,0.97,0.00,0.97,Matches,a67d98d5
646,Borja Vázquez,es ESP,FW,Cádiz,19,2005,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,8c6d0e32
647,Jaime Vázquez,es ESP,DF,Oviedo,18,2006,5,3,405,4.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,c52e0263
648,Kevin Vázquez,es ESP,DFMF,Sporting Gijón,31,1993,19,9,786,8.7,0,1,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches,ee923664
649,Pablo Vázquez,es ESP,DF,Dep. La Coruña,29,1994,42,41,3708,41.2,2,0,2,2,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches,54f87ac5
650,Unai Vencedor Paris,es ESP,MF,Racing Sant,23,2000,38,32,2737,30.4,0,2,2,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,Matches,4112ace5
651,Jozhua Vertrouwd,nl NED,DF,Castellón,19,2004,33,30,2633,29.3,1,2,3,1,0,0,4,0,0.03,0.07,0.10,0.03,0.10,Matches,885b845e
652,Iñigo Vicente,es ESP,MF,Racing Sant,26,1998,40,38,3325,36.9,3,10,13,3,0,0,11,1,0.08,0.27,0.35,0.08,0.35,Matches,afafac57
653,Fede Vico,es ESP,MF,Eldense,30,1994,15,7,681,7.6,1,1,2,1,0,0,2,0,0.13,0.13,0.26,0.13,0.26,Matches,f681a8ef
654,Nacho Vidal,es ESP,DF,Oviedo,29,1995,18,18,1598,17.8,4,0,4,4,0,0,4,0,0.23,0.00,0.23,0.23,0.23,Matches,3a9c4b7b
655,Ramon Vila,es ESP,GK,Córdoba,22,2002,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,4387dd60
656,Ignasi Vilarrasa,es ESP,MFDF,Huesca,24,1999,41,40,3349,37.2,1,8,9,0,1,1,3,1,0.03,0.21,0.24,0.00,0.21,Matches,b261ed19
657,Toni Villa,es ESP,MF,Eibar,29,1995,16,4,474,5.3,0,1,1,0,0,0,3,0,0.00,0.19,0.19,0.00,0.19,Matches,636eae97
658,Daniel Villahermosa,es ESP,MFFW,Castellón,23,2001,12,5,462,5.1,0,2,2,0,0,0,1,0,0.00,0.39,0.39,0.00,0.39,Matches,de903ae2
659,Gonzalo Villar,es ESP,MF,Granada,26,1998,37,27,2335,25.9,2,1,3,2,0,0,9,1,0.08,0.04,0.12,0.08,0.12,Matches,bdc74a8f
660,Javier Villar,es ESP,MFDF,Albacete,21,2003,26,12,1270,14.1,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,a70d98e4
661,Diego Villares,es ESP,MF,Dep. La Coruña,28,1996,40,35,3143,34.9,4,1,5,4,0,0,3,1,0.11,0.03,0.14,0.11,0.14,Matches,610e6e05
662,Federico Viñas,uy URU,FW,Oviedo,26,1998,16,10,673,7.5,1,0,1,1,0,0,3,0,0.13,0.00,0.13,0.13,0.13,Matches,d30c7094
663,Bernardo Vital,pt POR,DF,Zaragoza,23,2000,33,31,2841,31.6,0,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,Matches,3264a506
664,Andrija Vukčević,me MNE,DF,Cartagena,27,1996,23,11,999,11.1,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches,eb4fd509
665,Victor Wehbi,br BRA,GK,Cádiz,21,2002,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,7378ea1b
666,Shon Weissman,il ISR,FW,Granada,28,1996,28,11,1027,11.4,2,2,4,2,0,1,2,0,0.18,0.18,0.35,0.18,0.35,Matches,379dc075
667,Jetro Willems,nl NED,DF,Castellón,30,1994,20,10,959,10.7,1,1,2,1,0,0,5,0,0.09,0.09,0.19,0.09,0.19,Matches,9050ddc4
668,Loïc Williams,es ESP,DF,Granada,22,2002,31,28,2424,26.9,1,1,2,1,0,0,14,0,0.04,0.04,0.07,0.04,0.07,Matches,302a237e
669,Xeber,es ESP,MFFW,Eibar,27,1997,33,20,1915,21.3,1,1,2,1,0,0,2,0,0.05,0.05,0.09,0.05,0.09,Matches,d2c8aacc
670,Rubén Yáñez,es ESP,GK,Sporting Gijón,30,1993,39,39,3486,38.7,0,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,0.00,Matches,039ae103
671,Yoel,es ESP,GK,Racing Ferrol,35,1988,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,61bb7498
672,Ander Yoldi,es ESP,MFFW,Córdoba,22,2001,40,9,1250,13.9,3,1,4,2,1,1,4,0,0.22,0.07,0.29,0.14,0.22,Matches,087b9a0d
673,Izan Yurrieta,es ESP,FW,Racing Sant,21,2003,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f443c35f
674,Joseba Zaldúa,es ESP,DF,Cádiz,32,1992,21,12,1060,11.8,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches,5ca20b7a
675,Jorge Zarfino,uy URU,MF,Castellón,32,1991,12,8,556,6.2,0,1,1,0,0,0,3,1,0.00,0.16,0.16,0.00,0.16,Matches,0841f1d8
676,Ekain Zenitagoia,es ESP,FW,Racing Sant,30,1994,8,0,70,0.8,1,0,1,1,0,0,0,0,1.29,0.00,1.29,1.29,1.29,Matches,330bc00e
677,Luca Zidane,dz ALG,GK,Granada,26,1998,16,16,1436,16.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c818c4d9
678,Theo Zidane,fr FRA,MF,Córdoba,22,2002,36,22,1832,20.4,5,1,6,5,0,0,9,1,0.25,0.05,0.29,0.25,0.29,Matches,c9e65bc5
679,Elady Zorrilla,es ESP,MF,Burgos,34,1990,7,1,142,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,8862695f
680,Dario Đumić,ba BIH,DF,Eldense,32,1992,20,18,1576,17.5,3,1,4,3,0,0,3,0,0.17,0.06,0.23,0.17,0.23,Matches,c575919f
