,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
221,Ahmetcan Kaplan,tr TUR,DF,Ajax,21,2003,8,7,562,6.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,c46366f5
222,Daniel Karlsbakk,no NOR,FW,Heerenveen,21,2003,7,3,273,3.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,3cedae52
223,Souffian El Karouani,ma MAR,DF,Utrecht,23,2000,34,34,2971,33.0,2,8,10,2,0,0,3,0,0.06,0.24,0.30,0.06,0.30,Matches,2e5a31cb
224,Rick Karsdorp,nl NED,DF,PSV,29,1995,12,7,678,7.5,0,2,2,0,0,0,1,0,0.00,0.27,0.27,0.00,0.27,Matches,9f84febe
225,Neraysho Kasanwirjo,nl NED,DF,Feyenoord,22,2002,2,1,113,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,6d25f2fb
226,Denso Kasius,nl NED,DF,AZ Alkmaar,21,2002,30,13,1356,15.1,3,3,6,3,0,0,2,0,0.20,0.20,0.40,0.20,0.40,Matches,7ae36711
227,Adam Kayed,ps PLE,MF,NAC Breda,22,2002,16,5,466,5.2,1,0,1,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,Matches,b15151d5
228,Dennis Kaygin,de GER,MF,Willem II,20,2004,9,1,232,2.6,0,1,1,0,0,0,0,0,0.00,0.39,0.39,0.00,0.39,Matches,40e0953b
229,Emilio Kehrer,de GER,MFFW,Willem II,22,2002,23,9,979,10.9,1,3,4,1,0,0,1,0,0.09,0.28,0.37,0.09,0.37,Matches,ae77ae22
230,Fabian de Keijzer,nl NED,GK,Heracles Almelo,24,2000,34,34,3060,34.0,0,1,1,0,0,0,1,0,0.00,0.03,0.03,0.00,0.03,Matches,fdfc9ace
231,Boy Kemper,nl NED,DF,NAC Breda,25,1999,29,28,2407,26.7,1,3,4,1,0,0,9,0,0.04,0.11,0.15,0.04,0.15,Matches,4f80d19c
232,Sam Kersten,nl NED,DF,Heerenveen,26,1998,30,28,2380,26.4,1,1,2,1,0,0,2,0,0.04,0.04,0.08,0.04,0.08,Matches,16ca1157
233,Joey Kesting,nl NED,GK,RKC Waalwijk,23,2001,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d9da5101
234,Joshua Kitolano,no NOR,MF,Sparta R.,22,2001,27,18,1582,17.6,0,2,2,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches,5186dfbf
235,Mathias Kjølø,no NOR,MF,Twente,23,2001,22,8,865,9.6,0,1,1,0,0,0,0,0,0.00,0.10,0.10,0.00,0.10,Matches,4066ff66
236,Davy Klaassen,nl NED,MF,Ajax,31,1993,31,24,2177,24.2,8,2,10,7,1,1,0,0,0.33,0.08,0.41,0.29,0.37,Matches,15fd5593
237,Mike Kleijn,nl NED,DF,Sparta R.,19,2005,8,3,278,3.1,0,1,1,0,0,0,0,0,0.00,0.32,0.32,0.00,0.32,Matches,c0d44233
238,Mats Köhlert,de GER,DF,Heerenveen,26,1998,28,28,2479,27.5,0,5,5,0,0,0,2,1,0.00,0.18,0.18,0.00,0.18,Matches,3015d86e
239,Don-Angelo Konadu,nl NED,FW,Ajax,18,2006,3,1,62,0.7,0,1,1,0,0,0,0,0,0.00,1.45,1.45,0.00,1.45,Matches,205bd649
240,Terence Kongolo,nl NED,DF,NAC Breda,30,1994,18,8,886,9.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1f9a3a04
241,Luuk Koopmans,nl NED,GK,Fortuna Sittard,30,1993,6,6,540,6.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,71be74bb
242,Peer Koopmeiners,nl NED,MF,AZ Alkmaar,24,2000,34,33,2793,31.0,1,7,8,1,0,0,3,0,0.03,0.23,0.26,0.03,0.26,Matches,83454d60
243,Hasip Korkmazyürek,de GER,MF,Fortuna Sittard,21,2003,2,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,681d97a7
244,Roy Kortsmit,nl NED,GK,NAC Breda,31,1992,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,1e370bbe
245,Martin Koscelník,sk SVK,DFMF,NAC Breda,29,1995,3,0,105,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,dd788526
246,Kacper Kostorz,pl POL,MFFW,NAC Breda,24,1999,24,2,563,6.3,3,0,3,3,0,0,1,0,0.48,0.00,0.48,0.48,0.48,Matches,38ffe644
247,Joris Kramer,nl NED,DF,Go Ahead Eagles,27,1996,34,34,3046,33.8,0,1,1,0,0,0,2,0,0.00,0.03,0.03,0.00,0.03,Matches,04e82fa0
248,Michiel Kramer,nl NED,FW,RKC Waalwijk,35,1988,22,7,844,9.4,3,0,3,3,0,0,3,1,0.32,0.00,0.32,0.32,0.32,Matches,f175ca0a
249,Filip Krastev,bg BUL,MFFW,Zwolle,22,2001,31,26,2174,24.2,6,4,10,6,0,0,6,0,0.25,0.17,0.41,0.25,0.41,Matches,7254ebfb
250,Wessel Kuhn,nl NED,DF,PSV,17,2006,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,5efea9ab
251,Roy Kuijpers,nl NED,MF,NAC Breda,24,2000,9,3,235,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,d0553d2f
252,Bas Kuipers,nl NED,DF,Twente,29,1994,30,20,1724,19.2,3,3,6,3,0,0,2,1,0.16,0.16,0.31,0.16,0.31,Matches,149b617e
253,Luka Kulenović,ba BIH,FW,Heracles Almelo,24,1999,24,15,1457,16.2,9,2,11,9,0,0,0,0,0.56,0.12,0.68,0.56,0.68,Matches,54a7f6f8
254,Harry Kuster,nl NED,MF,Twente,18,2005,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a38d6937
255,Dave Kwakman,nl NED,MF,AZ Alkmaar,19,2004,5,2,150,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2cc959a8
256,Dave Kwakman,nl NED,MF,Groningen,19,2004,15,13,1029,11.4,2,0,2,2,0,0,0,0,0.17,0.00,0.17,0.17,0.17,Matches,2cc959a8
257,Amine Lachkar,nl NED,MF,Willem II,21,2003,23,21,1741,19.3,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches,fdac1ad8
258,Gustaf Lagerbielke,se SWE,DF,Twente,24,2000,20,15,1453,16.1,1,1,2,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,Matches,9e39fa2d
259,Samir Lagsir,nl NED,MF,Zwolle,21,2003,2,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,0966143b
260,Mayckel Lahdo,se SWE,MFFW,AZ Alkmaar,21,2002,21,8,869,9.7,3,1,4,3,0,0,0,0,0.31,0.10,0.41,0.31,0.41,Matches,6b390f32
261,Boris lambert,be BEL,MFDF,Willem II,24,2000,26,16,1494,16.6,2,0,2,2,0,0,5,0,0.12,0.00,0.12,0.12,0.12,Matches,d81c072d
262,Sam Lammers,nl NED,FW,Twente,27,1997,21,19,1501,16.7,7,1,8,7,0,0,0,0,0.42,0.06,0.48,0.42,0.48,Matches,c283ddef
263,Kostas Lamprou,gr GRE,GK,NAC Breda,32,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f9508440
264,Tygo Land,nl NED,MF,PSV,18,2006,5,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,bd448460
265,Noa Lang,nl NED,FWMF,PSV,25,1999,29,23,1894,21.0,11,10,21,11,0,0,1,0,0.52,0.48,1.00,0.52,1.00,Matches,8e034340
266,Tobias Lauritsen,no NOR,FW,Sparta R.,26,1997,33,32,2707,30.1,10,2,12,8,2,2,2,0,0.33,0.07,0.40,0.27,0.33,Matches,d266f8c9
267,James Lawrence,wls WAL,DF,Almere City,31,1992,26,21,1755,19.5,0,1,1,0,0,0,0,0,0.00,0.05,0.05,0.00,0.05,Matches,78af782c
268,Richy Ledezma,mx MEX,DF,PSV,23,2000,24,21,1709,19.0,1,1,2,1,0,0,5,0,0.05,0.05,0.11,0.05,0.11,Matches,d2ddff2d
269,Clint Leemans,nl NED,MF,NAC Breda,28,1995,27,21,1694,18.8,3,4,7,2,1,1,4,0,0.16,0.21,0.37,0.11,0.32,Matches,66e43504
270,Julian Lelieveld,nl NED,DFMF,RKC Waalwijk,26,1997,29,24,2155,23.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,fa7e8a83
271,Bryan Limbombe,be BEL,MF,Heracles Almelo,23,2001,14,3,374,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1b6c663e
272,Marcus Linday,se SWE,MF,Heerenveen,21,2003,15,15,1264,14.0,2,2,4,2,0,0,2,0,0.14,0.14,0.28,0.14,0.28,Matches,521c90b8
273,Bryan Linssen,nl NED,FW,NEC Nijmegen,33,1990,15,9,806,9.0,4,0,4,4,0,0,3,0,0.45,0.00,0.45,0.45,0.45,Matches,5700824a
274,Evert Linthorst,nl NED,MF,Go Ahead Eagles,24,2000,33,31,2510,27.9,3,3,6,3,0,0,3,0,0.11,0.11,0.22,0.11,0.22,Matches,baa31f3d
275,Enric Llansana,nl NED,MF,Go Ahead Eagles,23,2001,33,31,2719,30.2,4,3,7,4,0,0,4,1,0.13,0.10,0.23,0.13,0.23,Matches,6f095aa4
276,Chris Lokesa,be BEL,MF,RKC Waalwijk,19,2004,19,11,1012,11.2,3,1,4,3,0,0,3,0,0.27,0.09,0.36,0.27,0.36,Matches,f80083c8
277,Tim van de Loo,,MF,RKC Waalwijk,,,27,23,1817,20.2,2,1,3,2,0,0,0,0,0.10,0.05,0.15,0.10,0.15,Matches,14be7586
278,Marcos López,pe PER,MF,Feyenoord,24,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9b3ab988
279,Jordan Lotomba,ch SUI,DF,Feyenoord,25,1998,6,6,486,5.4,1,1,2,1,0,0,0,0,0.19,0.19,0.37,0.19,0.37,Matches,fc4cf6a7
280,Hirving Lozano,mx MEX,FW,PSV,29,1995,9,2,289,3.2,4,2,6,4,0,0,0,0,1.25,0.62,1.87,1.25,1.87,Matches,a69e4806
281,Sayfallah Ltaief,tn TUN,MF,Twente,24,2000,30,11,1202,13.4,1,2,3,1,0,0,0,0,0.07,0.15,0.22,0.07,0.22,Matches,05665578
282,Boyd Lucassen,nl NED,DFMF,NAC Breda,26,1998,18,14,1224,13.6,1,1,2,1,0,0,6,0,0.07,0.07,0.15,0.07,0.15,Matches,a8f2b8a7
283,Milos Lukovic,rs SRB,FW,Heerenveen,18,2005,13,8,724,8.0,3,0,3,2,1,2,0,0,0.37,0.00,0.37,0.25,0.25,Matches,b1c7a35e
284,Thierry Lutonda,be BEL,DF,Zwolle,23,2000,11,3,472,5.2,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches,22367f92
285,Leftheris Lyratzis,gr GRE,DF,NEC Nijmegen,24,2000,15,7,684,7.6,0,2,2,0,0,0,0,0,0.00,0.26,0.26,0.00,0.26,Matches,7f63620c
286,Enes Mahmutovic,lu LUX,DF,NAC Breda,27,1997,10,9,711,7.9,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,43b405ae
287,Seiya Maikuma,jp JPN,DF,AZ Alkmaar,26,1997,26,21,1909,21.2,0,1,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matches,7d97cf0e
288,Tyrell Malacia,nl NED,DF,PSV,24,1999,8,3,385,4.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6b6c793c
289,Christopher Mamengi,nl NED,DF,Almere City,23,2001,7,1,229,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,64921e21
290,Sivert Mannsverk,no NOR,MF,Ajax,22,2002,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,773e16b9
291,Braydon Manu,gh GHA,MF,Zwolle,27,1997,2,1,62,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e9a97974
292,Elías Már Ómarsson,is ISL,FW,NAC Breda,29,1995,32,29,2299,25.5,8,1,9,8,0,0,0,0,0.31,0.04,0.35,0.31,0.35,Matches,32237c0c
293,Richonell Margaret,sr SUR,FWMF,RKC Waalwijk,23,2000,34,28,2515,27.9,5,7,12,4,1,1,1,0,0.18,0.25,0.43,0.14,0.39,Matches,7044f85d
294,Maxim Mariani,nl NED,DF,Groningen,19,2004,2,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ae8f4622
295,Iván Márquez,es ESP,DF,NEC Nijmegen,30,1994,28,24,2210,24.6,2,0,2,2,0,0,4,0,0.08,0.00,0.08,0.08,0.08,Matches,691d6a54
296,Bruno Martins Indi,nl NED,DF,AZ Alkmaar,32,1992,10,6,551,6.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,7bc34048
297,Matheus,br BRA,GK,Ajax,32,1992,9,9,810,9.0,0,1,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,Matches,ef3909cd
298,Jens Mathijsen,,DF,Willem II,,,5,1,124,1.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,5cf3719b
299,Faiz Mattoir,km COM,MF,Almere City,24,2000,11,2,283,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a3adc8f3
300,Faissal Al Mazyani,be BEL,DF,RKC Waalwijk,19,2005,22,18,1635,18.2,0,1,1,0,0,0,4,2,0.00,0.06,0.06,0.00,0.06,Matches,042a48b0
301,Dylan Mbayo,be BEL,MFFW,Zwolle,22,2001,34,25,2104,23.4,4,7,11,4,0,0,2,0,0.17,0.30,0.47,0.17,0.47,Matches,18d5f9e8
302,Mexx Meerdink,nl NED,FWMF,AZ Alkmaar,21,2003,27,8,906,10.1,9,0,9,9,0,0,2,0,0.89,0.00,0.89,0.89,0.89,Matches,4d5f6b4a
303,Ringo Meerveld,nl NED,MFFW,Willem II,23,2000,33,33,2900,32.2,4,2,6,4,0,0,2,0,0.12,0.06,0.19,0.12,0.19,Matches,c148865c
304,Aaron Meijers,nl NED,DFMF,RKC Waalwijk,36,1987,17,9,753,8.4,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches,3cd63173
305,Rick Meissen,nl NED,DF,Sparta R.,22,2002,20,8,767,8.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,86a3a76d
306,Rui Mendes,de GER,MFFW,Groningen,24,1999,14,5,517,5.7,1,1,2,1,0,0,3,0,0.17,0.17,0.35,0.17,0.35,Matches,92015ac1
307,Julien Mesbahi,ma MAR,DF,Twente,18,2006,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,ada82896
308,Ivan Mesík,sk SVK,DF,Heracles Almelo,23,2001,33,33,2909,32.3,1,0,1,1,0,0,9,0,0.03,0.00,0.03,0.03,0.03,Matches,7e054ee8
309,Metinho,br BRA,MF,Sparta R.,21,2003,12,2,361,4.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,c2f5b9e6
310,Edouard Michut,fr FRA,MF,Fortuna Sittard,21,2003,18,12,1028,11.4,1,0,1,1,0,0,5,1,0.09,0.00,0.09,0.09,0.09,Matches,fe6c1add
311,Sven Mijnans,nl NED,MF,AZ Alkmaar,24,2000,28,26,2225,24.7,6,5,11,6,0,0,4,0,0.24,0.20,0.44,0.24,0.44,Matches,3e02d0f9
312,Antoni Milambo,nl NED,MF,Feyenoord,19,2005,29,25,1978,22.0,3,5,8,3,0,0,2,0,0.14,0.23,0.36,0.14,0.36,Matches,b05f4787
313,Lorenzo Milani,it ITA,DF,Heracles Almelo,23,2001,7,3,275,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,67f5f4fb
314,Mateja Milovanovic,rs SRB,DF,Heerenveen,20,2004,2,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,389db548
315,David Min,nl NED,FW,Utrecht,25,1999,27,16,1249,13.9,3,0,3,3,0,0,2,0,0.22,0.00,0.22,0.22,0.22,Matches,f6f3699e
316,Damon Mirani,nl NED,DF,Heracles Almelo,28,1996,34,34,3013,33.5,2,0,2,2,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matches,788a5c8d
317,Jeyland Mitchell,cr CRC,DF,Feyenoord,19,2004,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,31fdd656
318,Shunsuke Mito,jp JPN,MFFW,Sparta R.,21,2002,30,18,1489,16.5,5,0,5,5,0,0,0,0,0.30,0.00,0.30,0.30,0.30,Matches,59b5dca2
319,Josip Mitrović,hr CRO,MFDF,Fortuna Sittard,24,2000,26,9,931,10.3,2,0,2,2,0,0,1,0,0.19,0.00,0.19,0.19,0.19,Matches,5eb1822b
320,Jakub Moder,pl POL,MF,Feyenoord,25,1999,14,14,1196,13.3,3,2,5,1,2,2,1,0,0.23,0.15,0.38,0.08,0.23,Matches,f230bc30
321,Jorthy Mokio,be BEL,MFDF,Ajax,16,2008,11,4,509,5.7,1,0,1,1,0,0,1,0,0.18,0.00,0.18,0.18,0.18,Matches,8912cc33
322,Lars Mol,nl NED,MF,NAC Breda,19,2004,8,2,247,2.7,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches,48bf6e33
323,Jamiro Monteiro,cv CPV,MF,Zwolle,30,1993,28,23,1977,22.0,2,2,4,2,0,0,5,0,0.09,0.09,0.18,0.09,0.18,Matches,d384bddd
324,Alex Mortensen,se SWE,MF,Groningen,22,2002,2,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e27159a1
325,David Møller Wolfe,no NOR,DF,AZ Alkmaar,22,2002,31,30,2500,27.8,2,5,7,2,0,0,5,1,0.07,0.18,0.25,0.07,0.25,Matches,9affc5f2
326,Chris Nadje,fr FRA,MF,Feyenoord,22,2001,8,1,195,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,ee41679f
327,Adamo Nagalo,bf BFA,DF,PSV,21,2002,6,1,168,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,1e1f3918
328,Adi Nalic,ba BIH,MFFW,Almere City,26,1997,22,7,695,7.7,1,0,1,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,Matches,ad597bf7
329,Younes Namli,dk DEN,MF,Zwolle,30,1994,18,13,1114,12.4,4,2,6,4,0,0,1,1,0.32,0.16,0.48,0.32,0.48,Matches,1a672e2d
330,Mohamed Nassoh,nl NED,MF,Sparta R.,21,2003,30,14,1621,18.0,2,2,4,2,0,0,1,0,0.11,0.11,0.22,0.11,0.22,Matches,8e1430a2
331,Gerrit Nauber,de GER,DF,Go Ahead Eagles,32,1992,32,30,2677,29.7,2,0,2,2,0,0,5,1,0.07,0.00,0.07,0.07,0.07,Matches,a72ead5e
332,Camiel Neghli,nl NED,MF,Sparta R.,22,2001,20,15,1382,15.4,5,2,7,5,0,0,2,0,0.33,0.13,0.46,0.33,0.46,Matches,ad0d3536
333,Ion Nicolaescu,md MDA,FW,Heerenveen,25,1998,25,13,1270,14.1,8,0,8,5,3,3,1,0,0.57,0.00,0.57,0.35,0.35,Matches,f44485db
334,Reuven Niemeijer,nl NED,MF,RKC Waalwijk,29,1995,9,2,228,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,6d0f2c56
335,Bart Nieuwkoop,nl NED,DFMF,Feyenoord,28,1996,10,6,465,5.2,0,1,1,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,Matches,f40dd3c7
336,Olivier de Nijs,nl NED,MF,Almere City,19,2004,2,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9220039f
337,Rob Nizet,be BEL,DFMF,Willem II,22,2002,21,9,955,10.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,8075325c
338,Kristian Nökkvi Hlynsson,is ISL,MF,Sparta R.,20,2004,14,14,1211,13.5,2,3,5,2,0,0,0,0,0.15,0.22,0.37,0.15,0.37,Matches,eccf6574
339,Kristian Nökkvi Hlynsson,is ISL,MFFW,Ajax,20,2004,4,3,186,2.1,1,0,1,1,0,0,0,0,0.48,0.00,0.48,0.48,0.48,Matches,eccf6574
340,Andries Noppert,nl NED,GK,Heerenveen,30,1994,16,16,1365,15.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,2dc9d6fb
341,Ché Nunnely,nl NED,MF,Heerenveen,25,1999,16,1,258,2.9,0,2,2,0,0,0,0,0,0.00,0.70,0.70,0.00,0.70,Matches,e3f206be
342,Bram Nuytinck,nl NED,DF,NEC Nijmegen,34,1990,26,20,1689,18.8,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,Matches,e33f36d5
343,Armando Obispo,cw CUW,DF,PSV,25,1999,14,4,420,4.7,1,0,1,1,0,0,1,0,0.21,0.00,0.21,0.21,0.21,Matches,2ffa6348
344,Kōki Ogawa,jp JPN,FW,NEC Nijmegen,26,1997,24,20,1598,17.8,7,1,8,6,1,1,1,0,0.39,0.06,0.45,0.34,0.39,Matches,3d2e8955
345,Noah Ohio,nl NED,FW,Utrecht,21,2003,23,4,679,7.5,5,0,5,4,1,1,4,0,0.66,0.00,0.66,0.53,0.53,Matches,47ad225e
346,Lars Olden Larsen,no NOR,MFFW,NEC Nijmegen,25,1998,9,4,343,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,9e4df3ba
347,Fredrik Oldrup Jensen,no NOR,MF,NAC Breda,31,1993,24,15,1287,14.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,33521c27
348,Nick Olij,nl NED,GK,Sparta R.,28,1995,34,34,3060,34.0,0,1,1,0,0,0,1,0,0.00,0.03,0.03,0.00,0.03,Matches,fdc67d9a
349,Lucas Oliveira Rosa,br BRA,DF,Ajax,24,2000,5,3,246,2.7,0,1,1,0,0,0,1,0,0.00,0.37,0.37,0.00,0.37,Matches,5132b92c
350,Simon Olsson,se SWE,MF,Heerenveen,26,1997,12,9,787,8.7,1,1,2,1,0,0,1,0,0.11,0.11,0.23,0.11,0.23,Matches,0a4a1821
351,Basar Onal,tr TUR,MF,NEC Nijmegen,20,2004,33,11,1386,15.4,1,2,3,1,0,0,3,0,0.06,0.13,0.19,0.06,0.19,Matches,db790fd3
352,Diego van Oorschot,nl NED,FW,Heracles Almelo,18,2005,3,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,e2515be0
353,Thijs Oosting,nl NED,FWMF,Groningen,24,2000,22,8,784,8.7,1,0,1,1,0,0,0,0,0.11,0.00,0.11,0.11,0.11,Matches,995c6783
354,Fredrik Oppegard,no NOR,DF,PSV,21,2002,6,3,276,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,c0347e9b
355,Yanick van Osch,nl NED,GK,RKC Waalwijk,27,1997,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,f1655231
356,Ibrahim Osman,gh GHA,MFFW,Feyenoord,19,2004,22,6,790,8.8,3,3,6,3,0,0,2,0,0.34,0.34,0.68,0.34,0.68,Matches,acdfe835
357,Sami Ouaissa,nl NED,MFFW,NEC Nijmegen,19,2004,33,20,1846,20.5,7,1,8,7,0,0,3,0,0.34,0.05,0.39,0.34,0.39,Matches,d9b54c17
358,Ayoub Oufkir,nl NED,FW,Sparta R.,18,2006,6,0,48,0.5,0,1,1,0,0,0,0,0,0.00,1.87,1.87,0.00,1.87,Matches,b75986f6
359,Yassin Oukili,nl NED,MF,RKC Waalwijk,23,2001,32,26,2208,24.5,6,3,9,6,0,0,4,1,0.24,0.12,0.37,0.24,0.37,Matches,c960bc58
360,Thomas Ouwejan,nl NED,MFDF,NEC Nijmegen,27,1996,29,19,1792,19.9,2,5,7,1,1,1,1,0,0.10,0.25,0.35,0.05,0.30,Matches,36d9dabe
361,Rome-Jayden Owusu-Oduro,nl NED,GK,AZ Alkmaar,20,2004,28,28,2520,28.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,169df85b
362,Igor Paixão,br BRA,MFFW,Feyenoord,24,2000,34,34,2872,31.9,16,10,26,16,0,0,0,0,0.50,0.31,0.81,0.50,0.81,Matches,089c7323
363,Troy Parrott,ie IRL,FW,AZ Alkmaar,22,2002,28,27,2176,24.2,14,2,16,12,2,2,0,0,0.58,0.08,0.66,0.50,0.58,Matches,4357f557
364,Remko Pasveer,nl NED,GK,Ajax,40,1983,24,24,2160,24.0,0,1,1,0,0,0,0,0,0.00,0.04,0.04,0.00,0.04,Matches,3392603d
365,Raul Paula,de GER,MFFW,NAC Breda,20,2004,18,9,742,8.2,0,2,2,0,0,0,0,0,0.00,0.24,0.24,0.00,0.24,Matches,6e05b753
366,Marcus Pedersen,no NOR,DFMF,Feyenoord,24,2000,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,596cc50e
367,Marvin Peersman,be BEL,DF,Groningen,33,1991,26,20,1806,20.1,0,2,2,0,0,0,7,1,0.00,0.10,0.10,0.00,0.10,Matches,d4164b83
368,Joey Pelupessy,id IDN,MF,Groningen,31,1993,13,1,298,3.3,0,1,1,0,0,0,0,0,0.00,0.30,0.30,0.00,0.30,Matches,f9575abf
369,Alexandre Penetra,pt POR,DF,AZ Alkmaar,22,2001,31,31,2594,28.8,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches,df4b73f0
370,Ricardo Pepi,us USA,FW,PSV,21,2003,18,5,693,7.7,11,2,13,11,0,0,1,0,1.43,0.26,1.69,1.43,1.69,Matches,a2b1ed42
371,Brayann Pereira,fr FRA,DF,NEC Nijmegen,21,2003,31,25,2098,23.3,3,2,5,3,0,0,3,0,0.13,0.09,0.21,0.13,0.21,Matches,5c42e7ce
372,Lucas Pérez,es ESP,FWMF,PSV,35,1988,2,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,a300ac7e
373,Ivan Perišić,hr CRO,FWMF,PSV,35,1989,27,21,1799,20.0,9,9,18,9,0,0,4,0,0.45,0.45,0.90,0.45,0.90,Matches,6fe90922
374,Kristoffer Peterson,se SWE,MFFW,Fortuna Sittard,29,1994,30,22,1818,20.2,7,2,9,4,3,3,5,0,0.35,0.10,0.45,0.20,0.30,Matches,d2b135e1
